objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
Y1SyHIcn05,MOOSPMPSParser,1682463781,2.46,2.46,2.22,3.25,3.25,2.76,3.1,4.1,4.1,3.27,633.82,179.49,1515.4,18.46,17.2,2.16,17.65,17.71,1.01,0.72,17.72,0.62,28.1,27.6,44.505,42,e00fce68a145996ae3d821b8,2023-04-25 23:03:03.003000+00:00,2023-04-25T23:03:03.196Z,2023-04-25T23:03:03.196Z
edgEK4ZiCS,MOOSPMPSParser,1682463900,2.07,2.07,2.63,3.46,3.46,3.26,3.65,4.42,4.42,3.85,796.59,206.45,2729.4,30.73,20.36,3.26,20.89,20.97,1.26,0.77,20.98,0.61,29.0,32.9,58.425,42,e00fce68f8f5a1da595c7249,2023-04-25 23:05:02.420000+00:00,2023-04-25T23:05:02.599Z,2023-04-25T23:05:02.599Z
sQOAsITay0,MOOSPMPSParser,1682464381,2.55,2.55,2.29,3.38,3.38,2.88,3.26,4.06,4.06,3.45,639.18,182.97,1674.71,20.16,17.71,1.68,18.21,18.29,0.62,0.45,18.29,0.63,28.3,28.8,45.854,42,e00fce68a145996ae3d821b8,2023-04-25 23:13:03.043000+00:00,2023-04-25T23:13:03.239Z,2023-04-25T23:13:03.239Z
QGdWytKmRw,MOOSPMPSParser,1682464500,1.87,1.87,2.61,3.45,3.45,3.2,3.57,4.17,4.17,3.75,768.29,201.29,2900.53,29.52,20.25,3.04,20.74,20.81,0.97,0.54,20.82,0.6,28.6,33.4,60.268,42,e00fce68f8f5a1da595c7249,2023-04-25 23:15:02.444000+00:00,2023-04-25T23:15:02.637Z,2023-04-25T23:15:02.637Z
c5CG2HZcMI,MOOSPMPSParser,1682464981,2.39,2.39,2.31,3.29,3.29,3.01,3.49,3.89,3.89,3.72,636.66,180.84,1840.18,18.58,17.73,1.53,18.34,18.43,0.59,0.38,18.44,0.64,28.1,30.7,45.912,42,e00fce68a145996ae3d821b8,2023-04-25 23:23:03.041000+00:00,2023-04-25T23:23:03.248Z,2023-04-25T23:23:03.248Z
09HHKy8eTF,MOOSPMPSParser,1682465100,1.77,1.77,2.62,3.45,3.45,3.38,3.88,4.51,4.51,4.13,740.04,195.54,3072.21,31.76,20.14,4.0,20.8,20.89,1.54,0.62,20.9,0.65,28.8,31.6,59.479,42,e00fce68f8f5a1da595c7249,2023-04-25 23:25:02.566000+00:00,2023-04-25T23:25:02.756Z,2023-04-25T23:25:02.756Z
rNUO6UHAVS,MOOSPMPSParser,1682465581,2.51,2.51,2.76,3.38,3.38,3.51,3.99,3.83,3.83,4.24,644.63,182.33,1995.7,18.31,21.27,1.36,21.91,22.0,0.63,0.23,22.01,0.62,28.1,30.7,46.512,42,e00fce68a145996ae3d821b8,2023-04-25 23:33:03.137000+00:00,2023-04-25T23:33:03.333Z,2023-04-25T23:33:03.333Z
6RHv4EB68g,MOOSPMPSParser,1682465700,1.09,1.09,2.29,2.43,2.43,2.83,3.18,3.34,3.34,3.35,650.28,169.44,3237.97,26.54,17.73,3.1,18.19,18.25,1.17,0.68,18.26,0.6,29.4,29.4,58.595,42,e00fce68f8f5a1da595c7249,2023-04-25 23:35:02.561000+00:00,2023-04-25T23:35:02.789Z,2023-04-25T23:35:02.789Z
5uvBqfPOoN,MOOSPMPSParser,1682466181,2.61,2.61,2.69,3.42,3.42,3.37,3.8,4.37,4.37,4.02,658.0,186.07,2168.46,20.66,20.81,2.05,21.39,21.47,1.02,0.71,21.48,0.61,28.3,29.9,45.32,42,e00fce68a145996ae3d821b8,2023-04-25 23:43:03.070000+00:00,2023-04-25T23:43:03.294Z,2023-04-25T23:43:03.294Z
gfhgD7A2vT,MOOSPMPSParser,1682466300,1.06,1.06,2.41,2.12,2.12,3.07,3.5,3.27,3.27,3.71,625.09,164.47,3387.25,23.39,18.61,2.95,19.18,19.26,1.54,0.72,19.27,0.61,29.2,29.9,58.528,42,e00fce68f8f5a1da595c7249,2023-04-25 23:45:02.658000+00:00,2023-04-25T23:45:02.922Z,2023-04-25T23:45:02.922Z
eHn7dpDYyG,MOOSPMPSParser,1682466781,2.23,2.23,2.28,3.1,3.1,2.77,3.07,3.85,3.85,3.21,646.23,181.53,2326.86,19.06,17.74,1.8,18.14,18.2,0.84,0.46,18.2,0.61,28.3,29.5,45.761,42,e00fce68a145996ae3d821b8,2023-04-25 23:53:03.042000+00:00,2023-04-25T23:53:03.217Z,2023-04-25T23:53:03.217Z
hvAX9nUXnm,MOOSPMPSParser,1682466900,1.04,1.04,2.35,1.96,1.96,3.02,3.47,2.64,2.64,3.69,562.33,148.66,3522.74,23.97,18.07,2.58,18.66,18.74,0.77,0.43,18.75,0.63,29.0,29.0,59.581,42,e00fce68f8f5a1da595c7249,2023-04-25 23:55:02.648000+00:00,2023-04-25T23:55:02.849Z,2023-04-25T23:55:02.849Z
