objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
dsCk2Cwqmq,MOOSPMPSParser,1686434640,4.21,4.21,2.85,5.27,5.27,3.01,3.01,5.62,5.62,3.01,942.85,266.3,1845800.38,24.51,22.68,1.19,22.74,22.74,0.38,0.16,22.75,0.49,27.8,34.8,45.194,42,e00fce68a145996ae3d821b8,2023-06-10 22:03:58.721000+00:00,2023-06-10T22:03:58.914Z,2023-06-10T22:03:58.914Z
eJC8ilsCeY,MOOSPMPSParser,1686434700,1.56,1.56,1.98,2.72,2.72,2.1,2.1,3.09,3.09,2.1,715.97,186.24,6769.17,23.89,15.79,1.64,15.83,15.84,0.5,0.16,15.84,0.46,27.6,35.3,53.337,42,e00fce68f8f5a1da595c7249,2023-06-10 22:05:02.413000+00:00,2023-06-10T22:05:02.678Z,2023-06-10T22:05:02.678Z
bUpDwawLRG,MOOSPMPSParser,1686435240,4.45,4.45,2.97,5.48,5.48,3.14,3.14,6.12,6.12,3.14,969.31,275.27,1846015.62,26.06,23.63,1.56,23.69,23.7,0.74,0.39,23.7,0.46,28.0,37.0,45.667,42,e00fce68a145996ae3d821b8,2023-06-10 22:13:58.722000+00:00,2023-06-10T22:13:59.161Z,2023-06-10T22:13:59.161Z
XeSnqMQfpt,MOOSPMPSParser,1686435300,1.36,1.36,1.79,2.37,2.37,1.89,1.89,2.52,2.52,1.89,673.92,174.75,6906.24,23.39,14.22,0.72,14.26,14.26,0.29,0.14,14.27,0.46,28.2,35.0,52.888,42,e00fce68f8f5a1da595c7249,2023-06-10 22:15:02.310000+00:00,2023-06-10T22:15:02.520Z,2023-06-10T22:15:02.520Z
PaEAEbGvw9,MOOSPMPSParser,1686435840,4.04,4.04,2.74,5.04,5.04,2.89,2.89,5.32,5.32,2.9,873.75,249.87,1846219.62,24.1,21.77,1.08,21.83,21.83,0.34,0.17,21.84,0.5,27.8,35.9,46.897,42,e00fce68a145996ae3d821b8,2023-06-10 22:23:58.894000+00:00,2023-06-10T22:23:59.106Z,2023-06-10T22:23:59.106Z
L2x0wki8m2,MOOSPMPSParser,1686435900,1.4,1.4,1.77,2.41,2.41,1.87,1.87,2.67,2.67,1.87,669.26,174.82,7037.7,21.62,14.11,1.79,14.14,14.15,39.39,14.32,14.15,0.46,28.0,36.6,53.702,42,e00fce68f8f5a1da595c7249,2023-06-10 22:25:02.013000+00:00,2023-06-10T22:25:02.203Z,2023-06-10T22:25:02.203Z
0Zj3p9HzUk,MOOSPMPSParser,1686436440,4.11,4.11,2.56,5.06,5.06,2.71,2.71,5.42,5.42,2.71,916.49,258.98,1846404.25,22.34,20.37,1.18,20.42,20.43,0.5,0.28,20.43,0.47,27.8,32.9,48.453,42,e00fce68a145996ae3d821b8,2023-06-10 22:33:58.740000+00:00,2023-06-10T22:33:58.960Z,2023-06-10T22:33:58.960Z
ZmydsLt1lt,MOOSPMPSParser,1686436500,1.41,1.41,1.9,2.23,2.23,2.01,2.01,2.59,2.59,2.01,657.42,169.86,7159.35,21.75,15.13,1.71,15.17,15.18,0.47,0.25,15.18,0.46,28.2,36.1,53.317,42,e00fce68f8f5a1da595c7249,2023-06-10 22:35:02.335000+00:00,2023-06-10T22:35:02.576Z,2023-06-10T22:35:02.576Z
ugFbMLszg7,MOOSPMPSParser,1686437040,5.99,5.99,3.05,7.13,7.13,3.23,3.23,7.61,7.61,3.23,1280.1,357.85,1846636.38,26.8,24.28,1.35,24.34,24.35,0.54,0.32,24.36,0.47,28.4,34.0,49.747,42,e00fce68a145996ae3d821b8,2023-06-10 22:43:58.892000+00:00,2023-06-10T22:43:59.085Z,2023-06-10T22:43:59.085Z
bUrXMqRpE6,MOOSPMPSParser,1686437100,1.24,1.24,1.71,2.2,2.2,1.81,1.81,2.48,2.48,1.81,601.63,159.67,7279.21,20.64,13.61,1.46,13.65,13.65,0.38,0.21,13.65,0.48,28.4,33.9,52.412,42,e00fce68f8f5a1da595c7249,2023-06-10 22:45:02.323000+00:00,2023-06-10T22:45:07.963Z,2023-06-10T22:45:07.963Z
g82Cpw2F0v,MOOSPMPSParser,1686437640,4.78,4.78,2.81,5.85,5.85,2.97,2.97,6.32,6.32,2.97,1070.12,302.4,1846833.5,25.58,22.39,1.43,22.45,22.46,0.48,0.31,22.46,0.47,28.7,30.1,49.631,42,e00fce68a145996ae3d821b8,2023-06-10 22:53:58.730000+00:00,2023-06-10T22:53:59.064Z,2023-06-10T22:53:59.064Z
lc9lLHkKLY,MOOSPMPSParser,1686437700,0.89,0.89,1.8,1.82,1.82,1.92,1.94,2.11,2.11,1.95,566.05,149.5,7398.75,19.84,14.32,1.35,14.37,14.38,0.32,0.19,14.38,0.52,28.6,33.2,54.121,42,e00fce68f8f5a1da595c7249,2023-06-10 22:55:02.013000+00:00,2023-06-10T22:55:02.259Z,2023-06-10T22:55:02.259Z
