objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
piEpgiHP74,MOOSPMPSParser,1664359261,4.2,4.2,3.45,6.07,0.65,3.65,3.65,6.98,0.83,3.65,864.02,253.59,152994.8,34.77,27.5,4.1,27.57,27.57,1.2,0.68,27.58,0.48,10.9,70.3,22.26,43,e00fce6856818e5885f65487,2022-09-28 10:00:59.591000+00:00,2022-09-28T10:00:59.823Z,2022-09-28T10:00:59.823Z
FTEnQdY9Sh,MOOSPMPSParser,1664359621,9.34,9.34,7.03,15.94,1.62,7.45,7.46,18.4,2.01,7.46,1807.04,515.21,27819.81,102.56,55.96,14.64,56.14,56.16,3.67,0.95,56.17,0.5,21.3,56.4,23.754,42,e00fce68f8f5a1da595c7249,2022-09-28 10:07:02.161000+00:00,2022-09-28T10:07:02.360Z,2022-09-28T10:07:02.360Z
lfDtRrvRGJ,MOOSPMPSParser,1664359920,4.16,4.16,3.21,6.11,0.58,3.39,3.39,6.69,0.58,3.39,866.15,253.06,153231.53,31.72,25.52,3.45,25.59,25.59,0.69,0.44,25.6,0.49,10.9,70.0,21.273,43,e00fce6856818e5885f65487,2022-09-28 10:11:58.518000+00:00,2022-09-28T10:11:58.726Z,2022-09-28T10:11:58.726Z
iKnpVB3grv,MOOSPMPSParser,1664360221,9.69,9.69,7.17,16.29,1.36,7.58,7.58,18.83,1.76,7.58,1838.8,523.75,28301.49,102.53,57.03,16.05,57.21,57.22,3.88,1.11,57.24,0.44,21.0,56.5,23.285,42,e00fce68f8f5a1da595c7249,2022-09-28 10:17:02.195000+00:00,2022-09-28T10:17:02.393Z,2022-09-28T10:17:02.393Z
0bUv8XAT28,MOOSPMPSParser,1664360520,4.14,4.14,2.71,6.09,0.63,2.86,2.86,6.49,0.71,2.86,895.26,259.23,153443.72,30.69,21.56,3.23,21.62,21.62,0.49,0.25,21.63,0.47,10.8,70.3,19.937,43,e00fce6856818e5885f65487,2022-09-28 10:21:58.541000+00:00,2022-09-28T10:21:58.698Z,2022-09-28T10:21:58.698Z
5GEQbsSVWo,MOOSPMPSParser,1664360821,9.84,9.84,6.97,16.23,1.51,7.38,7.38,18.31,1.65,7.38,1862.94,529.56,28796.69,102.44,55.5,13.99,55.67,55.68,3.12,0.82,55.7,0.45,20.8,56.8,23.2,42,e00fce68f8f5a1da595c7249,2022-09-28 10:27:02.030000+00:00,2022-09-28T10:27:02.250Z,2022-09-28T10:27:02.250Z
7aGaSBihVP,MOOSPMPSParser,1664361120,3.72,3.72,2.99,5.5,0.54,3.16,3.16,6.1,0.58,3.16,813.43,234.39,153645.3,27.68,23.82,4.21,23.88,23.88,0.77,0.34,23.89,0.47,10.7,70.1,21.562,43,e00fce6856818e5885f65487,2022-09-28 10:31:58.517000+00:00,2022-09-28T10:31:58.842Z,2022-09-28T10:31:58.842Z
RjlYHbfPE0,MOOSPMPSParser,1664361421,9.44,9.44,7.62,16.27,2.14,8.06,8.06,18.31,2.31,8.06,1869.39,526.94,29308.2,104.31,60.61,15.63,60.8,60.82,3.16,0.91,60.83,0.47,20.7,57.0,22.363,42,e00fce68f8f5a1da595c7249,2022-09-28 10:37:02.256000+00:00,2022-09-28T10:37:02.539Z,2022-09-28T10:37:02.539Z
Bq5VeAE67t,MOOSPMPSParser,1664361720,3.79,3.79,2.78,5.48,0.49,2.94,2.94,6.19,0.69,2.94,819.94,235.81,153856.39,30.4,22.15,3.37,22.2,22.21,0.85,0.44,22.22,0.49,10.6,70.4,20.026,43,e00fce6856818e5885f65487,2022-09-28 10:41:58.533000+00:00,2022-09-28T10:41:58.747Z,2022-09-28T10:41:58.747Z
7SW4aC3cua,MOOSPMPSParser,1664362021,10.2,10.2,7.6,16.91,2.11,8.04,8.04,19.75,2.23,8.04,1941.28,552.47,29835.78,112.82,60.51,14.4,60.69,60.71,4.34,1.13,60.72,0.45,20.3,58.2,21.161,42,e00fce68f8f5a1da595c7249,2022-09-28 10:47:02.241000+00:00,2022-09-28T10:47:02.450Z,2022-09-28T10:47:02.450Z
B74KtfG8kg,MOOSPMPSParser,1664362320,3.71,3.71,2.82,5.35,0.61,2.99,2.99,5.94,0.66,2.99,811.95,235.39,154067.39,27.31,22.49,3.25,22.55,22.55,0.79,0.44,22.56,0.47,10.6,70.9,20.62,43,e00fce6856818e5885f65487,2022-09-28 10:51:58.523000+00:00,2022-09-28T10:51:58.748Z,2022-09-28T10:51:58.748Z
ZTJJdFsK5X,MOOSPMPSParser,1664362621,10.45,10.45,7.98,18.38,1.81,8.44,8.44,20.98,2.16,8.44,2019.9,570.08,30371.59,118.63,63.5,18.49,63.69,63.71,3.91,1.22,63.73,0.47,20.2,58.7,20.46,42,e00fce68f8f5a1da595c7249,2022-09-28 10:57:02.028000+00:00,2022-09-28T10:57:02.237Z,2022-09-28T10:57:02.237Z
