objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
beZo23cO1v,MOOSPMPSParser,1659315781,1.52,1.52,1.96,2.55,0.3,2.08,2.08,2.76,0.33,2.08,654.38,174.67,243338.94,24.22,15.64,1.2,15.68,15.68,0.33,0.05,15.69,0.45,12.8,76.9,24.721,42,e00fce6835b6173deb1a1f49,2022-08-01 01:02:56.599000+00:00,2022-08-01T01:02:56.811Z,2022-08-01T01:02:56.811Z
WiFlxfkiFt,MOOSPMPSParser,1659315960,1.98,1.98,1.88,3.2,0.34,1.99,1.99,3.62,0.42,1.99,514.21,146.81,291629.31,22.94,14.96,1.8,15.0,15.01,0.64,0.25,15.01,0.41,24.2,43.2,35.631,42,e00fce68f8f5a1da595c7249,2022-08-01 01:05:59.416000+00:00,2022-08-01T01:05:59.651Z,2022-08-01T01:05:59.651Z
h007xfPN2z,MOOSPMPSParser,1659315960,3.62,3.62,2.78,4.49,0.45,2.94,2.94,5.1,0.49,2.94,770.34,223.75,145063.5,21.69,22.1,1.45,22.15,22.16,0.64,0.39,22.16,0.46,16.0,69.7,23.62,42,e00fce68a145996ae3d821b8,2022-08-01 01:06:01.828000+00:00,2022-08-01T01:06:02.068Z,2022-08-01T01:06:02.068Z
gKlKW0OtHv,MOOSPMPSParser,1659316381,1.68,1.68,2.03,2.82,0.26,2.14,2.14,3.23,0.31,2.14,672.19,178.42,243481.3,25.23,16.14,1.93,16.18,16.19,0.43,0.21,16.19,0.45,12.8,76.6,25.787,42,e00fce6835b6173deb1a1f49,2022-08-01 01:12:56.646000+00:00,2022-08-01T01:12:56.857Z,2022-08-01T01:12:56.857Z
wcUGLP0jrN,MOOSPMPSParser,1659316560,2.27,2.27,2.04,3.67,0.36,2.16,2.16,3.97,0.5,2.16,597.62,164.9,291767.31,26.15,16.23,2.04,16.28,16.29,0.42,0.2,16.29,0.42,24.0,43.9,35.579,42,e00fce68f8f5a1da595c7249,2022-08-01 01:15:58.794000+00:00,2022-08-01T01:15:59.000Z,2022-08-01T01:15:59.000Z
TZ5Vk7Xpjf,MOOSPMPSParser,1659316560,3.69,3.69,2.94,4.55,0.44,3.11,3.11,5.01,0.46,3.11,773.38,225.49,145255.19,23.07,23.44,0.93,23.5,23.5,0.47,0.39,23.51,0.44,15.6,69.0,22.588,42,e00fce68a145996ae3d821b8,2022-08-01 01:16:01.819000+00:00,2022-08-01T01:16:02.023Z,2022-08-01T01:16:02.023Z
sNQLtlFuFc,MOOSPMPSParser,1659316981,1.59,1.59,2.18,2.54,0.21,2.3,2.3,2.78,0.21,2.3,626.4,169.23,243622.89,21.88,17.32,1.04,17.36,17.37,0.3,0.13,17.37,0.46,12.7,76.2,25.788,42,e00fce6835b6173deb1a1f49,2022-08-01 01:22:56.709000+00:00,2022-08-01T01:22:56.925Z,2022-08-01T01:22:56.925Z
wpAEViSTYb,MOOSPMPSParser,1659317161,2.37,2.37,2.12,3.76,0.37,2.24,2.24,4.05,0.37,2.24,591.17,166.03,291905.06,26.96,16.85,1.92,16.9,16.91,0.53,0.0,16.91,0.43,23.7,44.3,36.091,42,e00fce68f8f5a1da595c7249,2022-08-01 01:26:01.432000+00:00,2022-08-01T01:26:01.668Z,2022-08-01T01:26:01.668Z
yXioAJGABL,MOOSPMPSParser,1659317160,3.82,3.82,2.9,4.79,0.49,3.07,3.07,5.23,0.59,3.07,802.0,234.4,145466.14,25.26,23.12,0.86,23.18,23.18,0.49,0.44,23.19,0.45,15.3,71.1,22.519,42,e00fce68a145996ae3d821b8,2022-08-01 01:26:01.861000+00:00,2022-08-01T01:26:02.058Z,2022-08-01T01:26:02.058Z
gogoKbihBt,MOOSPMPSParser,1659317581,1.72,1.72,2.12,2.48,0.25,2.24,2.24,2.56,0.27,2.24,641.26,170.47,243764.64,22.01,16.85,0.88,16.89,16.9,0.06,0.0,16.9,0.45,12.7,77.2,25.307,42,e00fce6835b6173deb1a1f49,2022-08-01 01:32:56.599000+00:00,2022-08-01T01:32:56.811Z,2022-08-01T01:32:56.811Z
UqOmAnCcj6,MOOSPMPSParser,1659317761,2.58,2.58,1.88,4.06,0.43,1.99,1.99,4.47,0.43,1.99,634.64,177.16,292053.53,31.05,14.97,2.02,15.02,15.03,0.71,0.09,15.03,0.43,23.5,44.0,37.29,42,e00fce68f8f5a1da595c7249,2022-08-01 01:36:01.663000+00:00,2022-08-01T01:36:01.888Z,2022-08-01T01:36:01.888Z
H3KEPwOByc,MOOSPMPSParser,1659317760,3.89,3.89,2.88,4.81,0.46,3.05,3.05,5.31,0.57,3.05,826.6,239.83,145686.36,22.46,22.96,1.15,23.02,23.02,0.6,0.35,23.03,0.46,14.8,73.9,20.044,42,e00fce68a145996ae3d821b8,2022-08-01 01:36:01.805000+00:00,2022-08-01T01:36:02.013Z,2022-08-01T01:36:02.013Z
GfErUDwHB4,MOOSPMPSParser,1659318181,1.52,1.52,2.15,2.59,0.3,2.28,2.28,2.78,0.31,2.28,625.05,166.71,243903.41,23.4,17.14,1.43,17.19,17.19,0.14,0.08,17.19,0.44,12.5,77.3,25.312,42,e00fce6835b6173deb1a1f49,2022-08-01 01:42:56.599000+00:00,2022-08-01T01:42:56.835Z,2022-08-01T01:42:56.835Z
MDIJyN0kiE,MOOSPMPSParser,1659318361,2.57,2.57,2.23,4.21,0.35,2.36,2.36,4.32,0.35,2.36,622.84,177.06,292204.06,29.18,17.77,2.14,17.82,17.83,0.17,0.09,17.83,0.42,22.9,44.0,38.265,42,e00fce68f8f5a1da595c7249,2022-08-01 01:45:58.679000+00:00,2022-08-01T01:45:58.888Z,2022-08-01T01:45:58.888Z
B2hx7cLEUs,MOOSPMPSParser,1659318360,4.05,4.05,3.05,5.13,0.51,3.23,3.23,5.75,0.64,3.23,843.9,244.86,145900.78,28.16,24.28,1.8,24.35,24.35,0.6,0.43,24.36,0.46,14.2,77.0,16.697,42,e00fce68a145996ae3d821b8,2022-08-01 01:46:01.828000+00:00,2022-08-01T01:46:02.006Z,2022-08-01T01:46:02.006Z
LWJWa9fAKx,MOOSPMPSParser,1659318781,1.68,1.68,2.14,2.72,0.26,2.26,2.26,2.89,0.26,2.26,661.95,174.58,244045.92,23.49,17.01,1.2,17.05,17.06,0.23,0.0,17.06,0.46,12.8,77.2,24.644,42,e00fce6835b6173deb1a1f49,2022-08-01 01:52:56.695000+00:00,2022-08-01T01:52:56.896Z,2022-08-01T01:52:56.896Z
