objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
G14i2655Zl,MOOSPMPSParser,1686402181,4.08,4.08,3.77,5.51,5.51,3.99,3.99,6.42,6.42,3.99,829.06,243.81,1831685.88,35.77,30.01,2.07,30.09,30.1,0.82,0.5,30.1,0.48,16.5,71.0,17.99,42,e00fce68a145996ae3d821b8,2023-06-10 13:02:59.681000+00:00,2023-06-10T13:02:59.892Z,2023-06-10T13:02:59.892Z
xI9VT5d4cE,MOOSPMPSParser,1686402180,3.25,3.25,3.26,5.39,5.39,3.45,3.45,5.81,5.81,3.45,981.07,260.15,24002.35,45.99,25.96,2.81,26.03,26.04,0.45,0.3,26.04,0.48,16.4,70.2,26.479,42,e00fce68f8f5a1da595c7249,2023-06-10 13:03:01.372000+00:00,2023-06-10T13:03:01.569Z,2023-06-10T13:03:01.569Z
5VLGBT3Z3u,MOOSPMPSParser,1686402781,4.28,4.28,4.05,5.72,5.72,4.29,4.29,6.56,6.56,4.29,854.88,252.67,1831941.88,34.3,32.26,1.8,32.35,32.35,0.82,0.31,32.36,0.48,16.4,71.2,17.478,42,e00fce68a145996ae3d821b8,2023-06-10 13:12:59.747000+00:00,2023-06-10T13:12:59.941Z,2023-06-10T13:12:59.941Z
J7zlLP5BMC,MOOSPMPSParser,1686402780,3.16,3.16,3.28,5.07,5.07,3.48,3.49,5.52,5.52,3.5,929.95,249.44,24231.69,41.15,26.11,2.26,26.19,26.2,0.59,0.3,26.2,0.51,16.3,70.4,26.669,42,e00fce68f8f5a1da595c7249,2023-06-10 13:13:01.272000+00:00,2023-06-10T13:13:01.466Z,2023-06-10T13:13:01.466Z
T7NpmOgXaZ,MOOSPMPSParser,1686403381,4.76,4.76,3.67,6.5,6.5,3.88,3.88,7.68,7.68,3.88,939.99,277.47,1832216.12,38.55,29.24,2.35,29.31,29.32,0.75,0.47,29.33,0.48,16.4,71.6,16.498,42,e00fce68a145996ae3d821b8,2023-06-10 13:22:59.910000+00:00,2023-06-10T13:23:00.150Z,2023-06-10T13:23:00.150Z
M23i7gGJTn,MOOSPMPSParser,1686403380,3.18,3.18,3.53,5.22,5.22,3.73,3.74,5.55,5.55,3.74,939.85,251.23,24470.49,44.37,28.06,2.16,28.14,28.15,0.47,0.13,28.15,0.51,16.4,70.7,25.674,42,e00fce68f8f5a1da595c7249,2023-06-10 13:23:01.062000+00:00,2023-06-10T13:23:01.252Z,2023-06-10T13:23:01.252Z
l3IJHJg8jm,MOOSPMPSParser,1686403981,4.58,4.58,4.93,6.14,6.14,5.22,5.22,7.44,7.44,5.22,922.75,271.79,1832497.5,37.81,39.27,2.39,39.37,39.38,1.01,0.58,39.39,0.48,16.4,71.8,16.346,42,e00fce68a145996ae3d821b8,2023-06-10 13:32:59.689000+00:00,2023-06-10T13:32:59.880Z,2023-06-10T13:32:59.880Z
SqSW7vUAHh,MOOSPMPSParser,1686403980,3.15,3.15,3.26,5.05,5.05,3.45,3.46,5.58,5.58,3.46,927.11,246.15,24707.15,39.02,25.93,2.9,26.0,26.01,0.76,0.34,26.01,0.5,16.3,71.2,24.523,42,e00fce68f8f5a1da595c7249,2023-06-10 13:33:01.136000+00:00,2023-06-10T13:33:01.340Z,2023-06-10T13:33:01.340Z
p6nXlOK7e9,MOOSPMPSParser,1686404581,5.06,5.06,4.59,6.94,6.94,4.86,4.86,8.17,8.17,4.86,992.49,289.81,1832809.88,41.14,36.55,2.45,36.64,36.65,0.91,0.49,36.66,0.49,16.5,71.2,14.768,42,e00fce68a145996ae3d821b8,2023-06-10 13:42:59.763000+00:00,2023-06-10T13:42:59.938Z,2023-06-10T13:42:59.938Z
ZRmoHYKFkr,MOOSPMPSParser,1686404580,3.61,3.61,3.77,5.72,5.72,3.98,3.98,6.28,6.28,3.98,1007.68,271.56,24943.93,45.55,29.98,2.85,30.05,30.06,0.74,0.34,30.07,0.45,16.3,71.2,25.461,42,e00fce68f8f5a1da595c7249,2023-06-10 13:43:01.282000+00:00,2023-06-10T13:43:01.516Z,2023-06-10T13:43:01.516Z
Egkbns3wEh,MOOSPMPSParser,1686405181,5.21,5.21,4.47,7.15,7.15,4.72,4.72,8.3,8.3,4.72,1022.21,299.15,1833127.62,44.38,35.55,1.97,35.64,35.65,0.94,0.51,35.66,0.48,16.6,71.2,14.594,42,e00fce68a145996ae3d821b8,2023-06-10 13:52:59.776000+00:00,2023-06-10T13:52:59.996Z,2023-06-10T13:52:59.996Z
GejvuoZbcP,MOOSPMPSParser,1686405180,3.68,3.68,3.69,6.21,6.21,3.9,3.9,6.73,6.73,3.9,1050.14,282.28,25192.36,53.24,29.34,3.31,29.41,29.42,0.71,0.33,29.43,0.45,16.4,71.0,25.498,42,e00fce68f8f5a1da595c7249,2023-06-10 13:53:01.282000+00:00,2023-06-10T13:53:01.495Z,2023-06-10T13:53:01.495Z
