objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
oaXHnfiEG2,MOOSPMPSParser,1659178921,4.39,4.39,4.27,5.69,0.66,4.6,4.66,6.83,0.74,4.7,731.09,214.07,97380.53,30.14,33.91,2.09,34.07,34.09,0.81,0.48,34.1,0.52,6.1,84.7,11.76,42,e00fce68a145996ae3d821b8,2022-07-30 11:01:57.899000+00:00,2022-07-30T11:01:58.078Z,2022-07-30T11:01:58.078Z
S4oEY6XNd3,MOOSPMPSParser,1659178921,3.52,3.52,3.64,6.4,0.69,3.92,3.97,6.83,0.69,4.0,776.21,221.69,252775.81,45.79,28.91,4.2,29.07,29.09,0.76,0.17,29.1,0.5,9.7,80.9,17.521,42,e00fce68f8f5a1da595c7249,2022-07-30 11:02:02.284000+00:00,2022-07-30T11:02:02.488Z,2022-07-30T11:02:02.488Z
Xn2nHgEGMB,MOOSPMPSParser,1659179341,3.14,3.14,3.43,4.93,0.58,3.62,3.62,5.23,0.58,3.62,1192.39,247.89,205837.05,39.44,27.27,1.91,27.34,27.35,0.39,0.13,27.35,0.47,7.1,90.5,12.178,42,e00fce6835b6173deb1a1f49,2022-07-30 11:09:00.039000+00:00,2022-07-30T11:09:00.298Z,2022-07-30T11:09:00.298Z
KvzIpSx5hs,MOOSPMPSParser,1659179521,3.69,3.69,3.75,5.44,0.52,4.05,4.12,6.28,0.58,4.15,715.96,207.42,97642.9,27.83,29.73,1.85,29.89,29.91,0.77,0.49,29.92,0.52,6.1,84.7,12.759,42,e00fce68a145996ae3d821b8,2022-07-30 11:11:57.884000+00:00,2022-07-30T11:11:58.110Z,2022-07-30T11:11:58.110Z
pbXQbW3VHw,MOOSPMPSParser,1659179521,3.76,3.76,3.85,6.76,0.65,4.07,4.07,8.11,0.65,4.07,825.76,236.16,253042.14,49.69,30.65,5.8,30.74,30.75,2.22,0.57,30.76,0.48,9.3,82.7,16.567,42,e00fce68f8f5a1da595c7249,2022-07-30 11:12:02.199000+00:00,2022-07-30T11:12:02.374Z,2022-07-30T11:12:02.374Z
5xdFJTVPKY,MOOSPMPSParser,1659179941,3.6,3.6,3.68,5.79,0.49,3.92,3.95,6.15,0.58,3.96,1287.57,265.65,206077.09,44.61,29.28,3.01,29.38,29.39,0.55,0.13,29.4,0.5,7.2,89.4,13.28,42,e00fce6835b6173deb1a1f49,2022-07-30 11:19:00.062000+00:00,2022-07-30T11:19:00.287Z,2022-07-30T11:19:00.287Z
GGMIOOycm5,MOOSPMPSParser,1659180121,3.8,3.8,3.53,5.12,0.45,3.79,3.84,5.57,0.46,3.86,664.72,192.68,97900.3,25.55,28.06,1.25,28.18,28.2,0.36,0.21,28.21,0.52,5.5,85.0,11.802,42,e00fce68a145996ae3d821b8,2022-07-30 11:21:57.909000+00:00,2022-07-30T11:21:58.390Z,2022-07-30T11:21:58.390Z
hkD9Pub30h,MOOSPMPSParser,1659180121,3.83,3.83,3.75,6.7,0.64,3.96,3.96,7.35,0.71,3.96,825.16,236.21,253305.86,43.68,29.83,5.6,29.92,29.93,1.01,0.18,29.93,0.48,9.1,83.0,16.197,42,e00fce68f8f5a1da595c7249,2022-07-30 11:22:02.200000+00:00,2022-07-30T11:22:02.384Z,2022-07-30T11:22:02.384Z
hN8W7DPYfD,MOOSPMPSParser,1659180541,3.25,3.25,3.33,5.36,0.49,3.52,3.52,5.59,0.52,3.52,897.65,247.07,206321.48,46.05,26.48,2.64,26.55,26.55,0.22,0.08,26.56,0.48,7.0,89.6,13.392,42,e00fce6835b6173deb1a1f49,2022-07-30 11:29:00.039000+00:00,2022-07-30T11:29:00.320Z,2022-07-30T11:29:00.320Z
CIlpsQKSSQ,MOOSPMPSParser,1659180721,4.11,4.11,3.88,5.15,0.53,4.11,4.12,5.9,0.68,4.12,685.51,197.96,98152.62,25.87,30.89,1.51,30.98,30.98,0.63,0.25,30.99,0.51,5.4,86.8,11.727,42,e00fce68a145996ae3d821b8,2022-07-30 11:31:57.884000+00:00,2022-07-30T11:31:58.117Z,2022-07-30T11:31:58.117Z
