objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
oCFi82wzOu,MOOSPMPSParser,1684152060,7.61,7.61,5.21,10.2,10.2,5.51,5.51,11.15,11.15,5.51,1418.62,408.24,660865.12,48.26,41.5,2.47,41.61,41.62,1.04,0.49,41.63,0.46,16.9,67.6,8.379,42,e00fce68a145996ae3d821b8,2023-05-15 12:00:59.923000+00:00,2023-05-15T12:01:00.091Z,2023-05-15T12:01:00.091Z
I8gRNF5CZF,MOOSPMPSParser,1684152541,11.93,11.93,8.02,16.38,16.38,8.48,8.48,17.07,17.07,8.48,2475.26,670.05,37065.0,100.64,63.86,5.97,64.02,64.04,0.96,0.41,64.05,0.45,15.4,77.7,11.7,42,e00fce68f8f5a1da595c7249,2023-05-15 12:09:02.333000+00:00,2023-05-15T12:09:02.507Z,2023-05-15T12:09:02.507Z
ZURuLjCTwB,MOOSPMPSParser,1684152660,7.81,7.81,5.05,10.14,10.14,5.34,5.34,10.89,10.89,5.34,1400.84,407.96,661216.38,45.93,40.23,1.78,40.33,40.34,0.8,0.43,40.35,0.48,16.4,69.6,8.166,42,e00fce68a145996ae3d821b8,2023-05-15 12:11:00.164000+00:00,2023-05-15T12:11:00.403Z,2023-05-15T12:11:00.403Z
kyySqzvHGr,MOOSPMPSParser,1684153141,12.62,12.62,7.95,16.98,16.98,8.4,8.4,17.47,17.47,8.4,2644.12,703.02,37625.71,104.45,63.25,4.25,63.41,63.43,0.51,0.21,63.44,0.46,15.4,77.9,10.657,42,e00fce68f8f5a1da595c7249,2023-05-15 12:19:02.342000+00:00,2023-05-15T12:19:02.528Z,2023-05-15T12:19:02.528Z
TEyF7CHBQL,MOOSPMPSParser,1684153260,6.28,6.28,4.4,8.54,8.54,4.65,4.65,9.42,9.42,4.65,1216.13,351.46,661516.81,40.49,35.01,1.96,35.1,35.11,0.73,0.34,35.12,0.45,16.2,70.5,10.933,42,e00fce68a145996ae3d821b8,2023-05-15 12:20:59.919000+00:00,2023-05-15T12:21:00.132Z,2023-05-15T12:21:00.132Z
iyRQH4Vu01,MOOSPMPSParser,1684153741,11.66,11.66,7.1,16.25,16.25,7.51,7.51,16.98,16.98,7.51,2470.35,658.76,38172.1,99.9,56.56,6.13,56.7,56.72,0.89,0.41,56.73,0.46,15.4,78.0,9.857,42,e00fce68f8f5a1da595c7249,2023-05-15 12:29:02.413000+00:00,2023-05-15T12:29:02.592Z,2023-05-15T12:29:02.592Z
48ywmFzmpp,MOOSPMPSParser,1684153860,6.21,6.21,4.17,8.63,8.63,4.41,4.41,9.66,9.66,4.41,1203.73,349.65,661836.88,42.42,33.18,2.22,33.27,33.28,0.67,0.42,33.28,0.49,16.1,71.5,11.293,42,e00fce68a145996ae3d821b8,2023-05-15 12:31:00.016000+00:00,2023-05-15T12:31:00.215Z,2023-05-15T12:31:00.215Z
At3O312NvA,MOOSPMPSParser,1684154341,10.57,10.57,6.95,14.77,14.77,7.35,7.35,15.4,15.4,7.35,2242.75,603.56,38669.0,94.1,55.31,4.85,55.45,55.46,0.76,0.42,55.47,0.48,15.3,78.2,9.57,42,e00fce68f8f5a1da595c7249,2023-05-15 12:39:02.420000+00:00,2023-05-15T12:39:02.624Z,2023-05-15T12:39:02.624Z
CVzO1TzpeA,MOOSPMPSParser,1684154460,6.35,6.35,4.42,8.72,8.72,4.67,4.67,9.59,9.59,4.67,1200.25,349.52,662152.31,44.2,35.19,1.61,35.28,35.29,0.8,0.46,35.3,0.44,15.8,72.3,11.806,42,e00fce68a145996ae3d821b8,2023-05-15 12:41:00.185000+00:00,2023-05-15T12:41:00.369Z,2023-05-15T12:41:00.369Z
9agOwfrrGI,MOOSPMPSParser,1684154941,8.81,8.81,5.73,12.77,12.77,6.05,6.05,13.86,13.86,6.05,1950.34,527.15,39110.5,85.49,45.58,5.75,45.69,45.71,1.45,0.69,45.72,0.46,15.3,78.0,10.53,42,e00fce68f8f5a1da595c7249,2023-05-15 12:49:02.180000+00:00,2023-05-15T12:49:02.391Z,2023-05-15T12:49:02.391Z
1VKPtflkZD,MOOSPMPSParser,1684155060,6.19,6.19,4.58,8.49,8.49,4.84,4.84,9.09,9.09,4.84,1160.95,340.08,662458.38,38.81,36.46,2.01,36.55,36.56,0.49,0.36,36.57,0.47,15.8,72.8,12.02,42,e00fce68a145996ae3d821b8,2023-05-15 12:51:00.170000+00:00,2023-05-15T12:51:00.401Z,2023-05-15T12:51:00.401Z
VJC2hpINMo,MOOSPMPSParser,1684155541,7.54,7.54,4.87,11.25,11.25,5.15,5.15,11.89,11.89,5.15,1749.64,467.05,39496.98,76.33,38.76,5.14,38.86,38.87,0.88,0.29,38.88,0.45,15.4,77.3,13.366,42,e00fce68f8f5a1da595c7249,2023-05-15 12:59:02.173000+00:00,2023-05-15T12:59:02.369Z,2023-05-15T12:59:02.369Z
