objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
K1LkLcslVp,MOOSPMPSParser,1663585501,8.16,8.16,6.38,10.84,1.16,6.76,6.76,12.47,1.26,6.76,1356.72,398.89,29666.91,62.55,50.82,3.81,50.95,50.97,1.23,0.75,50.98,0.5,13.0,78.1,10.801,42,e00fce68a145996ae3d821b8,2022-09-19 11:05:01.244000+00:00,2022-09-19T11:05:01.468Z,2022-09-19T11:05:01.468Z
u39RGKlm0u,MOOSPMPSParser,1663585801,8.36,8.36,6.43,13.5,1.25,6.87,6.94,14.53,1.27,6.97,1599.74,470.65,79392.32,81.36,51.07,8.27,51.27,51.3,1.25,0.59,51.31,0.5,13.5,76.6,14.849,43,e00fce6856818e5885f65487,2022-09-19 11:09:58.918000+00:00,2022-09-19T11:09:59.124Z,2022-09-19T11:09:59.124Z
5tDf0i0AZa,MOOSPMPSParser,1663586101,8.46,8.46,6.97,11.46,1.21,7.52,7.64,13.23,1.26,7.7,1415.91,417.56,30136.74,64.25,55.34,3.72,55.62,55.66,1.34,0.73,55.67,0.53,12.9,79.2,8.901,42,e00fce68a145996ae3d821b8,2022-09-19 11:15:01.262000+00:00,2022-09-19T11:15:01.473Z,2022-09-19T11:15:01.473Z
O0Cf7pmGVz,MOOSPMPSParser,1663586401,8.67,8.67,6.49,13.22,1.35,6.87,6.87,14.19,1.5,6.87,1634.71,479.02,79850.23,78.76,51.69,7.71,51.82,51.84,1.14,0.51,51.85,0.47,13.3,76.1,11.964,43,e00fce6856818e5885f65487,2022-09-19 11:19:58.897000+00:00,2022-09-19T11:19:59.228Z,2022-09-19T11:19:59.228Z
Q2UmSIvmHk,MOOSPMPSParser,1663586701,8.34,8.34,6.77,11.62,1.16,7.33,7.47,13.55,1.27,7.54,1402.12,414.37,30589.41,64.82,53.68,4.72,53.99,54.03,1.35,0.64,54.04,0.54,11.9,82.3,7.387,42,e00fce68a145996ae3d821b8,2022-09-19 11:25:01.251000+00:00,2022-09-19T11:25:01.473Z,2022-09-19T11:25:01.473Z
pBGUEVkM6c,MOOSPMPSParser,1663587001,8.84,8.84,6.64,13.15,1.32,7.03,7.03,14.04,1.37,7.03,1641.51,481.75,80306.05,72.32,52.9,6.17,53.03,53.05,1.28,0.58,53.06,0.46,13.0,76.8,15.844,43,e00fce6856818e5885f65487,2022-09-19 11:29:58.884000+00:00,2022-09-19T11:29:59.082Z,2022-09-19T11:29:59.082Z
CBhIoCVnHc,MOOSPMPSParser,1663587301,8.62,8.62,6.43,11.58,1.09,6.98,7.12,13.67,1.32,7.19,1439.25,422.73,31044.88,61.41,51.01,3.85,51.31,51.35,1.93,0.86,51.37,0.53,11.9,81.9,11.393,42,e00fce68a145996ae3d821b8,2022-09-19 11:35:01.277000+00:00,2022-09-19T11:35:01.479Z,2022-09-19T11:35:01.479Z
sPXhNUA3OJ,MOOSPMPSParser,1663587601,8.66,8.66,6.37,12.81,1.32,6.73,6.73,13.74,1.41,6.73,1618.37,476.62,80744.79,67.85,50.68,6.94,50.81,50.82,1.13,0.53,50.84,0.45,12.9,77.2,19.359,43,e00fce6856818e5885f65487,2022-09-19 11:39:58.856000+00:00,2022-09-19T11:39:59.139Z,2022-09-19T11:39:59.139Z
bOpLEXkHFk,MOOSPMPSParser,1663587901,8.09,8.09,6.16,10.59,1.05,6.62,6.71,11.83,1.31,6.75,1322.21,391.28,31489.94,58.62,48.93,2.54,49.16,49.19,0.98,0.42,49.2,0.54,12.0,82.1,13.72,42,e00fce68a145996ae3d821b8,2022-09-19 11:45:01.248000+00:00,2022-09-19T11:45:01.476Z,2022-09-19T11:45:01.476Z
HgSG1K3zTU,MOOSPMPSParser,1663588201,8.23,8.23,6.23,12.43,1.33,6.59,6.59,13.11,1.46,6.59,1538.37,454.83,81180.83,68.51,49.62,6.35,49.75,49.76,0.85,0.29,49.77,0.46,12.7,77.7,20.443,43,e00fce6856818e5885f65487,2022-09-19 11:49:58.918000+00:00,2022-09-19T11:49:59.093Z,2022-09-19T11:49:59.093Z
DVJ1VHGfvX,MOOSPMPSParser,1663588501,8.3,8.3,6.9,11.28,1.16,7.45,7.57,12.71,1.37,7.63,1360.69,404.78,31938.24,61.56,54.77,2.88,55.06,55.09,1.26,0.76,55.11,0.53,11.6,82.9,10.955,42,e00fce68a145996ae3d821b8,2022-09-19 11:55:01.254000+00:00,2022-09-19T11:55:01.503Z,2022-09-19T11:55:01.503Z
hgSKVRPMKq,MOOSPMPSParser,1663588801,8.27,8.27,6.18,12.62,1.16,6.54,6.54,13.55,1.47,6.54,1565.13,460.96,81616.93,74.78,49.22,7.12,49.34,49.36,1.06,0.48,49.37,0.46,12.5,78.5,17.104,43,e00fce6856818e5885f65487,2022-09-19 11:59:58.997000+00:00,2022-09-19T11:59:59.189Z,2022-09-19T11:59:59.189Z
