objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
bh27hpwYll,MOOSPMPSParser,1658113380,4.93,4.93,2.32,5.69,0.55,2.45,2.45,5.79,0.61,2.45,1011.55,290.99,4364.78,20.99,18.46,0.48,18.51,18.52,0.09,0.01,18.52,0.44,28.5,38.8,36.801,42,e00fce6856818e5885f65487,2022-07-18 03:03:02.275000+00:00,2022-07-18T03:03:02.531Z,2022-07-18T03:03:02.531Z
6cyMcp8vLI,MOOSPMPSParser,1658113381,3.6,3.6,2.13,5.25,0.54,2.25,2.25,5.79,0.67,2.25,817.17,227.19,3026.95,32.22,16.91,2.79,16.96,16.97,0.97,0.0,16.97,0.42,28.2,40.5,49.448,42,e00fce68f8f5a1da595c7249,2022-07-18 03:03:03.190000+00:00,2022-07-18T03:03:03.425Z,2022-07-18T03:03:03.425Z
HDe34wrKNQ,MOOSPMPSParser,1658113440,3.69,3.69,1.94,4.68,0.81,2.05,2.05,4.82,0.85,2.05,1011.7,263.03,34784.46,31.13,15.46,1.11,15.49,15.5,0.15,0.08,15.5,0.42,28.5,39.5,30.8,42,e00fce6835b6173deb1a1f49,2022-07-18 03:04:01.708000+00:00,2022-07-18T03:04:01.935Z,2022-07-18T03:04:01.935Z
9g2M7Li6D1,MOOSPMPSParser,1658113980,4.71,4.71,2.46,5.54,0.48,2.6,2.6,5.74,0.48,2.6,999.32,286.71,4535.61,21.57,19.59,0.79,19.64,19.64,0.25,0.17,19.65,0.42,28.4,38.4,36.71,42,e00fce6856818e5885f65487,2022-07-18 03:13:02.213000+00:00,2022-07-18T03:13:02.406Z,2022-07-18T03:13:02.406Z
VedWtXkjRD,MOOSPMPSParser,1658113981,3.62,3.62,2.2,5.18,0.56,2.32,2.32,5.42,0.63,2.32,795.87,220.59,3173.63,30.83,17.48,1.47,17.54,17.54,0.34,0.18,17.55,0.44,28.2,39.6,49.14,42,e00fce68f8f5a1da595c7249,2022-07-18 03:13:03.172000+00:00,2022-07-18T03:13:03.374Z,2022-07-18T03:13:03.374Z
4vRAQ5rcUE,MOOSPMPSParser,1658114040,3.15,3.15,2.37,4.2,0.38,2.51,2.51,4.58,0.38,2.51,943.01,245.0,69151.16,27.64,18.88,1.33,18.93,18.93,0.47,0.3,18.94,0.43,28.4,39.3,30.521,42,e00fce6835b6173deb1a1f49,2022-07-18 03:14:01.724000+00:00,2022-07-18T03:14:01.954Z,2022-07-18T03:14:01.954Z
veCQiOSlIT,MOOSPMPSParser,1658114580,4.92,4.92,2.52,5.59,0.56,2.66,2.66,5.79,0.57,2.66,1016.88,288.17,4711.1,19.83,20.04,0.57,20.09,20.09,0.26,0.13,20.1,0.45,27.9,40.7,36.634,42,e00fce6856818e5885f65487,2022-07-18 03:23:02.202000+00:00,2022-07-18T03:23:02.410Z,2022-07-18T03:23:02.410Z
eKO4LAr1u8,MOOSPMPSParser,1658114581,3.35,3.35,2.1,5.1,0.4,2.22,2.22,5.63,0.54,2.22,785.16,218.5,3322.23,32.41,16.71,3.2,16.76,16.77,0.85,0.26,16.77,0.43,27.6,42.6,48.619,42,e00fce68f8f5a1da595c7249,2022-07-18 03:23:03.284000+00:00,2022-07-18T03:23:03.503Z,2022-07-18T03:23:03.503Z
B655AYa6pT,MOOSPMPSParser,1658114640,3.44,3.44,2.18,4.62,0.43,2.3,2.3,4.77,0.43,2.3,989.45,260.9,69316.76,31.34,17.34,1.03,17.38,17.39,0.16,0.04,17.39,0.42,27.9,40.7,30.277,42,e00fce6835b6173deb1a1f49,2022-07-18 03:24:01.709000+00:00,2022-07-18T03:24:01.907Z,2022-07-18T03:24:01.907Z
X6rGLCfjmm,MOOSPMPSParser,1658115180,4.69,4.69,2.25,5.48,0.47,2.38,2.38,5.86,0.55,2.38,1026.36,283.29,4880.22,21.71,17.92,0.85,17.96,17.97,0.36,0.21,17.97,0.42,27.4,42.0,35.8,42,e00fce6856818e5885f65487,2022-07-18 03:33:02.219000+00:00,2022-07-18T03:33:02.462Z,2022-07-18T03:33:02.462Z
rW18zNWQFt,MOOSPMPSParser,1658115181,3.56,3.56,2.39,5.38,0.52,2.53,2.53,5.91,0.52,2.53,810.85,224.95,3471.68,33.86,19.04,2.88,19.1,19.11,0.82,0.17,19.11,0.43,27.2,43.0,47.422,42,e00fce68f8f5a1da595c7249,2022-07-18 03:33:03.171000+00:00,2022-07-18T03:33:03.407Z,2022-07-18T03:33:03.407Z
ePz9GY6AXf,MOOSPMPSParser,1658115240,3.43,3.43,2.38,4.78,0.51,2.52,2.52,5.17,0.54,2.52,997.45,262.26,69479.88,31.32,18.98,2.0,19.02,19.03,0.43,0.27,19.03,0.42,27.5,42.4,29.758,42,e00fce6835b6173deb1a1f49,2022-07-18 03:34:01.711000+00:00,2022-07-18T03:34:01.922Z,2022-07-18T03:34:01.922Z
gtsKezYJFd,MOOSPMPSParser,1658115780,4.59,4.59,2.5,5.43,0.53,2.64,2.64,5.59,0.58,2.64,983.43,277.83,5054.08,20.31,19.9,0.71,19.95,19.96,0.19,0.06,19.96,0.43,27.5,40.0,35.05,42,e00fce6856818e5885f65487,2022-07-18 03:43:02.198000+00:00,2022-07-18T03:43:02.420Z,2022-07-18T03:43:02.420Z
jcUOKnhtOF,MOOSPMPSParser,1658115781,3.23,3.23,2.06,5.0,0.57,2.18,2.18,5.47,0.65,2.18,774.87,213.21,3619.63,32.0,16.39,2.89,16.44,16.44,0.77,0.17,16.45,0.4,27.1,41.7,46.605,42,e00fce68f8f5a1da595c7249,2022-07-18 03:43:03.191000+00:00,2022-07-18T03:43:03.431Z,2022-07-18T03:43:03.431Z
0vUBfG6sx8,MOOSPMPSParser,1658115840,3.56,3.56,2.27,4.85,0.53,2.4,2.4,5.08,0.57,2.4,996.17,264.45,69638.02,30.97,18.09,1.15,18.14,18.14,0.29,0.25,18.15,0.44,27.4,40.9,29.396,42,e00fce6835b6173deb1a1f49,2022-07-18 03:44:01.709000+00:00,2022-07-18T03:44:01.949Z,2022-07-18T03:44:01.949Z
hP6PndehHw,MOOSPMPSParser,1658116380,4.62,4.62,2.45,5.45,0.54,2.59,2.59,5.71,0.57,2.59,989.38,281.98,5232.48,21.72,19.5,0.93,19.55,19.55,0.3,0.24,19.56,0.44,27.6,39.1,34.34,42,e00fce6856818e5885f65487,2022-07-18 03:53:02.277000+00:00,2022-07-18T03:53:02.488Z,2022-07-18T03:53:02.488Z
z0SLQmFISL,MOOSPMPSParser,1658116381,3.55,3.55,2.32,5.31,0.57,2.46,2.46,5.66,0.57,2.46,817.16,225.03,3762.67,34.08,18.47,2.62,18.53,18.54,0.6,0.18,18.54,0.42,27.3,40.3,46.058,42,e00fce68f8f5a1da595c7249,2022-07-18 03:53:03.254000+00:00,2022-07-18T03:53:03.422Z,2022-07-18T03:53:03.422Z
94yUoBBkMY,MOOSPMPSParser,1658116440,3.36,3.36,2.21,4.57,0.43,2.33,2.33,4.94,0.46,2.33,987.69,257.33,69789.83,31.09,17.57,1.21,17.62,17.62,0.43,0.26,17.62,0.43,27.6,39.3,28.898,42,e00fce6835b6173deb1a1f49,2022-07-18 03:54:01.723000+00:00,2022-07-18T03:54:01.939Z,2022-07-18T03:54:01.939Z
