objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
cg1G8AanAn,MOOSPMPSParser,1664902980,35.88,28.17,0.0,50.23,4.14,0.0,0.0,52.89,4.94,0.0,7032.31,1883.7,0.0,302.64,0.0,22.81,0.0,0.0,3.67,1.82,0.0,0.0,0.0,0.0,15.858,42,e00fce6835b6173deb1a1f49,2022-10-04 17:03:00.252000+00:00,2022-10-04T17:03:00.481Z,2022-10-04T17:03:00.481Z
ea2a5NeUfv,MOOSPMPSParser,1664902981,32.65,26.93,18.23,51.26,3.88,19.28,19.28,55.65,4.7,19.28,5652.01,1595.52,386556.72,301.49,145.04,34.8,145.48,145.53,6.75,2.27,145.56,0.43,24.6,54.1,20.131,42,e00fce68f8f5a1da595c7249,2022-10-04 17:03:01.489000+00:00,2022-10-04T17:03:01.696Z,2022-10-04T17:03:01.696Z
Mi0O4R8jP0,MOOSPMPSParser,1664903580,37.17,28.76,0.0,51.86,4.29,0.0,0.0,54.38,5.12,0.0,7286.51,1955.25,0.0,307.79,0.0,22.83,0.0,0.0,3.36,1.64,0.0,0.0,0.0,0.0,16.068,42,e00fce6835b6173deb1a1f49,2022-10-04 17:13:00.020000+00:00,2022-10-04T17:13:00.271Z,2022-10-04T17:13:00.271Z
GK0yRfssJQ,MOOSPMPSParser,1664903581,32.71,26.95,18.6,50.36,4.38,19.67,19.67,54.68,5.44,19.67,5660.21,1601.56,387887.0,293.04,147.97,32.08,148.42,148.47,6.89,1.54,148.51,0.42,25.4,52.5,20.076,42,e00fce68f8f5a1da595c7249,2022-10-04 17:13:01.307000+00:00,2022-10-04T17:13:01.503Z,2022-10-04T17:13:01.503Z
8hJKtHqorx,MOOSPMPSParser,1664904180,35.73,28.09,0.0,50.03,4.17,0.0,0.0,51.73,4.96,0.0,6974.13,1868.15,0.0,302.18,0.0,21.89,0.0,0.0,2.2,1.19,0.0,0.0,0.0,0.0,17.338,42,e00fce6835b6173deb1a1f49,2022-10-04 17:23:00.073000+00:00,2022-10-04T17:23:00.301Z,2022-10-04T17:23:00.301Z
H0RYqfiAik,MOOSPMPSParser,1664904181,32.74,26.97,19.08,50.98,4.19,20.17,20.17,55.55,5.31,20.17,5682.78,1599.93,389206.53,298.03,151.78,35.98,152.24,152.29,7.14,1.89,152.33,0.42,25.8,51.6,21.944,42,e00fce68f8f5a1da595c7249,2022-10-04 17:23:01.398000+00:00,2022-10-04T17:23:01.609Z,2022-10-04T17:23:01.609Z
VFVkcCXoGr,MOOSPMPSParser,1664904780,33.38,27.21,0.0,46.15,3.77,0.0,0.0,47.69,4.43,0.0,6477.74,1744.21,0.0,279.98,0.0,16.61,0.0,0.0,2.25,0.78,0.0,0.0,0.0,0.0,20.345,42,e00fce6835b6173deb1a1f49,2022-10-04 17:33:00.219000+00:00,2022-10-04T17:33:00.416Z,2022-10-04T17:33:00.416Z
AfNt8yQkhi,MOOSPMPSParser,1664904781,30.95,26.06,16.51,47.8,3.82,17.46,17.46,51.75,4.5,17.46,5418.65,1521.19,390422.12,280.81,131.35,31.6,131.75,131.79,6.12,1.46,131.82,0.42,25.6,51.1,25.529,42,e00fce68f8f5a1da595c7249,2022-10-04 17:33:01.382000+00:00,2022-10-04T17:33:01.608Z,2022-10-04T17:33:01.608Z
HxxP5FGHLI,MOOSPMPSParser,1664905380,30.46,25.74,0.0,43.17,3.83,0.0,0.0,45.22,4.51,0.0,6063.93,1626.93,0.0,261.7,0.0,20.95,0.0,0.0,2.76,1.31,0.0,0.0,0.0,0.0,24.1,42,e00fce6835b6173deb1a1f49,2022-10-04 17:43:00.784000+00:00,2022-10-04T17:43:00.998Z,2022-10-04T17:43:00.998Z
7EJi84m6Ni,MOOSPMPSParser,1664905381,29.01,24.96,15.82,45.72,3.88,16.73,16.73,49.42,4.71,16.73,5126.86,1430.77,391553.97,267.39,125.86,31.86,126.24,126.28,5.76,1.54,126.31,0.43,25.9,50.6,29.783,42,e00fce68f8f5a1da595c7249,2022-10-04 17:43:01.550000+00:00,2022-10-04T17:43:01.812Z,2022-10-04T17:43:01.812Z
