objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
GcpFczwS6s,MOOSPMPSParser,1663376521,0.25,0.25,0.8,0.64,0.11,0.85,0.85,0.71,0.12,0.85,229.05,66.46,1162.32,7.19,6.37,0.34,6.38,6.39,0.08,0.08,6.39,0.48,22.6,37.0,26.702,42,e00fce68a145996ae3d821b8,2022-09-17 01:02:02.531000+00:00,2022-09-17T01:02:02.801Z,2022-09-17T01:02:02.801Z
cQM54fHDAI,MOOSPMPSParser,1663376580,0.3,0.3,0.7,0.75,0.06,0.74,0.74,0.86,0.06,0.74,237.39,68.0,3739.89,8.15,5.6,0.42,5.62,5.62,0.17,0.09,5.62,0.44,24.1,33.7,38.156,43,e00fce6856818e5885f65487,2022-09-17 01:03:02.278000+00:00,2022-09-17T01:03:02.534Z,2022-09-17T01:03:02.534Z
QdOguAidL9,MOOSPMPSParser,1663377121,0.45,0.45,0.93,0.84,0.13,0.99,0.99,0.99,0.17,0.99,261.19,74.14,1219.77,7.36,7.44,0.37,7.46,7.46,0.2,0.12,7.46,0.47,22.2,35.1,27.72,42,e00fce68a145996ae3d821b8,2022-09-17 01:12:02.518000+00:00,2022-09-17T01:12:02.736Z,2022-09-17T01:12:02.736Z
Ei7dFUVLds,MOOSPMPSParser,1663377180,0.25,0.25,0.59,0.78,0.02,0.63,0.63,0.84,0.02,0.63,247.25,68.96,3793.52,8.22,4.73,0.6,4.74,4.75,0.08,0.08,4.75,0.44,23.6,31.3,39.636,43,e00fce6856818e5885f65487,2022-09-17 01:13:02.228000+00:00,2022-09-17T01:13:02.431Z,2022-09-17T01:13:02.431Z
eKapGAmq2E,MOOSPMPSParser,1663377721,0.09,0.09,0.93,0.29,0.03,0.98,0.98,0.44,0.08,0.98,193.2,56.12,1270.46,5.45,7.37,0.33,7.39,7.39,0.14,0.1,7.39,0.47,22.0,33.3,34.434,42,e00fce68a145996ae3d821b8,2022-09-17 01:22:02.521000+00:00,2022-09-17T01:22:02.756Z,2022-09-17T01:22:02.756Z
1uXJYhvoBg,MOOSPMPSParser,1663377780,0.3,0.3,1.08,0.62,0.08,1.14,1.14,0.64,0.11,1.14,201.74,59.06,3844.22,6.77,8.56,0.47,8.58,8.59,0.05,0.05,8.59,0.46,23.2,30.9,47.729,43,e00fce6856818e5885f65487,2022-09-17 01:23:02.198000+00:00,2022-09-17T01:23:02.431Z,2022-09-17T01:23:02.431Z
0ohKZ0zt09,MOOSPMPSParser,1663378321,0.14,0.14,0.55,0.25,0.0,0.59,0.59,0.26,0.0,0.59,167.07,47.55,1315.73,4.65,4.42,0.12,4.43,4.43,0.0,0.0,4.43,0.47,21.4,35.4,36.872,42,e00fce68a145996ae3d821b8,2022-09-17 01:32:02.521000+00:00,2022-09-17T01:32:02.715Z,2022-09-17T01:32:02.715Z
dwLSHLwreH,MOOSPMPSParser,1663378380,0.1,0.1,0.38,0.29,0.01,0.4,0.4,0.35,0.01,0.4,158.79,45.06,3880.68,5.51,3.02,0.83,3.03,3.03,0.04,0.04,3.03,0.45,22.7,32.1,49.834,43,e00fce6856818e5885f65487,2022-09-17 01:33:02.301000+00:00,2022-09-17T01:33:02.492Z,2022-09-17T01:33:02.492Z
E1piRmKIMr,MOOSPMPSParser,1663378921,0.01,0.01,0.67,0.16,0.01,0.71,0.71,0.24,0.01,0.71,165.47,47.8,1356.31,4.43,5.36,0.12,5.37,5.38,0.12,0.04,5.38,0.48,20.8,37.1,35.101,42,e00fce68a145996ae3d821b8,2022-09-17 01:42:02.532000+00:00,2022-09-17T01:42:02.776Z,2022-09-17T01:42:02.776Z
Fva9TpWIil,MOOSPMPSParser,1663378980,0.04,0.04,0.68,0.38,0.03,0.72,0.72,0.38,0.03,0.72,163.3,47.07,3919.9,6.74,5.39,0.86,5.41,5.41,0.0,0.0,5.41,0.47,22.1,33.0,47.974,43,e00fce6856818e5885f65487,2022-09-17 01:43:02.298000+00:00,2022-09-17T01:43:02.552Z,2022-09-17T01:43:02.552Z
ZFPcBBfg6K,MOOSPMPSParser,1663379521,0.0,0.0,0.53,0.05,0.0,0.56,0.56,0.08,0.0,0.56,150.62,42.95,1399.46,3.58,4.2,0.08,4.21,4.21,0.0,0.0,4.21,0.48,20.8,35.2,35.403,42,e00fce68a145996ae3d821b8,2022-09-17 01:52:02.522000+00:00,2022-09-17T01:52:02.725Z,2022-09-17T01:52:02.725Z
3fiHc0pVPL,MOOSPMPSParser,1663379580,0.04,0.04,0.56,0.3,0.07,0.59,0.59,0.36,0.07,0.59,165.42,46.81,3955.22,5.24,4.44,0.68,4.45,4.45,0.09,0.09,4.45,0.46,21.9,32.6,48.558,43,e00fce6856818e5885f65487,2022-09-17 01:53:02.213000+00:00,2022-09-17T01:53:02.415Z,2022-09-17T01:53:02.415Z
