objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
JAnFBBVJaF,MOOSPMPSParser,1661767500,3.6,3.6,3.99,5.51,0.54,4.24,4.26,6.02,0.6,4.27,1005.82,270.21,110527.45,42.91,31.74,2.9,31.84,31.85,0.61,0.34,31.86,0.51,15.6,61.4,18.514,42,e00fce6835b6173deb1a1f49,2022-08-29 10:04:59.317000+00:00,2022-08-29T10:04:59.505Z,2022-08-29T10:04:59.505Z
Nz8t8FUT6V,MOOSPMPSParser,1661767561,4.05,4.05,3.9,7.49,0.7,4.12,4.12,8.28,0.8,4.12,909.43,258.99,120173.87,52.49,30.99,6.64,31.09,31.1,1.32,0.25,31.1,0.49,15.2,63.0,23.335,42,e00fce68f8f5a1da595c7249,2022-08-29 10:05:58.199000+00:00,2022-08-29T10:05:58.400Z,2022-08-29T10:05:58.400Z
kAajHZz3KK,MOOSPMPSParser,1661768100,3.9,3.9,3.97,6.11,0.76,4.22,4.23,6.72,0.87,4.24,1068.79,284.45,110807.86,49.41,31.63,3.23,31.72,31.73,0.83,0.26,31.74,0.51,15.0,63.3,16.043,42,e00fce6835b6173deb1a1f49,2022-08-29 10:14:59.342000+00:00,2022-08-29T10:14:59.524Z,2022-08-29T10:14:59.524Z
BFxqH2ei7b,MOOSPMPSParser,1661768161,4.35,4.35,3.98,7.19,0.77,4.24,4.27,8.24,0.94,4.29,941.89,267.41,120439.26,48.87,31.64,5.2,31.77,31.79,1.68,0.5,31.8,0.51,14.6,64.9,20.451,42,e00fce68f8f5a1da595c7249,2022-08-29 10:15:58.217000+00:00,2022-08-29T10:15:58.399Z,2022-08-29T10:15:58.399Z
0x5BAmnGid,MOOSPMPSParser,1661768700,4.36,4.36,3.98,6.94,0.67,4.21,4.21,7.23,0.68,4.21,1133.5,307.6,111088.87,51.94,31.7,3.13,31.78,31.78,0.42,0.17,31.79,0.48,14.0,65.4,12.704,42,e00fce6835b6173deb1a1f49,2022-08-29 10:24:59.311000+00:00,2022-08-29T10:24:59.529Z,2022-08-29T10:24:59.529Z
ADDtsqwzWF,MOOSPMPSParser,1661768761,4.26,4.26,4.02,7.3,0.65,4.25,4.25,8.63,0.81,4.25,941.96,265.53,120705.82,46.43,31.98,7.61,32.08,32.09,1.95,0.67,32.1,0.48,13.6,66.6,16.641,42,e00fce68f8f5a1da595c7249,2022-08-29 10:25:58.202000+00:00,2022-08-29T10:25:58.400Z,2022-08-29T10:25:58.400Z
pvtTDfYN35,MOOSPMPSParser,1661769301,4.25,4.25,4.08,6.31,0.52,4.32,4.33,6.75,0.58,4.33,1119.46,303.16,111360.49,43.96,32.46,2.95,32.55,32.56,0.59,0.21,32.57,0.5,14.2,64.1,15.374,42,e00fce6835b6173deb1a1f49,2022-08-29 10:34:59.334000+00:00,2022-08-29T10:34:59.522Z,2022-08-29T10:34:59.522Z
wTnRf6kCie,MOOSPMPSParser,1661769361,3.97,3.97,3.6,7.11,0.63,3.81,3.81,8.08,0.74,3.81,947.99,267.53,120962.88,50.41,28.6,6.09,28.69,28.7,1.53,0.29,28.71,0.5,14.0,64.7,19.642,42,e00fce68f8f5a1da595c7249,2022-08-29 10:35:58.226000+00:00,2022-08-29T10:35:58.473Z,2022-08-29T10:35:58.473Z
QHeoaZzSy6,MOOSPMPSParser,1661769901,3.86,3.86,3.83,5.86,0.59,4.05,4.05,6.46,0.65,4.05,1067.67,286.64,111627.3,44.14,30.5,3.25,30.57,30.58,0.8,0.33,30.59,0.48,14.8,62.2,15.683,42,e00fce6835b6173deb1a1f49,2022-08-29 10:44:59.323000+00:00,2022-08-29T10:44:59.759Z,2022-08-29T10:44:59.759Z
RIbNGcOU7T,MOOSPMPSParser,1661769961,4.31,4.31,3.95,7.22,0.72,4.18,4.18,8.06,0.75,4.18,944.35,266.11,121220.63,48.0,31.42,5.87,31.52,31.53,1.31,0.46,31.53,0.49,14.5,62.8,20.144,42,e00fce68f8f5a1da595c7249,2022-08-29 10:45:58.202000+00:00,2022-08-29T10:45:58.406Z,2022-08-29T10:45:58.406Z
Ik22qB42GY,MOOSPMPSParser,1661770501,3.89,3.89,3.68,6.02,0.57,3.92,3.94,6.36,0.61,3.95,1045.8,285.81,111898.54,47.38,29.28,2.23,29.38,29.39,0.46,0.11,29.39,0.5,14.5,61.6,16.907,42,e00fce6835b6173deb1a1f49,2022-08-29 10:54:59.327000+00:00,2022-08-29T10:54:59.559Z,2022-08-29T10:54:59.559Z
b85AqcS0AK,MOOSPMPSParser,1661770561,4.24,4.24,3.36,6.77,0.71,3.55,3.55,7.3,0.74,3.55,922.37,261.28,121469.84,45.28,26.7,4.31,26.78,26.79,0.84,0.09,26.79,0.49,14.2,62.1,21.808,42,e00fce68f8f5a1da595c7249,2022-08-29 10:55:58.220000+00:00,2022-08-29T10:55:58.405Z,2022-08-29T10:55:58.405Z
