objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
8U91QNR8aC,MOOSPMPSParser,1658556121,1.54,1.54,1.38,2.84,0.2,1.46,1.46,3.25,0.27,1.46,488.57,133.32,2995.46,22.34,11.02,1.8,11.05,11.06,0.53,0.43,11.06,0.43,15.7,59.1,28.495,42,e00fce68f8f5a1da595c7249,2022-07-23 06:02:02.813000+00:00,2022-07-23T06:02:02.995Z,2022-07-23T06:02:02.995Z
kYmyc22p3Y,MOOSPMPSParser,1658556240,4.97,4.97,5.55,6.48,0.93,5.92,5.96,7.5,1.16,5.98,950.8,274.95,22868.15,29.56,44.15,1.98,44.31,44.33,0.91,0.54,44.34,0.53,10.0,78.0,16.192,42,e00fce68a145996ae3d821b8,2022-07-23 06:03:59.961000+00:00,2022-07-23T06:04:00.207Z,2022-07-23T06:04:00.207Z
8Od4KZvD9V,MOOSPMPSParser,1658556360,1.62,1.62,1.52,2.39,0.24,1.61,1.61,2.62,0.24,1.61,634.06,169.41,7457.18,16.68,12.13,1.28,12.16,12.16,0.26,0.09,12.17,0.46,12.1,59.8,22.751,42,e00fce6835b6173deb1a1f49,2022-07-23 06:06:00.843000+00:00,2022-07-23T06:06:01.033Z,2022-07-23T06:06:01.033Z
wKJOqjaIeZ,MOOSPMPSParser,1658556721,1.75,1.75,1.36,2.78,0.31,1.44,1.44,2.9,0.31,1.44,487.74,136.63,3092.37,18.81,10.81,1.56,10.84,10.85,0.18,0.09,10.85,0.44,15.7,59.7,28.284,42,e00fce68f8f5a1da595c7249,2022-07-23 06:12:02.773000+00:00,2022-07-23T06:12:02.981Z,2022-07-23T06:12:02.981Z
v2Wj10Ardt,MOOSPMPSParser,1658556840,3.87,3.87,2.46,5.15,0.53,2.6,2.6,5.93,0.57,2.6,817.33,234.13,23060.28,20.43,19.56,1.11,19.61,19.62,0.53,0.31,19.62,0.49,10.2,77.9,16.114,42,e00fce68a145996ae3d821b8,2022-07-23 06:14:00.455000+00:00,2022-07-23T06:14:00.773Z,2022-07-23T06:14:00.773Z
KTbWrc9go4,MOOSPMPSParser,1658556960,1.48,1.48,1.65,2.17,0.25,1.75,1.75,2.28,0.29,1.75,616.32,160.78,7558.88,17.2,13.16,0.92,13.19,13.2,0.13,0.0,13.2,0.48,11.4,61.9,18.17,42,e00fce6835b6173deb1a1f49,2022-07-23 06:16:00.837000+00:00,2022-07-23T06:16:01.078Z,2022-07-23T06:16:01.078Z
ygE6b9ihg6,MOOSPMPSParser,1658557321,1.75,1.75,1.58,3.02,0.33,1.67,1.67,3.34,0.38,1.67,512.3,140.17,3195.26,20.95,12.57,2.27,12.61,12.62,0.55,0.17,12.62,0.44,15.7,60.3,27.599,42,e00fce68f8f5a1da595c7249,2022-07-23 06:22:02.837000+00:00,2022-07-23T06:22:03.002Z,2022-07-23T06:22:03.002Z
gB1Q8g3Bar,MOOSPMPSParser,1658557440,3.18,3.18,2.29,3.88,0.34,2.42,2.42,4.5,0.46,2.42,709.44,201.71,23227.24,16.55,18.23,1.06,18.28,18.28,0.46,0.25,18.29,0.46,10.5,77.2,16.792,42,e00fce68a145996ae3d821b8,2022-07-23 06:23:59.960000+00:00,2022-07-23T06:24:00.209Z,2022-07-23T06:24:00.209Z
kFx5oRZh2w,MOOSPMPSParser,1658557560,1.49,1.49,1.42,2.08,0.2,1.5,1.5,2.26,0.22,1.5,602.42,157.59,7666.95,15.05,11.32,0.79,11.35,11.35,0.21,0.21,11.36,0.45,11.2,63.1,21.137,42,e00fce6835b6173deb1a1f49,2022-07-23 06:26:00.837000+00:00,2022-07-23T06:26:01.028Z,2022-07-23T06:26:01.028Z
fmyLhsGh13,MOOSPMPSParser,1658557921,1.73,1.73,1.71,2.79,0.26,1.8,1.8,3.44,0.42,1.8,519.35,144.21,3298.63,22.12,13.57,1.8,13.61,13.62,1.02,0.43,13.62,0.44,15.8,61.2,26.217,42,e00fce68f8f5a1da595c7249,2022-07-23 06:32:02.804000+00:00,2022-07-23T06:32:03.032Z,2022-07-23T06:32:03.032Z
p5mU16rIRg,MOOSPMPSParser,1658558040,3.14,3.14,2.38,3.94,0.48,2.51,2.51,4.33,0.5,2.51,711.08,203.83,23379.03,16.46,18.91,0.89,18.96,18.96,0.26,0.13,18.97,0.43,10.8,76.4,17.018,42,e00fce68a145996ae3d821b8,2022-07-23 06:33:59.960000+00:00,2022-07-23T06:34:00.169Z,2022-07-23T06:34:00.169Z
smezUaqUM7,MOOSPMPSParser,1658558160,1.3,1.3,1.52,2.11,0.21,1.61,1.61,2.21,0.21,1.61,608.14,158.65,7775.97,17.21,12.1,0.79,12.13,12.13,0.09,0.05,12.13,0.44,11.0,63.5,21.161,42,e00fce6835b6173deb1a1f49,2022-07-23 06:36:00.907000+00:00,2022-07-23T06:36:01.142Z,2022-07-23T06:36:01.142Z
79oHGlF2Ky,MOOSPMPSParser,1658558521,1.74,1.74,1.5,3.04,0.28,1.58,1.58,3.36,0.39,1.58,523.52,142.05,3408.77,22.04,11.9,2.54,11.93,11.94,0.46,0.12,11.94,0.43,15.7,61.2,25.805,42,e00fce68f8f5a1da595c7249,2022-07-23 06:42:02.763000+00:00,2022-07-23T06:42:02.991Z,2022-07-23T06:42:02.991Z
SB3MYwqzTh,MOOSPMPSParser,1658558640,3.23,3.23,2.19,4.12,0.42,2.32,2.32,4.57,0.42,2.32,711.21,207.96,23527.9,17.72,17.43,1.12,17.48,17.48,0.26,0.09,17.49,0.47,10.7,75.9,15.211,42,e00fce68a145996ae3d821b8,2022-07-23 06:43:59.959000+00:00,2022-07-23T06:44:00.147Z,2022-07-23T06:44:00.147Z
QMBwguvpcN,MOOSPMPSParser,1658558760,1.46,1.46,1.49,2.07,0.24,1.58,1.58,2.29,0.27,1.58,610.57,157.97,7881.98,18.05,11.9,0.68,11.93,11.93,0.21,0.17,11.94,0.45,10.9,63.8,22.624,42,e00fce6835b6173deb1a1f49,2022-07-23 06:46:00.887000+00:00,2022-07-23T06:46:01.085Z,2022-07-23T06:46:01.085Z
KdY5fKX22H,MOOSPMPSParser,1658559121,1.8,1.8,1.46,2.96,0.39,1.54,1.54,3.31,0.39,1.54,529.2,147.65,3517.43,20.2,11.58,1.57,11.62,11.62,0.57,0.14,11.62,0.46,15.7,61.4,24.75,42,e00fce68f8f5a1da595c7249,2022-07-23 06:52:02.871000+00:00,2022-07-23T06:52:03.075Z,2022-07-23T06:52:03.075Z
bL8IHE9Ot0,MOOSPMPSParser,1658559240,3.44,3.44,2.45,4.32,0.53,2.59,2.59,4.75,0.58,2.59,757.65,215.48,23686.11,17.98,19.49,1.09,19.54,19.54,0.28,0.13,19.55,0.44,10.6,76.4,14.787,42,e00fce68a145996ae3d821b8,2022-07-23 06:54:00.454000+00:00,2022-07-23T06:54:00.684Z,2022-07-23T06:54:00.684Z
Eg8Gh5FLLs,MOOSPMPSParser,1658559360,1.33,1.33,1.48,2.17,0.22,1.56,1.56,2.43,0.24,1.56,603.12,157.33,7984.83,18.44,11.75,1.15,11.78,11.78,0.33,0.19,11.78,0.46,10.9,64.3,23.445,42,e00fce6835b6173deb1a1f49,2022-07-23 06:56:00.756000+00:00,2022-07-23T06:56:01.026Z,2022-07-23T06:56:01.026Z
