objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
6jHlmBRwyu,MOOSPMPSParser,1661526420,2.82,2.82,2.36,4.0,0.33,2.49,2.49,4.23,0.33,2.49,863.73,229.42,46095.31,30.82,18.75,1.52,18.8,18.8,0.25,0.09,18.81,0.43,20.3,59.8,16.246,42,e00fce6835b6173deb1a1f49,2022-08-26 15:06:58.909000+00:00,2022-08-26T15:06:59.101Z,2022-08-26T15:06:59.101Z
1uLuSu7ga5,MOOSPMPSParser,1661526541,1964.81,1309.64,2.27,1980.3,159.15,2.4,2.4,1995.52,160.0,2.4,7403.87,1286.81,60140.86,387.46,18.03,158.16,18.09,18.09,70.57,17.03,18.1,0.45,20.4,60.2,21.101,42,e00fce68f8f5a1da595c7249,2022-08-26 15:08:58.697000+00:00,2022-08-26T15:08:58.897Z,2022-08-26T15:08:58.897Z
6POCs68Rjx,MOOSPMPSParser,1661527020,2.91,2.91,2.53,4.12,0.38,2.67,2.67,4.31,0.42,2.67,886.29,236.92,46277.33,31.7,20.11,1.3,20.16,20.17,0.28,0.04,20.17,0.44,20.7,58.0,16.773,42,e00fce6835b6173deb1a1f49,2022-08-26 15:16:58.830000+00:00,2022-08-26T15:16:59.023Z,2022-08-26T15:16:59.023Z
tIMC4D9LOX,MOOSPMPSParser,1661527141,3380.4,2253.03,2.07,3390.49,267.56,2.19,2.19,3397.32,267.84,2.19,5919.07,1079.94,60300.4,343.79,16.5,115.04,16.55,16.55,46.49,10.06,16.56,0.43,21.1,56.1,21.667,42,e00fce68f8f5a1da595c7249,2022-08-26 15:18:58.187000+00:00,2022-08-26T15:18:58.407Z,2022-08-26T15:18:58.407Z
scxltM9zhv,MOOSPMPSParser,1661527620,2.27,2.27,2.25,3.35,0.3,2.38,2.38,3.6,0.31,2.38,777.06,207.8,46434.25,25.66,17.95,1.59,17.99,18.0,0.37,0.13,18.0,0.43,21.3,54.7,19.59,42,e00fce6835b6173deb1a1f49,2022-08-26 15:26:58.840000+00:00,2022-08-26T15:26:59.082Z,2022-08-26T15:26:59.082Z
tEl1EwM8SS,MOOSPMPSParser,1661527741,4996.68,3330.65,1.95,4996.68,328.05,2.06,2.06,4996.68,328.05,2.06,347.14,89.31,60442.25,65.09,15.5,25.18,15.55,15.55,6.72,0.34,15.55,0.42,22.2,52.3,26.411,42,e00fce68f8f5a1da595c7249,2022-08-26 15:28:58.121000+00:00,2022-08-26T15:28:58.428Z,2022-08-26T15:28:58.428Z
qD3dheGwtm,MOOSPMPSParser,1661528220,2.84,2.84,2.05,4.04,0.28,2.16,2.16,4.43,0.32,2.16,898.85,236.7,46602.88,30.15,16.28,1.77,16.32,16.33,0.46,0.24,16.33,0.43,22.2,54.1,19.668,42,e00fce6835b6173deb1a1f49,2022-08-26 15:36:58.828000+00:00,2022-08-26T15:36:59.038Z,2022-08-26T15:36:59.038Z
CCiR5Iwn7h,MOOSPMPSParser,1661528341,4996.57,3330.59,2.1,4996.57,334.11,2.22,2.22,4996.57,334.11,2.22,0.0,0.0,60590.46,0.0,16.69,0.0,16.74,16.75,0.0,0.0,16.75,0.43,23.1,51.3,25.362,42,e00fce68f8f5a1da595c7249,2022-08-26 15:38:58.636000+00:00,2022-08-26T15:38:58.860Z,2022-08-26T15:38:58.860Z
bLmdYAjvV7,MOOSPMPSParser,1661528761,2.87,2.87,2.65,4.33,0.46,2.81,2.81,4.6,0.53,2.81,773.75,219.06,172.93,24.63,21.12,2.16,21.17,21.18,0.37,0.09,21.18,0.43,22.9,51.8,25.844,43,e00fce6856818e5885f65487,2022-08-26 15:46:03.454000+00:00,2022-08-26T15:46:03.663Z,2022-08-26T15:46:03.663Z
M3H8rMQu9j,MOOSPMPSParser,1661528820,2.03,2.03,1.92,2.93,0.28,2.03,2.03,3.25,0.38,2.03,792.06,202.52,46755.05,23.61,15.26,1.29,15.3,15.3,0.38,0.26,15.3,0.43,23.1,52.4,19.792,42,e00fce6835b6173deb1a1f49,2022-08-26 15:46:58.748000+00:00,2022-08-26T15:46:58.931Z,2022-08-26T15:46:58.931Z
bMvuspi913,MOOSPMPSParser,1661528941,4996.25,3330.38,2.09,4996.25,326.51,2.21,2.21,4996.25,326.51,2.21,0.0,0.0,60725.16,0.0,16.64,0.0,16.69,16.7,0.0,0.0,16.7,0.42,24.1,49.3,25.974,42,e00fce68f8f5a1da595c7249,2022-08-26 15:48:58.619000+00:00,2022-08-26T15:48:58.816Z,2022-08-26T15:48:58.816Z
M1kiEuQ79v,MOOSPMPSParser,1661529361,3.2,3.2,2.14,4.55,0.46,2.26,2.26,4.7,0.46,2.26,770.59,221.2,326.95,22.84,17.04,1.61,17.08,17.09,0.23,0.08,17.09,0.42,24.1,48.9,33.105,43,e00fce6856818e5885f65487,2022-08-26 15:56:03.428000+00:00,2022-08-26T15:56:03.653Z,2022-08-26T15:56:03.653Z
d9ROMik6M1,MOOSPMPSParser,1661529420,2.32,2.32,1.99,3.39,0.36,2.11,2.11,3.61,0.38,2.11,791.08,209.43,46896.79,28.73,15.87,1.21,15.91,15.91,0.21,0.11,15.92,0.42,23.9,49.8,20.852,42,e00fce6835b6173deb1a1f49,2022-08-26 15:56:58.828000+00:00,2022-08-26T15:56:59.100Z,2022-08-26T15:56:59.100Z
DFkisSmeao,MOOSPMPSParser,1661529541,4996.71,3330.69,2.04,4996.71,334.39,2.15,2.15,4996.71,334.39,2.15,2.68,0.86,60855.9,0.72,16.2,0.19,16.25,16.25,0.0,0.0,16.26,0.4,25.2,46.9,27.752,42,e00fce68f8f5a1da595c7249,2022-08-26 15:58:58.121000+00:00,2022-08-26T15:58:58.463Z,2022-08-26T15:58:58.463Z
