objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
OTyzYauCQN,MOOSPMPSParser,1666126861,16.64,16.64,17.35,29.78,2.98,18.35,18.35,37.5,3.95,18.35,3128.28,888.46,2173020.0,232.53,138.06,24.95,138.48,138.53,13.18,1.32,138.56,0.46,30.5,38.4,52.646,42,e00fce68f8f5a1da595c7249,2022-10-18 21:00:57.243000+00:00,2022-10-18T21:00:57.409Z,2022-10-18T21:00:57.409Z
uschiEtBYo,MOOSPMPSParser,1666126861,1.78,1.78,1.68,2.85,0.32,1.78,1.78,3.16,0.37,1.78,507.06,147.18,1621.3,17.02,13.38,1.77,13.41,13.41,0.42,0.17,13.42,0.45,29.6,17.1,37.156,43,e00fce6856818e5885f65487,2022-10-18 21:01:02.982000+00:00,2022-10-18T21:01:03.220Z,2022-10-18T21:01:03.220Z
pEYeXrJIG9,MOOSPMPSParser,1666127041,18.16,18.15,0.0,29.74,3.06,0.0,0.0,31.35,3.34,0.0,3718.93,1012.27,0.0,223.6,0.0,16.65,0.0,0.0,2.36,0.9,0.0,0.0,0.0,0.0,45.58,42,e00fce6835b6173deb1a1f49,2022-10-18 21:04:02.971000+00:00,2022-10-18T21:04:03.199Z,2022-10-18T21:04:03.199Z
IdhnBVVATr,MOOSPMPSParser,1666127461,16.93,16.93,17.28,30.68,2.8,18.28,18.28,39.46,3.59,18.28,3187.27,912.36,2174236.5,243.66,137.51,27.1,137.93,137.97,14.96,1.19,138.0,0.45,29.1,41.4,55.072,42,e00fce68f8f5a1da595c7249,2022-10-18 21:10:57.576000+00:00,2022-10-18T21:10:57.788Z,2022-10-18T21:10:57.788Z
BKsF1BSXtQ,MOOSPMPSParser,1666127461,2.22,2.22,1.92,3.39,0.28,2.03,2.03,3.79,0.36,2.03,568.53,164.86,1745.61,18.46,15.25,2.1,15.29,15.29,0.57,0.31,15.29,0.47,29.9,15.8,37.33,43,e00fce6856818e5885f65487,2022-10-18 21:11:02.862000+00:00,2022-10-18T21:11:03.053Z,2022-10-18T21:11:03.053Z
fjXXz9Wx8d,MOOSPMPSParser,1666127641,17.79,17.78,0.0,28.47,2.66,0.0,0.0,30.34,2.88,0.0,3599.38,982.55,0.0,218.13,0.0,14.69,0.0,0.0,2.49,0.96,0.0,0.0,0.0,0.0,47.725,42,e00fce6835b6173deb1a1f49,2022-10-18 21:14:02.790000+00:00,2022-10-18T21:14:03.080Z,2022-10-18T21:14:03.080Z
x0K7sP5qKl,MOOSPMPSParser,1666128061,15.92,15.92,16.15,28.45,2.97,17.08,17.08,36.14,3.6,17.08,2972.41,851.71,2175358.25,218.35,128.52,25.71,128.91,128.95,13.04,1.08,128.98,0.46,29.8,39.4,55.109,42,e00fce68f8f5a1da595c7249,2022-10-18 21:20:57.409000+00:00,2022-10-18T21:20:57.593Z,2022-10-18T21:20:57.593Z
tqersD68kQ,MOOSPMPSParser,1666128061,2.66,2.66,1.76,3.81,0.26,1.86,1.86,4.13,0.27,1.86,644.65,185.62,1881.06,20.04,13.98,2.13,14.01,14.02,0.34,0.26,14.02,0.43,28.8,16.6,37.001,43,e00fce6856818e5885f65487,2022-10-18 21:21:02.984000+00:00,2022-10-18T21:21:03.201Z,2022-10-18T21:21:03.201Z
CxrHqdVuC4,MOOSPMPSParser,1666128241,16.77,16.77,0.0,26.25,2.6,0.0,0.0,28.23,2.73,0.0,3392.95,922.65,0.0,195.84,0.0,14.1,0.0,0.0,2.85,1.26,0.0,0.0,0.0,0.0,47.057,42,e00fce6835b6173deb1a1f49,2022-10-18 21:24:02.675000+00:00,2022-10-18T21:24:02.914Z,2022-10-18T21:24:02.914Z
tBroMecRtS,MOOSPMPSParser,1666128661,14.68,14.68,12.7,25.81,2.37,13.43,13.43,33.24,3.21,13.43,2769.95,787.58,2176369.75,195.72,101.02,23.24,101.33,101.36,12.31,1.58,101.39,0.45,30.0,38.6,56.563,42,e00fce68f8f5a1da595c7249,2022-10-18 21:30:57.456000+00:00,2022-10-18T21:30:57.655Z,2022-10-18T21:30:57.655Z
hGhMg5SduN,MOOSPMPSParser,1666128661,1.96,1.96,1.56,2.96,0.34,1.65,1.65,3.26,0.34,1.65,537.68,151.23,2003.76,17.27,12.45,1.72,12.48,12.48,0.45,0.09,12.49,0.45,29.6,16.8,37.708,43,e00fce6856818e5885f65487,2022-10-18 21:31:02.840000+00:00,2022-10-18T21:31:03.331Z,2022-10-18T21:31:03.331Z
EIcK5yaaX7,MOOSPMPSParser,1666128841,15.31,15.31,0.0,24.37,2.28,0.0,0.0,25.59,2.47,0.0,3139.86,853.15,0.0,186.29,0.0,12.85,0.0,0.0,1.76,0.66,0.0,0.0,0.0,0.0,48.473,42,e00fce6835b6173deb1a1f49,2022-10-18 21:34:02.656000+00:00,2022-10-18T21:34:02.868Z,2022-10-18T21:34:02.868Z
4P8TStlddu,MOOSPMPSParser,1666129261,14.65,14.65,13.53,25.05,2.32,14.3,14.3,32.99,2.49,14.3,2738.52,778.62,2177318.75,190.04,107.62,24.89,107.94,107.98,13.54,0.95,108.0,0.47,30.0,39.1,57.655,42,e00fce68f8f5a1da595c7249,2022-10-18 21:40:57.175000+00:00,2022-10-18T21:40:57.387Z,2022-10-18T21:40:57.387Z
DWQEoVPYJd,MOOSPMPSParser,1666129261,1.96,1.96,1.4,2.98,0.26,1.48,1.48,3.19,0.26,1.48,523.18,150.46,2118.57,17.82,11.15,1.57,11.18,11.18,0.33,0.09,11.18,0.45,29.1,17.7,39.441,43,e00fce6856818e5885f65487,2022-10-18 21:41:02.853000+00:00,2022-10-18T21:41:03.026Z,2022-10-18T21:41:03.026Z
CCrFbtGUzh,MOOSPMPSParser,1666129441,15.28,15.28,0.0,23.56,2.39,0.0,0.0,25.09,2.53,0.0,3140.95,850.15,0.0,177.07,0.0,11.51,0.0,0.0,1.97,0.93,0.0,0.0,0.0,0.0,47.797,42,e00fce6835b6173deb1a1f49,2022-10-18 21:44:02.874000+00:00,2022-10-18T21:44:03.071Z,2022-10-18T21:44:03.071Z
MMrOLMaGZ6,MOOSPMPSParser,1666129861,14.0,14.0,13.8,23.83,2.45,14.59,14.59,31.01,3.35,14.59,2635.57,748.39,2178273.75,180.28,109.78,22.68,110.11,110.15,12.11,0.83,110.17,0.48,30.2,38.5,57.171,42,e00fce68f8f5a1da595c7249,2022-10-18 21:50:57.258000+00:00,2022-10-18T21:50:57.491Z,2022-10-18T21:50:57.491Z
5uSxDJltEl,MOOSPMPSParser,1666129861,1.93,1.93,1.63,3.07,0.21,1.72,1.72,3.21,0.21,1.72,536.98,155.15,2236.49,18.9,12.97,2.12,13.01,13.01,0.08,0.08,13.01,0.43,29.4,16.4,38.938,43,e00fce6856818e5885f65487,2022-10-18 21:51:02.838000+00:00,2022-10-18T21:51:03.034Z,2022-10-18T21:51:03.034Z
hWPul70Fey,MOOSPMPSParser,1666130041,14.85,14.85,0.0,23.29,2.5,0.0,0.0,24.4,2.63,0.0,3077.06,831.57,0.0,175.06,0.0,11.13,0.0,0.0,1.3,0.62,0.0,0.0,0.0,0.0,51.433,42,e00fce6835b6173deb1a1f49,2022-10-18 21:54:02.805000+00:00,2022-10-18T21:54:02.982Z,2022-10-18T21:54:02.982Z
