objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
P0FnFfTWjl,MOOSPMPSParser,1664676241,4.3,4.3,0.0,6.68,0.5,0.0,0.0,7.54,0.58,0.0,1230.69,323.66,0.0,49.2,0.0,3.89,0.0,0.0,1.12,0.63,0.0,0.0,0.0,0.0,43.72,42,e00fce6835b6173deb1a1f49,2022-10-02 02:04:00.663000+00:00,2022-10-02T02:04:00.878Z,2022-10-02T02:04:00.878Z
K9TPnNqdXS,MOOSPMPSParser,1664676241,2.56,2.56,1.86,3.72,0.41,1.97,1.97,3.86,0.41,1.97,641.79,181.83,6429.51,18.51,14.84,2.26,14.88,14.88,0.17,0.09,14.89,0.45,14.2,74.7,19.756,43,e00fce6856818e5885f65487,2022-10-02 02:04:01.796000+00:00,2022-10-02T02:04:02.015Z,2022-10-02T02:04:02.015Z
wHr5kwEUnc,MOOSPMPSParser,1664676360,4.64,4.64,3.14,8.08,0.6,3.43,3.52,9.68,0.6,3.57,1014.75,281.46,219373.77,54.98,24.88,8.87,25.07,25.1,2.61,0.57,25.11,0.54,31.4,27.6,54.359,42,e00fce68f8f5a1da595c7249,2022-10-02 02:06:00.349000+00:00,2022-10-02T02:06:00.611Z,2022-10-02T02:06:00.611Z
nHajDaQOyF,MOOSPMPSParser,1664676841,4.11,4.11,0.0,6.09,0.49,0.0,0.0,6.65,0.52,0.0,1144.21,295.05,0.0,40.68,0.0,3.05,0.0,0.0,0.65,0.35,0.0,0.0,0.0,0.0,42.273,42,e00fce6835b6173deb1a1f49,2022-10-02 02:14:00.560000+00:00,2022-10-02T02:14:00.763Z,2022-10-02T02:14:00.763Z
aZoMHjo053,MOOSPMPSParser,1664676841,4.11,4.11,2.29,5.59,0.63,2.42,2.42,6.02,0.63,2.42,889.36,255.64,6573.14,26.75,18.25,2.43,18.3,18.3,0.62,0.17,18.31,0.45,14.0,75.2,22.461,43,e00fce6856818e5885f65487,2022-10-02 02:14:02.329000+00:00,2022-10-02T02:14:02.543Z,2022-10-02T02:14:02.543Z
uAhluoLa8c,MOOSPMPSParser,1664676960,3.73,3.73,2.6,6.32,0.5,2.87,2.96,7.39,0.55,3.01,897.63,245.64,219582.67,43.37,20.55,4.53,20.74,20.77,1.59,0.72,20.78,0.51,31.2,28.3,53.061,42,e00fce68f8f5a1da595c7249,2022-10-02 02:16:00.356000+00:00,2022-10-02T02:16:00.560Z,2022-10-02T02:16:00.560Z
2yv2ms2xPg,MOOSPMPSParser,1664677441,3.25,3.25,0.0,4.82,0.37,0.0,0.0,5.92,0.54,0.0,980.47,257.05,0.0,33.61,0.0,3.69,0.0,0.0,1.53,0.99,0.0,0.0,0.0,0.0,44.042,42,e00fce6835b6173deb1a1f49,2022-10-02 02:24:00.651000+00:00,2022-10-02T02:24:00.889Z,2022-10-02T02:24:00.889Z
6DogUAiqUN,MOOSPMPSParser,1664677441,5.65,5.65,4.41,7.47,1.05,4.66,4.66,7.96,1.12,4.66,1134.89,327.89,6771.94,35.41,35.1,3.11,35.19,35.2,0.49,0.26,35.21,0.47,13.9,76.0,19.105,43,e00fce6856818e5885f65487,2022-10-02 02:24:01.802000+00:00,2022-10-02T02:24:02.002Z,2022-10-02T02:24:02.002Z
wTqQJVcj1A,MOOSPMPSParser,1664677560,3.28,3.28,2.64,5.36,0.49,2.92,3.02,7.25,0.74,3.08,782.36,214.15,219753.33,36.54,20.83,6.49,21.03,21.07,2.74,1.12,21.08,0.51,30.9,29.3,54.741,42,e00fce68f8f5a1da595c7249,2022-10-02 02:26:00.412000+00:00,2022-10-02T02:26:00.589Z,2022-10-02T02:26:00.589Z
tXcnqi19Rn,MOOSPMPSParser,1664678041,3.0,3.0,0.0,4.48,0.42,0.0,0.0,5.04,0.42,0.0,935.38,241.59,0.0,30.19,0.0,2.75,0.0,0.0,0.78,0.3,0.0,0.0,0.0,0.0,40.136,42,e00fce6835b6173deb1a1f49,2022-10-02 02:34:00.497000+00:00,2022-10-02T02:34:00.691Z,2022-10-02T02:34:00.691Z
ACsmNiMsFF,MOOSPMPSParser,1664678041,7.39,7.39,4.06,10.16,0.95,4.29,4.29,10.81,0.96,4.29,1453.59,419.82,7063.52,47.5,32.31,4.26,32.39,32.4,0.73,0.35,32.41,0.47,13.8,76.7,13.723,43,e00fce6856818e5885f65487,2022-10-02 02:34:01.878000+00:00,2022-10-02T02:34:02.168Z,2022-10-02T02:34:02.168Z
sVhsHE2cNk,MOOSPMPSParser,1664678160,3.15,3.15,2.52,5.28,0.45,2.93,3.13,6.63,0.69,3.25,786.32,214.83,219925.39,33.94,19.77,5.43,20.1,20.16,2.2,0.59,20.18,0.53,30.5,30.4,49.166,42,e00fce68f8f5a1da595c7249,2022-10-02 02:36:00.265000+00:00,2022-10-02T02:36:00.554Z,2022-10-02T02:36:00.554Z
c9e9dESrbb,MOOSPMPSParser,1664678641,2.71,2.71,0.0,4.28,0.4,0.0,0.0,5.16,0.42,0.0,892.63,234.05,0.0,30.56,0.0,3.21,0.0,0.0,1.05,0.53,0.0,0.0,0.0,0.0,38.563,42,e00fce6835b6173deb1a1f49,2022-10-02 02:44:00.722000+00:00,2022-10-02T02:44:00.916Z,2022-10-02T02:44:00.916Z
OqRfMsUuwL,MOOSPMPSParser,1664678641,8.07,8.07,4.0,11.34,0.92,4.23,4.23,12.0,0.99,4.23,1563.92,450.79,7354.4,54.7,31.86,5.75,31.94,31.95,0.82,0.49,31.96,0.48,13.9,78.8,15.655,43,e00fce6856818e5885f65487,2022-10-02 02:44:01.924000+00:00,2022-10-02T02:44:02.107Z,2022-10-02T02:44:02.107Z
NUHiG4L5xm,MOOSPMPSParser,1664678760,3.19,3.19,2.58,5.17,0.44,3.1,3.38,6.68,0.52,3.54,764.09,210.31,220085.53,32.91,20.14,5.17,20.59,20.67,2.35,0.86,20.69,0.56,30.1,31.2,46.296,42,e00fce68f8f5a1da595c7249,2022-10-02 02:46:00.318000+00:00,2022-10-02T02:46:00.518Z,2022-10-02T02:46:00.518Z
X7v7V51rgN,MOOSPMPSParser,1664679241,2.37,2.37,0.0,3.82,0.39,0.0,0.0,4.73,0.42,0.0,857.62,221.87,0.0,30.27,0.0,3.47,0.0,0.0,1.19,0.84,0.0,0.0,0.0,0.0,37.296,42,e00fce6835b6173deb1a1f49,2022-10-02 02:54:00.587000+00:00,2022-10-02T02:54:00.766Z,2022-10-02T02:54:00.766Z
9r6nPbcZu7,MOOSPMPSParser,1664679241,7.48,7.48,3.86,10.21,0.99,4.09,4.09,10.84,1.08,4.09,1465.78,421.99,7638.36,47.53,30.77,4.48,30.84,30.85,0.74,0.4,30.86,0.47,13.5,80.0,10.255,43,e00fce6856818e5885f65487,2022-10-02 02:54:02.339000+00:00,2022-10-02T02:54:02.523Z,2022-10-02T02:54:02.523Z
dt2eenAQAO,MOOSPMPSParser,1664679360,2.81,2.81,2.11,5.09,0.58,2.66,3.01,6.48,0.72,3.2,723.77,195.64,220236.03,34.94,16.28,6.71,16.79,16.88,2.12,0.86,16.91,0.6,30.0,31.5,45.198,42,e00fce68f8f5a1da595c7249,2022-10-02 02:56:00.197000+00:00,2022-10-02T02:56:00.441Z,2022-10-02T02:56:00.441Z
