objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
UHaB5YC2u7,MOOSPMPSParser,1686207960,34.4,28.36,26.73,47.74,40.56,28.28,28.3,51.92,49.39,28.31,5687.2,1700.26,1719552.88,295.46,212.73,12.08,213.29,213.36,3.83,1.78,213.4,0.5,21.8,65.4,20.189,42,e00fce68a145996ae3d821b8,2023-06-08 07:05:58.825000+00:00,2023-06-08T07:05:59.010Z,2023-06-08T07:05:59.010Z
jWD7Br6CHt,MOOSPMPSParser,1686208081,30.6,25.86,28.39,50.91,41.58,30.02,30.02,52.63,49.45,30.02,6014.37,1658.29,99194.64,383.63,226.0,28.81,226.57,226.63,2.28,0.73,226.68,0.47,21.2,72.8,21.103,42,e00fce68f8f5a1da595c7249,2023-06-08 07:08:00.336000+00:00,2023-06-08T07:08:00.573Z,2023-06-08T07:08:00.573Z
FycFcH3h5g,MOOSPMPSParser,1686208560,33.07,27.72,25.97,45.83,39.62,27.47,27.47,49.55,47.95,27.48,5482.34,1637.11,1721373.75,284.17,206.69,10.68,207.22,207.28,3.41,1.53,207.33,0.49,21.7,65.7,18.489,42,e00fce68a145996ae3d821b8,2023-06-08 07:15:58.792000+00:00,2023-06-08T07:15:58.989Z,2023-06-08T07:15:58.989Z
SIUn3eyeR3,MOOSPMPSParser,1686208681,30.73,26.02,27.7,50.08,41.22,29.7,30.03,52.17,49.18,30.2,6027.05,1657.24,101173.52,374.69,220.08,26.97,221.04,221.16,2.6,0.87,221.21,0.5,21.1,73.7,19.682,42,e00fce68f8f5a1da595c7249,2023-06-08 07:18:00.411000+00:00,2023-06-08T07:18:00.626Z,2023-06-08T07:18:00.626Z
FUO7IOFDrt,MOOSPMPSParser,1686209160,32.83,27.61,26.72,45.83,39.62,28.31,28.34,49.98,48.25,28.36,5423.16,1623.24,1723211.38,287.94,212.68,11.67,213.27,213.33,3.67,1.65,213.38,0.49,21.7,65.5,19.561,42,e00fce68a145996ae3d821b8,2023-06-08 07:25:58.709000+00:00,2023-06-08T07:25:58.937Z,2023-06-08T07:25:58.937Z
iTFvZ2ildm,MOOSPMPSParser,1686209281,30.51,25.85,29.19,50.05,41.23,30.87,30.87,51.49,48.83,30.87,5968.06,1639.18,103158.25,370.91,232.38,27.3,232.97,233.03,1.62,0.53,233.09,0.46,21.2,73.5,18.199,42,e00fce68f8f5a1da595c7249,2023-06-08 07:28:03.063000+00:00,2023-06-08T07:28:03.261Z,2023-06-08T07:28:03.261Z
SqPrQpqufg,MOOSPMPSParser,1686209760,31.52,26.92,25.89,44.9,39.14,27.83,28.2,48.74,47.42,28.38,5246.7,1568.46,1724987.38,283.93,205.59,11.86,206.56,206.68,3.71,1.9,206.73,0.51,21.7,65.5,20.107,42,e00fce68a145996ae3d821b8,2023-06-08 07:35:58.656000+00:00,2023-06-08T07:35:58.867Z,2023-06-08T07:35:58.867Z
VgpZdJ1I0h,MOOSPMPSParser,1686209881,31.47,26.38,30.38,51.82,42.04,32.12,32.12,53.82,50.22,32.12,6184.06,1700.4,105260.07,384.86,241.81,29.33,242.42,242.49,2.49,0.77,242.54,0.47,21.3,72.7,18.946,42,e00fce68f8f5a1da595c7249,2023-06-08 07:38:00.418000+00:00,2023-06-08T07:38:00.590Z,2023-06-08T07:38:00.590Z
jLDfe9OAb9,MOOSPMPSParser,1686210360,30.38,26.04,23.83,42.87,37.89,25.3,25.38,46.97,46.18,25.42,5027.92,1502.57,1726721.5,272.57,189.56,12.44,190.14,190.2,3.79,2.07,190.25,0.49,21.7,65.7,20.233,42,e00fce68a145996ae3d821b8,2023-06-08 07:45:58.810000+00:00,2023-06-08T07:45:59.033Z,2023-06-08T07:45:59.033Z
IgFHoPLzLh,MOOSPMPSParser,1686210481,32.01,26.65,28.44,51.72,41.94,30.08,30.08,53.49,50.0,30.08,6186.93,1707.88,107319.91,385.21,226.4,27.32,226.98,227.04,2.29,0.77,227.09,0.48,21.3,73.1,19.407,42,e00fce68f8f5a1da595c7249,2023-06-08 07:48:00.264000+00:00,2023-06-08T07:48:00.480Z,2023-06-08T07:48:00.480Z
PrYqde0GvL,MOOSPMPSParser,1686210960,28.75,24.54,24.35,41.7,37.17,26.02,26.24,45.57,45.24,26.35,4818.08,1444.93,1728443.88,269.67,193.55,12.3,194.31,194.4,3.65,1.89,194.45,0.51,21.6,65.9,21.426,42,e00fce68a145996ae3d821b8,2023-06-08 07:55:58.812000+00:00,2023-06-08T07:55:59.000Z,2023-06-08T07:55:59.000Z
nvmLFy5cRy,MOOSPMPSParser,1686211081,31.44,26.32,28.44,52.03,42.11,30.17,30.26,54.02,50.33,30.3,6179.9,1696.9,109337.32,387.28,226.3,29.14,226.97,227.05,2.81,0.73,227.1,0.48,21.1,74.5,16.84,42,e00fce68f8f5a1da595c7249,2023-06-08 07:58:00.483000+00:00,2023-06-08T07:58:00.679Z,2023-06-08T07:58:00.679Z
