objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
eFEp95wCk2,MOOSPMPSParser,1683921780,3.4,3.4,2.14,4.2,4.2,2.26,2.26,4.78,4.78,2.26,792.45,224.52,520020.72,19.66,17.03,1.51,17.07,17.08,0.62,0.28,17.08,0.5,27.4,35.8,39.177,42,e00fce68a145996ae3d821b8,2023-05-12 20:02:59.011000+00:00,2023-05-12T20:02:59.210Z,2023-05-12T20:02:59.210Z
mJrXb6kVfV,MOOSPMPSParser,1683922320,2.03,2.03,1.81,3.24,3.24,1.91,1.91,3.77,3.77,1.91,776.34,202.79,164.46,26.95,14.38,1.92,14.42,14.42,0.79,0.33,14.42,0.48,27.6,36.8,35.828,42,e00fce68f8f5a1da595c7249,2023-05-12 20:12:03.127000+00:00,2023-05-12T20:12:03.351Z,2023-05-12T20:12:03.351Z
s0aSDmN9b7,MOOSPMPSParser,1683922380,3.08,3.08,2.39,3.89,3.89,2.53,2.53,4.29,4.29,2.53,778.71,222.41,520172.12,19.5,19.03,1.0,19.08,19.08,0.48,0.28,19.09,0.48,27.7,34.9,40.997,42,e00fce68a145996ae3d821b8,2023-05-12 20:12:59.122000+00:00,2023-05-12T20:12:59.337Z,2023-05-12T20:12:59.337Z
0SIt1A8AEF,MOOSPMPSParser,1683922920,1.93,1.93,1.96,3.01,3.01,2.08,2.08,3.66,3.66,2.08,790.03,204.72,315.95,24.61,15.64,2.03,15.68,15.68,0.9,0.5,15.69,0.48,28.0,36.3,47.31,42,e00fce68f8f5a1da595c7249,2023-05-12 20:22:03.066000+00:00,2023-05-12T20:22:03.264Z,2023-05-12T20:22:03.264Z
k5wxB61eHh,MOOSPMPSParser,1683922980,3.39,3.39,2.22,3.99,3.99,2.35,2.35,4.38,4.38,2.35,781.38,221.41,520325.78,17.11,17.66,0.82,17.71,17.71,0.38,0.3,17.72,0.5,27.3,34.5,40.853,42,e00fce68a145996ae3d821b8,2023-05-12 20:22:58.880000+00:00,2023-05-12T20:22:59.086Z,2023-05-12T20:22:59.086Z
KRgycpbnQN,MOOSPMPSParser,1683923520,1.89,1.89,1.99,2.81,2.81,2.23,2.33,3.27,3.27,2.38,758.11,195.38,459.97,22.78,15.74,1.56,15.9,15.92,0.61,0.26,15.92,0.5,28.0,36.0,49.195,42,e00fce68f8f5a1da595c7249,2023-05-12 20:32:03.056000+00:00,2023-05-12T20:32:03.241Z,2023-05-12T20:32:03.241Z
676osq3QQg,MOOSPMPSParser,1683923581,3.29,3.29,2.17,4.04,4.04,2.29,2.29,4.57,4.57,2.29,787.79,224.86,520481.03,19.55,17.26,1.17,17.3,17.31,0.52,0.39,17.31,0.5,27.8,34.3,42.631,42,e00fce68a145996ae3d821b8,2023-05-12 20:32:59.011000+00:00,2023-05-12T20:32:59.203Z,2023-05-12T20:32:59.203Z
cDBvBNkRWv,MOOSPMPSParser,1683924120,1.63,1.63,1.94,2.68,2.68,2.32,2.54,3.51,3.51,2.65,725.97,189.04,614.91,23.32,15.12,2.86,15.42,15.47,1.01,0.67,15.47,0.55,28.2,34.9,49.521,42,e00fce68f8f5a1da595c7249,2023-05-12 20:42:02.917000+00:00,2023-05-12T20:42:07.343Z,2023-05-12T20:42:07.343Z
vwF2NhDPV0,MOOSPMPSParser,1683924181,3.26,3.26,2.12,4.16,4.16,2.29,2.33,4.74,4.74,2.35,784.35,223.27,520640.41,21.32,16.82,1.5,16.91,16.92,0.55,0.41,16.93,0.51,27.8,34.1,41.954,42,e00fce68a145996ae3d821b8,2023-05-12 20:42:58.972000+00:00,2023-05-12T20:42:59.164Z,2023-05-12T20:42:59.164Z
lPesAyV18E,MOOSPMPSParser,1683924720,1.72,1.72,1.79,2.75,2.75,2.0,2.09,3.19,3.19,2.13,749.08,196.49,753.49,23.56,14.11,1.86,14.25,14.27,0.55,0.27,14.28,0.51,28.8,35.5,49.249,42,e00fce68f8f5a1da595c7249,2023-05-12 20:52:02.974000+00:00,2023-05-12T20:52:03.214Z,2023-05-12T20:52:03.214Z
QCPg8O4Ocf,MOOSPMPSParser,1683924781,3.35,3.35,2.14,4.23,4.23,2.4,2.51,4.79,4.79,2.57,792.07,225.65,520806.78,20.65,16.91,1.46,17.08,17.11,0.64,0.43,17.11,0.53,27.8,34.7,42.895,42,e00fce68a145996ae3d821b8,2023-05-12 20:52:59.045000+00:00,2023-05-12T20:52:59.231Z,2023-05-12T20:52:59.231Z
