objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
yWnDU8QQ8K,MOOSPMPSParser,1665608581,2.82,2.82,2.42,4.05,0.39,2.56,2.56,4.31,0.41,2.56,683.72,196.02,3399.68,20.62,19.24,2.18,19.29,19.3,0.29,0.2,19.3,0.46,21.9,26.8,34.756,43,e00fce6856818e5885f65487,2022-10-12 21:03:02.513000+00:00,2022-10-12T21:03:02.738Z,2022-10-12T21:03:02.738Z
ixB3m07PK0,MOOSPMPSParser,1665608700,16.34,16.34,15.47,31.27,3.09,16.43,16.48,33.98,3.49,16.51,3037.52,872.45,1221066.38,218.43,123.03,27.59,123.47,123.53,4.28,1.22,123.56,0.5,31.3,28.5,53.056,42,e00fce68f8f5a1da595c7249,2022-10-12 21:04:57.269000+00:00,2022-10-12T21:04:57.500Z,2022-10-12T21:04:57.500Z
Qcp8TFno0W,MOOSPMPSParser,1665608760,16.57,16.57,0.0,26.7,2.45,0.0,0.0,28.26,2.59,0.0,3406.31,923.8,0.0,198.74,0.0,16.52,0.0,0.0,1.98,1.1,0.0,0.0,0.0,0.0,45.747,42,e00fce6835b6173deb1a1f49,2022-10-12 21:05:57.040000+00:00,2022-10-12T21:05:57.233Z,2022-10-12T21:05:57.233Z
V9Gd59LEkF,MOOSPMPSParser,1665609181,2.56,2.56,2.2,3.89,0.5,2.33,2.33,4.3,0.54,2.33,660.12,186.84,3544.49,23.37,17.52,1.92,17.56,17.57,0.47,0.3,17.57,0.47,22.0,26.3,35.249,43,e00fce6856818e5885f65487,2022-10-12 21:13:02.783000+00:00,2022-10-12T21:13:03.015Z,2022-10-12T21:13:03.015Z
ADv5e7qmQl,MOOSPMPSParser,1665609300,19.05,18.62,21.44,36.61,3.84,22.68,22.68,40.59,4.62,22.68,3508.8,1006.38,1222356.75,258.03,170.62,32.65,171.14,171.2,6.25,1.47,171.23,0.47,30.8,30.0,53.001,42,e00fce68f8f5a1da595c7249,2022-10-12 21:14:57.179000+00:00,2022-10-12T21:14:57.394Z,2022-10-12T21:14:57.394Z
GCLDV26UF2,MOOSPMPSParser,1665609360,20.55,19.79,0.0,33.58,3.33,0.0,0.0,35.38,3.78,0.0,4169.4,1137.2,0.0,242.22,0.0,20.64,0.0,0.0,2.72,0.82,0.0,0.0,0.0,0.0,46.429,42,e00fce6835b6173deb1a1f49,2022-10-12 21:16:02.730000+00:00,2022-10-12T21:16:02.914Z,2022-10-12T21:16:02.914Z
XjLOclyGle,MOOSPMPSParser,1665609781,2.59,2.59,2.17,3.81,0.39,2.3,2.3,4.3,0.47,2.3,636.19,184.49,3694.92,22.51,17.3,2.47,17.34,17.34,0.65,0.57,17.35,0.47,22.6,26.0,35.439,43,e00fce6856818e5885f65487,2022-10-12 21:23:02.281000+00:00,2022-10-12T21:23:02.485Z,2022-10-12T21:23:02.485Z
opXjMM2Q4h,MOOSPMPSParser,1665609900,21.62,20.62,22.39,40.25,3.69,23.67,23.67,44.59,4.52,23.67,3917.1,1128.45,1223844.12,288.38,178.11,34.03,178.65,178.71,6.73,1.79,178.75,0.46,31.7,28.7,55.002,42,e00fce68f8f5a1da595c7249,2022-10-12 21:24:57.289000+00:00,2022-10-12T21:24:57.498Z,2022-10-12T21:24:57.498Z
qGYECkDTMZ,MOOSPMPSParser,1665609960,22.65,21.31,0.0,37.13,3.45,0.0,0.0,39.26,4.05,0.0,4571.67,1246.64,0.0,277.71,0.0,21.01,0.0,0.0,2.84,1.21,0.0,0.0,0.0,0.0,46.326,42,e00fce6835b6173deb1a1f49,2022-10-12 21:26:02.741000+00:00,2022-10-12T21:26:02.946Z,2022-10-12T21:26:02.946Z
aiIATcMWdy,MOOSPMPSParser,1665610381,2.81,2.81,1.79,4.18,0.42,1.89,1.89,4.77,0.52,1.89,686.37,196.31,3846.55,24.15,14.21,2.56,14.25,14.25,0.78,0.54,14.25,0.47,22.4,25.6,33.806,43,e00fce6856818e5885f65487,2022-10-12 21:33:02.303000+00:00,2022-10-12T21:33:02.510Z,2022-10-12T21:33:02.510Z
