objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
Kq3BJEUcvc,MOOSPMPSParser,1684361160,5.0,5.0,2.84,6.7,6.7,3.0,3.0,7.04,7.04,3.0,1357.03,347.6,5108.42,38.23,22.61,2.19,22.66,22.67,0.43,0.17,22.67,0.45,35.4,29.7,57.063,42,e00fce68f8f5a1da595c7249,2023-05-17 22:06:02.880000+00:00,2023-05-17T22:06:03.125Z,2023-05-17T22:06:03.125Z
OZdq49Pf3w,MOOSPMPSParser,1684361220,7.89,7.89,3.57,9.26,9.26,3.77,3.77,9.84,9.84,3.77,1605.99,445.78,770012.38,36.81,28.4,1.43,28.47,28.47,0.54,0.38,28.48,0.45,35.6,27.6,52.216,42,e00fce68a145996ae3d821b8,2023-05-17 22:07:01.141000+00:00,2023-05-17T22:07:01.393Z,2023-05-17T22:07:01.393Z
beYVPepz6w,MOOSPMPSParser,1684361760,4.12,4.12,2.39,5.89,5.89,2.53,2.53,6.37,6.37,2.53,1190.81,303.99,5298.0,39.01,19.02,2.81,19.07,19.08,0.58,0.37,19.08,0.47,36.4,27.8,54.298,42,e00fce68f8f5a1da595c7249,2023-05-17 22:16:02.884000+00:00,2023-05-17T22:16:03.140Z,2023-05-17T22:16:03.140Z
bBbHjtuj3u,MOOSPMPSParser,1684361820,6.72,6.72,3.32,8.03,8.03,3.51,3.51,8.67,8.67,3.51,1385.6,388.78,770248.12,34.03,26.43,1.88,26.5,26.51,0.74,0.4,26.51,0.46,35.3,27.8,52.687,42,e00fce68a145996ae3d821b8,2023-05-17 22:17:01.216000+00:00,2023-05-17T22:17:01.425Z,2023-05-17T22:17:01.425Z
ivlGVceajH,MOOSPMPSParser,1684362360,3.23,3.23,2.4,4.56,4.56,2.54,2.54,5.31,5.31,2.54,1021.05,263.13,5464.9,31.29,19.13,2.2,19.18,19.19,0.99,0.59,19.19,0.47,36.8,26.7,53.845,42,e00fce68f8f5a1da595c7249,2023-05-17 22:26:02.760000+00:00,2023-05-17T22:26:02.959Z,2023-05-17T22:26:02.959Z
29b82pK1rd,MOOSPMPSParser,1684362420,5.11,5.11,2.93,6.14,6.14,3.3,3.47,6.53,6.53,3.55,1101.62,308.07,770458.25,27.82,23.13,1.3,23.39,23.43,0.42,0.2,23.43,0.52,35.3,25.9,51.085,42,e00fce68a145996ae3d821b8,2023-05-17 22:27:01.162000+00:00,2023-05-17T22:27:01.530Z,2023-05-17T22:27:01.530Z
HErzWjabno,MOOSPMPSParser,1684362960,3.11,3.11,2.25,4.45,4.45,2.38,2.38,5.19,5.19,2.38,987.45,253.34,5637.09,32.94,17.91,2.47,17.95,17.96,1.02,0.66,17.96,0.47,36.7,26.3,51.712,42,e00fce68f8f5a1da595c7249,2023-05-17 22:36:03.041000+00:00,2023-05-17T22:36:03.253Z,2023-05-17T22:36:03.253Z
ZMadfy86OA,MOOSPMPSParser,1684363020,4.45,4.45,2.22,5.39,5.39,2.56,2.74,5.89,5.89,2.83,983.02,278.37,770646.75,25.3,17.41,1.71,17.67,17.71,0.46,0.16,17.72,0.52,35.2,24.1,51.297,42,e00fce68a145996ae3d821b8,2023-05-17 22:37:01.050000+00:00,2023-05-17T22:37:01.252Z,2023-05-17T22:37:01.252Z
YSbFSv9TJT,MOOSPMPSParser,1684363560,3.35,3.35,2.63,4.62,4.62,3.09,3.35,5.44,5.44,3.48,1009.97,264.57,5813.1,31.85,20.56,2.45,20.92,20.98,0.96,0.43,20.98,0.54,36.0,28.5,58.589,42,e00fce68f8f5a1da595c7249,2023-05-17 22:46:02.811000+00:00,2023-05-17T22:46:03.004Z,2023-05-17T22:46:03.004Z
U3ajbXEY0X,MOOSPMPSParser,1684363620,3.49,3.49,2.79,4.46,4.46,3.36,3.71,4.85,4.85,3.88,839.1,231.01,770819.69,22.52,21.69,1.36,22.16,22.23,0.32,0.14,22.24,0.57,35.3,22.1,52.175,42,e00fce68a145996ae3d821b8,2023-05-17 22:47:00.966000+00:00,2023-05-17T22:47:01.140Z,2023-05-17T22:47:01.140Z
5Bjzuec9O4,MOOSPMPSParser,1684364160,3.5,3.5,2.68,4.94,4.94,2.84,2.84,5.53,5.53,2.84,1076.18,274.65,6002.81,32.31,21.36,2.81,21.42,21.42,0.83,0.54,21.43,0.48,36.2,27.8,59.471,42,e00fce68f8f5a1da595c7249,2023-05-17 22:56:02.957000+00:00,2023-05-17T22:56:03.170Z,2023-05-17T22:56:03.170Z
iFhSfVU05u,MOOSPMPSParser,1684364220,3.31,3.31,2.12,4.03,4.03,2.66,3.01,4.77,4.77,3.18,816.65,218.53,770982.25,19.34,16.37,1.64,16.83,16.9,0.84,0.47,16.9,0.59,35.5,21.3,52.095,42,e00fce68a145996ae3d821b8,2023-05-17 22:57:01.113000+00:00,2023-05-17T22:57:01.291Z,2023-05-17T22:57:01.291Z
