objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
GUvzQVtlY4,MOOSPMPSParser,1685844180,4.97,4.97,5.24,7.73,7.73,5.59,5.63,8.56,8.56,5.66,1352.02,348.68,14305.92,57.84,41.63,4.61,41.79,41.81,0.96,0.63,41.82,0.51,32.3,32.8,61.133,42,e00fce68f8f5a1da595c7249,2023-06-04 02:03:02.191000+00:00,2023-06-04T02:03:02.399Z,2023-06-04T02:03:02.399Z
g0emHyw5yr,MOOSPMPSParser,1685844240,6.61,6.61,5.55,8.59,8.59,6.25,6.56,9.78,9.78,6.72,1320.89,384.86,1437441.75,47.33,43.73,3.26,44.22,44.29,1.15,0.68,44.3,0.59,31.7,34.2,50.275,42,e00fce68a145996ae3d821b8,2023-06-04 02:04:06.566000+00:00,2023-06-04T02:04:06.735Z,2023-06-04T02:04:06.735Z
iVw5Xz9Dgj,MOOSPMPSParser,1685844780,4.93,4.93,4.97,7.75,7.75,5.31,5.36,8.74,8.74,5.38,1362.37,354.05,14634.59,58.28,39.47,4.75,39.63,39.65,1.25,0.54,39.66,0.51,31.6,34.2,58.192,42,e00fce68f8f5a1da595c7249,2023-06-04 02:13:02.162000+00:00,2023-06-04T02:13:02.383Z,2023-06-04T02:13:02.383Z
tGQWVYTFbD,MOOSPMPSParser,1685844840,6.86,6.86,5.42,9.09,9.09,5.94,6.12,10.4,10.4,6.21,1358.72,392.85,1437816.0,52.85,42.9,3.52,43.22,43.27,1.28,0.82,43.28,0.56,31.3,35.9,46.709,42,e00fce68a145996ae3d821b8,2023-06-04 02:14:00.966000+00:00,2023-06-04T02:14:01.171Z,2023-06-04T02:14:01.171Z
TZQelSUKNF,MOOSPMPSParser,1685845380,5.44,5.44,5.01,8.57,8.57,5.39,5.46,9.39,9.39,5.5,1440.69,378.39,14963.81,64.56,39.76,5.02,39.95,39.98,1.05,0.52,39.99,0.52,31.3,35.1,57.126,42,e00fce68f8f5a1da595c7249,2023-06-04 02:23:02.103000+00:00,2023-06-04T02:23:02.363Z,2023-06-04T02:23:02.363Z
yLYWMkCQs1,MOOSPMPSParser,1685845440,7.37,7.37,6.17,9.61,9.61,6.6,6.66,11.08,11.08,6.69,1435.44,413.37,1438217.62,55.58,48.99,3.81,49.2,49.22,1.61,0.99,49.23,0.52,30.9,37.9,44.813,42,e00fce68a145996ae3d821b8,2023-06-04 02:24:00.735000+00:00,2023-06-04T02:24:00.918Z,2023-06-04T02:24:00.918Z
AhtAGBkcnC,MOOSPMPSParser,1685845980,5.69,8.56,5.26,47.22,13.22,5.72,5.84,24.15,15.65,5.91,1478.09,387.92,15302.38,71.19,41.69,84.28,41.95,41.98,71.56,33.47,41.99,0.52,31.0,38.3,53.758,42,e00fce68f8f5a1da595c7249,2023-06-04 02:33:02.171000+00:00,2023-06-04T02:33:02.386Z,2023-06-04T02:33:02.386Z
DFTihjWnAU,MOOSPMPSParser,1685846040,7.77,7.77,6.0,10.48,10.48,6.47,6.58,11.93,11.93,6.64,1517.69,440.17,1438627.62,59.99,47.6,3.48,47.85,47.88,1.59,1.16,47.9,0.53,30.2,39.8,40.068,42,e00fce68a145996ae3d821b8,2023-06-04 02:34:00.976000+00:00,2023-06-04T02:34:01.141Z,2023-06-04T02:34:01.141Z
TKek6m3oAo,MOOSPMPSParser,1685846580,5.17,5.17,4.61,8.23,8.23,5.03,5.15,9.38,9.38,5.22,1419.02,367.96,15644.97,62.72,36.55,5.15,36.79,36.83,1.49,0.67,36.83,0.53,30.4,40.6,45.755,42,e00fce68f8f5a1da595c7249,2023-06-04 02:43:02.254000+00:00,2023-06-04T02:43:02.436Z,2023-06-04T02:43:02.436Z
c7EsLGwDNZ,MOOSPMPSParser,1685846640,8.09,8.09,6.85,10.76,10.76,7.62,7.93,12.21,12.21,8.09,1604.24,460.55,1439067.62,59.67,54.14,3.72,54.65,54.72,1.55,0.92,54.74,0.54,29.6,42.1,38.938,42,e00fce68a145996ae3d821b8,2023-06-04 02:44:00.898000+00:00,2023-06-04T02:44:01.122Z,2023-06-04T02:44:01.122Z
orwDH5TR0l,MOOSPMPSParser,1685847180,5.67,5.67,5.67,8.82,8.82,6.08,6.15,10.48,10.48,6.19,1484.65,394.52,16007.88,63.84,45.02,6.54,45.22,45.25,2.57,1.02,45.26,0.53,29.3,44.7,40.056,42,e00fce68f8f5a1da595c7249,2023-06-04 02:53:02.348000+00:00,2023-06-04T02:53:02.567Z,2023-06-04T02:53:02.567Z
wHlUsHHaqz,MOOSPMPSParser,1685847240,8.34,8.34,6.25,10.81,10.81,6.71,6.8,12.1,12.1,6.85,1607.38,463.46,1439520.0,61.31,49.59,3.39,49.83,49.86,1.33,0.77,49.87,0.52,28.9,44.3,35.345,42,e00fce68a145996ae3d821b8,2023-06-04 02:54:00.879000+00:00,2023-06-04T02:54:01.066Z,2023-06-04T02:54:01.066Z
