objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
XSbb5tKLS4,MOOSPMPSParser,1683799440,1.84,1.84,2.45,3.32,3.32,2.69,2.77,3.94,3.94,2.81,685.96,180.65,10147.12,29.84,19.43,2.9,19.58,19.6,0.84,0.52,19.6,0.52,12.2,72.7,35.849,42,e00fce68f8f5a1da595c7249,2023-05-11 10:04:01.461000+00:00,2023-05-11T10:04:01.664Z,2023-05-11T10:04:01.664Z
qhuomUFW4S,MOOSPMPSParser,1683799741,2.92,2.92,2.95,4.08,4.08,3.12,3.12,4.64,4.64,3.12,640.93,189.39,473606.38,23.33,23.5,1.34,23.56,23.57,0.31,0.13,23.57,0.49,12.6,71.5,22.929,42,e00fce68a145996ae3d821b8,2023-05-11 10:09:02.180000+00:00,2023-05-11T10:09:02.381Z,2023-05-11T10:09:02.381Z
fuc8i0BISD,MOOSPMPSParser,1683800040,1.71,1.71,2.4,3.16,3.16,2.59,2.63,3.8,3.8,2.65,657.89,177.83,10317.55,29.75,19.04,2.71,19.14,19.15,0.9,0.36,19.16,0.54,12.2,72.3,35.474,42,e00fce68f8f5a1da595c7249,2023-05-11 10:14:01.533000+00:00,2023-05-11T10:14:01.742Z,2023-05-11T10:14:01.742Z
32jXXxsSjE,MOOSPMPSParser,1683800341,2.61,2.61,3.22,3.7,3.7,3.45,3.48,4.59,4.59,3.5,610.91,176.77,473804.72,24.51,25.55,1.62,25.66,25.67,0.71,0.5,25.68,0.52,12.4,72.0,21.78,42,e00fce68a145996ae3d821b8,2023-05-11 10:19:02.179000+00:00,2023-05-11T10:19:02.372Z,2023-05-11T10:19:02.372Z
OmNAP3BTgQ,MOOSPMPSParser,1683800640,1.53,1.53,2.33,2.84,2.84,2.53,2.59,3.37,3.37,2.62,620.48,166.68,10487.89,27.52,18.43,2.1,18.55,18.57,0.77,0.28,18.57,0.54,12.0,72.6,35.338,42,e00fce68f8f5a1da595c7249,2023-05-11 10:24:01.684000+00:00,2023-05-11T10:24:01.861Z,2023-05-11T10:24:01.861Z
V37rmBAVXU,MOOSPMPSParser,1683800941,2.97,2.97,2.72,4.26,4.26,2.88,2.88,5.25,5.25,2.88,743.02,197.97,474001.28,21.97,21.67,1.81,21.73,21.74,0.73,0.39,21.74,0.5,12.1,73.3,22.228,42,e00fce68a145996ae3d821b8,2023-05-11 10:29:01.934000+00:00,2023-05-11T10:29:02.105Z,2023-05-11T10:29:02.105Z
Wl2cXy7E7N,MOOSPMPSParser,1683801240,1.57,1.57,2.13,2.77,2.77,2.34,2.41,3.28,3.28,2.45,622.54,166.68,10650.07,27.75,16.88,1.9,17.01,17.02,0.56,0.32,17.03,0.53,11.8,73.2,34.884,42,e00fce68f8f5a1da595c7249,2023-05-11 10:34:01.612000+00:00,2023-05-11T10:34:03.212Z,2023-05-11T10:34:03.212Z
yHetizcvhj,MOOSPMPSParser,1683801541,5.32,5.32,3.29,6.82,6.82,3.52,3.55,7.47,7.47,3.56,1293.27,300.47,474219.22,26.36,26.16,1.84,26.26,26.28,0.66,0.39,26.28,0.53,11.9,73.3,22.528,42,e00fce68a145996ae3d821b8,2023-05-11 10:39:02.252000+00:00,2023-05-11T10:39:02.453Z,2023-05-11T10:39:02.453Z
sUEpy119bk,MOOSPMPSParser,1683801840,1.71,1.71,2.23,3.01,3.01,2.45,2.54,3.5,3.5,2.58,652.05,172.67,10819.95,27.49,17.61,2.22,17.75,17.77,0.62,0.24,17.78,0.54,11.6,74.1,34.187,42,e00fce68f8f5a1da595c7249,2023-05-11 10:44:01.683000+00:00,2023-05-11T10:44:01.864Z,2023-05-11T10:44:01.864Z
LEcRFmTSji,MOOSPMPSParser,1683802141,7.91,7.91,3.16,9.45,9.45,3.34,3.34,10.24,10.24,3.34,2002.24,438.67,474442.44,28.46,25.13,1.61,25.19,25.2,0.45,0.26,25.2,0.49,12.0,71.4,22.131,42,e00fce68a145996ae3d821b8,2023-05-11 10:49:02.013000+00:00,2023-05-11T10:49:02.213Z,2023-05-11T10:49:02.213Z
2cGRNt18G6,MOOSPMPSParser,1683802440,1.82,1.82,2.38,2.91,2.91,2.61,2.69,3.28,3.28,2.73,653.05,176.84,10987.78,25.97,18.87,1.27,19.01,19.03,0.49,0.23,19.04,0.53,11.4,74.4,33.322,42,e00fce68f8f5a1da595c7249,2023-05-11 10:54:01.637000+00:00,2023-05-11T10:54:01.856Z,2023-05-11T10:54:01.856Z
g7ri7LoNWi,MOOSPMPSParser,1683802741,8.49,8.49,3.13,9.9,9.9,3.32,3.33,10.83,10.83,3.33,2109.6,469.06,474653.47,24.34,24.93,1.71,25.0,25.01,0.85,0.34,25.01,0.51,12.0,70.6,22.184,42,e00fce68a145996ae3d821b8,2023-05-11 10:59:02.163000+00:00,2023-05-11T10:59:02.348Z,2023-05-11T10:59:02.348Z
