objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
ySYB08UhOx,MOOSPMPSParser,1665371221,9.83,9.83,6.59,14.82,1.46,6.97,6.97,16.56,1.62,6.97,1912.31,534.53,887838.56,87.82,52.46,8.63,52.62,52.64,2.54,0.65,52.65,0.44,28.8,39.2,37.267,42,e00fce68f8f5a1da595c7249,2022-10-10 03:07:03.049000+00:00,2022-10-10T03:07:03.332Z,2022-10-10T03:07:03.332Z
EPeK5FgkPE,MOOSPMPSParser,1665371280,10.85,10.85,0.0,15.19,1.34,0.0,0.0,16.35,1.47,0.0,2382.31,624.89,0.0,92.88,0.0,7.68,0.0,0.0,1.59,0.76,0.0,0.0,0.0,0.0,31.914,42,e00fce6835b6173deb1a1f49,2022-10-10 03:08:02.353000+00:00,2022-10-10T03:08:02.544Z,2022-10-10T03:08:02.544Z
Fn1uyQsmnk,MOOSPMPSParser,1665371341,12.42,12.42,8.41,17.51,1.71,8.9,8.9,19.11,1.82,8.9,2327.31,672.8,13152.81,85.2,66.97,9.79,67.13,67.15,1.92,0.98,67.17,0.48,11.9,56.4,6.053,43,e00fce6856818e5885f65487,2022-10-10 03:09:01.716000+00:00,2022-10-10T03:09:01.924Z,2022-10-10T03:09:01.924Z
CN58UFgeHO,MOOSPMPSParser,1665371821,13.46,13.43,6.11,21.29,1.59,6.46,6.46,23.97,2.02,6.46,2586.91,718.79,888414.38,124.65,48.61,16.37,48.76,48.78,4.11,1.25,48.79,0.47,29.0,38.8,36.077,42,e00fce68f8f5a1da595c7249,2022-10-10 03:17:02.975000+00:00,2022-10-10T03:17:03.175Z,2022-10-10T03:17:03.175Z
COCHbTAjG6,MOOSPMPSParser,1665371880,14.2,14.14,0.0,19.39,1.4,0.0,0.0,20.85,1.57,0.0,3024.99,796.59,0.0,116.84,0.0,8.39,0.0,0.0,1.98,0.75,0.0,0.0,0.0,0.0,30.831,42,e00fce6835b6173deb1a1f49,2022-10-10 03:18:02.270000+00:00,2022-10-10T03:18:02.546Z,2022-10-10T03:18:02.546Z
xEew5yBJj1,MOOSPMPSParser,1665371941,11.91,11.91,7.63,17.09,1.81,8.18,8.27,18.53,1.9,8.31,2192.36,641.15,13697.57,86.81,60.63,9.02,60.89,60.93,1.72,1.18,60.94,0.53,11.8,54.5,4.425,43,e00fce6856818e5885f65487,2022-10-10 03:19:01.813000+00:00,2022-10-10T03:19:02.037Z,2022-10-10T03:19:02.037Z
YpK41d4dWM,MOOSPMPSParser,1665372480,8.15,8.15,4.98,11.86,0.98,5.26,5.26,12.92,1.1,5.26,1620.07,447.08,888783.25,70.57,39.6,5.8,39.72,39.73,1.84,0.24,39.74,0.45,28.9,39.2,39.498,42,e00fce68f8f5a1da595c7249,2022-10-10 03:28:02.135000+00:00,2022-10-10T03:28:02.345Z,2022-10-10T03:28:02.345Z
tkFlr4zoHY,MOOSPMPSParser,1665372480,8.61,8.61,0.0,11.8,1.18,0.0,0.0,12.37,1.24,0.0,1939.02,513.79,0.0,71.05,0.0,3.77,0.0,0.0,0.8,0.35,0.0,0.0,0.0,0.0,33.814,42,e00fce6835b6173deb1a1f49,2022-10-10 03:28:02.460000+00:00,2022-10-10T03:28:02.709Z,2022-10-10T03:28:02.709Z
nDQ2lfJnjZ,MOOSPMPSParser,1665372541,11.43,11.43,6.95,16.32,1.5,7.36,7.38,17.77,1.63,7.38,2133.83,620.25,14242.17,82.39,55.32,9.02,55.47,55.49,2.15,0.76,55.5,0.49,11.3,55.3,5.245,43,e00fce6856818e5885f65487,2022-10-10 03:29:01.733000+00:00,2022-10-10T03:29:01.957Z,2022-10-10T03:29:01.957Z
EuWzw1jwsZ,MOOSPMPSParser,1665373080,8.89,8.89,5.46,12.89,1.48,5.77,5.77,14.77,1.6,5.77,1742.83,483.03,889144.88,74.5,43.43,8.3,43.56,43.57,2.79,0.91,43.58,0.44,28.5,40.4,38.216,42,e00fce68f8f5a1da595c7249,2022-10-10 03:38:01.972000+00:00,2022-10-10T03:38:02.186Z,2022-10-10T03:38:02.186Z
