objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
KqhB1EPXuw,MOOSPMPSParser,1666872180,15.77,15.77,0.0,21.85,2.14,0.0,0.0,23.5,2.35,0.0,3073.01,820.49,0.0,119.1,0.0,10.54,0.0,0.0,1.94,0.96,0.0,0.0,0.0,0.0,0.761,42,e00fce6835b6173deb1a1f49,2022-10-27 12:03:00.807000+00:00,2022-10-27T12:03:01.026Z,2022-10-27T12:03:01.026Z
rfUIrNNZMa,MOOSPMPSParser,1666872301,12.93,12.93,7.83,20.21,1.83,8.29,8.29,24.89,2.64,8.29,2645.44,687.1,2875220.5,106.63,62.28,16.72,62.48,62.5,7.37,0.87,62.52,0.49,7.8,80.6,2.938,42,e00fce68f8f5a1da595c7249,2022-10-27 12:05:01.297000+00:00,2022-10-27T12:05:01.500Z,2022-10-27T12:05:01.500Z
D6NfKNOHnm,MOOSPMPSParser,1666872780,15.67,15.67,0.0,22.34,2.2,0.0,0.0,24.77,2.64,0.0,3057.46,814.82,0.0,130.18,0.0,11.93,0.0,0.0,3.18,1.07,0.0,0.0,0.0,0.0,1.035,42,e00fce6835b6173deb1a1f49,2022-10-27 12:13:00.955000+00:00,2022-10-27T12:13:01.155Z,2022-10-27T12:13:01.155Z
37WXSeEuXJ,MOOSPMPSParser,1666872901,12.03,12.03,6.82,18.63,1.7,7.21,7.21,25.77,2.39,7.21,2356.31,636.74,2875700.5,102.79,54.27,19.84,54.43,54.45,11.45,1.09,54.46,0.49,7.9,80.2,3.522,42,e00fce68f8f5a1da595c7249,2022-10-27 12:15:01.284000+00:00,2022-10-27T12:15:01.498Z,2022-10-27T12:15:01.498Z
mFRVx9GVkv,MOOSPMPSParser,1666873380,15.41,15.41,0.0,21.41,2.0,0.0,0.0,23.71,2.27,0.0,3018.45,798.7,0.0,120.16,0.0,11.04,0.0,0.0,2.56,1.13,0.0,0.0,0.0,0.0,1.768,42,e00fce6835b6173deb1a1f49,2022-10-27 12:23:00.973000+00:00,2022-10-27T12:23:01.170Z,2022-10-27T12:23:01.170Z
h6nTDNy1wk,MOOSPMPSParser,1666873501,12.49,12.49,7.61,19.69,2.18,8.09,8.12,26.72,3.68,8.14,2434.89,661.52,2876180.5,113.51,60.52,19.38,60.75,60.77,11.01,1.54,60.79,0.5,7.9,79.5,4.679,42,e00fce68f8f5a1da595c7249,2022-10-27 12:25:01.291000+00:00,2022-10-27T12:25:01.481Z,2022-10-27T12:25:01.481Z
CNgEoNSWC9,MOOSPMPSParser,1666873980,15.13,15.13,0.0,20.75,2.07,0.0,0.0,22.86,2.2,0.0,2895.39,774.68,0.0,116.58,0.0,10.73,0.0,0.0,2.41,0.81,0.0,0.0,0.0,0.0,2.116,42,e00fce6835b6173deb1a1f49,2022-10-27 12:33:01.058000+00:00,2022-10-27T12:33:01.312Z,2022-10-27T12:33:01.312Z
dcFRPZHRCU,MOOSPMPSParser,1666874101,11.5,11.5,6.53,18.35,1.73,6.9,6.9,24.35,2.42,6.9,2328.48,625.37,2876660.5,104.36,51.95,17.46,52.11,52.12,9.25,1.53,52.14,0.48,7.8,79.6,4.716,42,e00fce68f8f5a1da595c7249,2022-10-27 12:35:01.304000+00:00,2022-10-27T12:35:01.504Z,2022-10-27T12:35:01.504Z
HFw00ixiEA,MOOSPMPSParser,1666874580,14.58,14.58,0.0,20.11,1.99,0.0,0.0,22.42,2.34,0.0,2888.18,760.98,0.0,113.39,0.0,11.15,0.0,0.0,2.6,1.24,0.0,0.0,0.0,0.0,2.703,42,e00fce6835b6173deb1a1f49,2022-10-27 12:43:00.969000+00:00,2022-10-27T12:43:01.221Z,2022-10-27T12:43:01.221Z
i5j3lc0Bjm,MOOSPMPSParser,1666874701,11.21,11.21,6.86,18.16,1.92,7.25,7.25,24.01,2.24,7.25,2206.7,603.36,2877140.5,102.95,54.56,18.57,54.72,54.74,9.04,1.32,54.75,0.47,7.6,80.1,5.128,42,e00fce68f8f5a1da595c7249,2022-10-27 12:45:01.298000+00:00,2022-10-27T12:45:01.589Z,2022-10-27T12:45:01.589Z
lfOteJlNOP,MOOSPMPSParser,1666875180,14.29,14.29,0.0,19.29,1.86,0.0,0.0,21.13,2.03,0.0,2773.13,734.96,0.0,105.35,0.0,8.73,0.0,0.0,2.29,1.17,0.0,0.0,0.0,0.0,3.13,42,e00fce6835b6173deb1a1f49,2022-10-27 12:53:00.955000+00:00,2022-10-27T12:53:01.182Z,2022-10-27T12:53:01.182Z
MiMAY8Bx19,MOOSPMPSParser,1666875301,11.19,11.19,6.5,17.5,1.82,6.89,6.9,22.8,2.76,6.91,2218.04,601.58,2877617.25,99.27,51.68,15.58,51.86,51.88,8.21,1.42,51.89,0.5,7.6,80.1,5.476,42,e00fce68f8f5a1da595c7249,2022-10-27 12:55:01.307000+00:00,2022-10-27T12:55:01.505Z,2022-10-27T12:55:01.505Z
