objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
FkPAgKnND2,MOOSPMPSParser,1657713661,5.68,5.68,3.62,6.65,0.66,3.83,3.83,7.47,0.7,3.83,1106.72,318.58,16926.08,28.11,28.8,1.64,28.87,28.88,0.78,0.55,28.89,0.49,16.9,65.9,4.374,42,e00fce6856818e5885f65487,2022-07-13 12:01:02.035000+00:00,2022-07-13T12:01:02.256Z,2022-07-13T12:01:02.256Z
AtEKXXnKSx,MOOSPMPSParser,1657713661,4.58,4.58,3.51,6.61,0.59,3.71,3.71,7.42,0.63,3.71,1192.04,319.14,12882.62,44.32,27.92,3.32,27.99,28.0,1.13,0.55,28.01,0.47,16.5,67.8,0.304,42,e00fce6835b6173deb1a1f49,2022-07-13 12:01:02.268000+00:00,2022-07-13T12:01:02.460Z,2022-07-13T12:01:02.460Z
bS7qnaV6c7,MOOSPMPSParser,1657713721,4.6,4.6,3.39,7.27,0.82,3.58,3.58,8.14,0.93,3.58,1000.81,278.69,17818.92,46.75,26.95,5.11,27.03,27.04,1.36,0.36,27.04,0.44,16.3,69.0,10.668,42,e00fce68f8f5a1da595c7249,2022-07-13 12:02:01.157000+00:00,2022-07-13T12:02:01.365Z,2022-07-13T12:02:01.365Z
rkHC6H9oAC,MOOSPMPSParser,1657713720,5.72,5.72,3.09,7.88,0.76,3.26,3.26,8.27,0.82,3.26,1173.34,335.28,16747.85,36.26,24.58,3.65,24.64,24.65,0.53,0.41,24.65,0.43,16.9,65.4,0.0,43,e00fce68a145996ae3d821b8,2022-07-13 12:02:01.668000+00:00,2022-07-13T12:02:01.919Z,2022-07-13T12:02:01.919Z
pPHommT1fR,MOOSPMPSParser,1657714261,5.3,5.3,3.79,6.41,0.66,4.01,4.01,7.15,0.72,4.01,1051.57,303.86,17175.39,30.44,30.13,1.76,30.21,30.22,0.81,0.48,30.23,0.51,17.2,63.6,4.104,42,e00fce6856818e5885f65487,2022-07-13 12:11:02.052000+00:00,2022-07-13T12:11:02.317Z,2022-07-13T12:11:02.317Z
nq6NSR3HpJ,MOOSPMPSParser,1657714261,4.13,4.13,3.76,5.94,0.77,3.97,3.97,6.65,0.89,3.97,1134.12,299.24,13127.21,42.99,29.92,2.8,30.0,30.01,0.95,0.3,30.01,0.48,17.0,64.9,0.31,42,e00fce6835b6173deb1a1f49,2022-07-13 12:11:02.275000+00:00,2022-07-13T12:11:02.467Z,2022-07-13T12:11:02.467Z
IJpG0I6DTU,MOOSPMPSParser,1657714321,4.22,4.22,3.18,6.69,0.68,3.36,3.36,7.92,0.83,3.36,933.48,262.87,18032.62,42.73,25.28,4.99,25.36,25.37,1.91,0.59,25.37,0.47,16.9,65.4,10.581,42,e00fce68f8f5a1da595c7249,2022-07-13 12:12:01.170000+00:00,2022-07-13T12:12:01.365Z,2022-07-13T12:12:01.365Z
hT2DLLnTke,MOOSPMPSParser,1657714320,5.22,5.22,3.09,7.12,0.71,3.26,3.26,7.78,0.76,3.26,1102.08,315.43,16967.06,34.23,24.57,3.83,24.63,24.63,0.81,0.48,24.64,0.43,17.4,62.6,0.0,43,e00fce68a145996ae3d821b8,2022-07-13 12:12:01.688000+00:00,2022-07-13T12:12:01.961Z,2022-07-13T12:12:01.961Z
Rbf7tIzeIb,MOOSPMPSParser,1657714861,5.39,5.39,3.46,6.59,0.65,3.66,3.66,7.32,0.77,3.66,1137.27,313.63,17413.27,30.5,27.57,1.78,27.64,27.65,0.72,0.34,27.66,0.47,17.6,62.9,5.686,42,e00fce6856818e5885f65487,2022-07-13 12:21:02.035000+00:00,2022-07-13T12:21:02.244Z,2022-07-13T12:21:02.244Z
zvM5Z7cc1N,MOOSPMPSParser,1657714861,4.29,4.29,3.19,6.19,0.55,3.38,3.38,6.84,0.61,3.38,1123.96,302.35,13367.09,43.09,25.37,3.01,25.44,25.45,0.85,0.35,25.45,0.49,17.5,64.5,0.218,42,e00fce6835b6173deb1a1f49,2022-07-13 12:21:02.337000+00:00,2022-07-13T12:21:02.571Z,2022-07-13T12:21:02.571Z
i8ZgnoHExE,MOOSPMPSParser,1657714921,4.2,4.2,3.09,6.79,0.67,3.26,3.26,7.61,0.73,3.26,930.82,260.91,18248.16,43.25,24.57,4.51,24.64,24.65,1.37,0.34,24.65,0.47,17.2,65.4,12.846,42,e00fce68f8f5a1da595c7249,2022-07-13 12:22:01.252000+00:00,2022-07-13T12:22:01.448Z,2022-07-13T12:22:01.448Z
yhEgeAwhp2,MOOSPMPSParser,1657714921,5.54,5.54,3.01,7.26,0.67,3.18,3.18,7.79,0.75,3.18,1130.8,327.04,17193.24,34.5,23.97,2.81,24.03,24.03,0.63,0.53,24.04,0.45,17.8,62.3,0.0,43,e00fce68a145996ae3d821b8,2022-07-13 12:22:01.658000+00:00,2022-07-13T12:22:01.868Z,2022-07-13T12:22:01.868Z
93qeB9T0GR,MOOSPMPSParser,1657715461,5.56,5.56,3.68,6.57,0.63,3.89,3.89,7.25,0.68,3.89,1071.06,310.39,17666.06,29.76,29.31,1.67,29.39,29.39,0.65,0.33,29.4,0.47,17.9,62.8,7.532,42,e00fce6856818e5885f65487,2022-07-13 12:31:02.042000+00:00,2022-07-13T12:31:02.295Z,2022-07-13T12:31:02.295Z
F3owsQJV94,MOOSPMPSParser,1657715461,4.1,4.1,3.44,6.0,0.61,3.63,3.63,6.58,0.68,3.63,1125.81,298.55,13609.58,41.93,27.36,2.51,27.43,27.44,0.68,0.46,27.44,0.47,17.5,64.2,0.287,42,e00fce6835b6173deb1a1f49,2022-07-13 12:31:02.276000+00:00,2022-07-13T12:31:02.465Z,2022-07-13T12:31:02.465Z
WgDvuYv7Su,MOOSPMPSParser,1657715521,4.4,4.4,3.11,6.68,0.6,3.29,3.29,7.79,0.65,3.29,956.25,268.46,18469.09,44.47,24.73,3.91,24.8,24.81,1.88,0.36,24.82,0.45,17.2,66.6,14.619,42,e00fce68f8f5a1da595c7249,2022-07-13 12:32:01.236000+00:00,2022-07-13T12:32:01.431Z,2022-07-13T12:32:01.431Z
FS2e3XNAN5,MOOSPMPSParser,1657715521,5.23,5.23,2.91,7.27,0.66,3.08,3.08,8.09,0.85,3.08,1106.89,317.74,17413.4,33.52,23.17,4.08,23.23,23.24,0.98,0.91,23.24,0.44,17.8,62.9,0.0,43,e00fce68a145996ae3d821b8,2022-07-13 12:32:01.658000+00:00,2022-07-13T12:32:01.866Z,2022-07-13T12:32:01.866Z
ANafNgeqmQ,MOOSPMPSParser,1657716061,5.35,5.35,3.92,6.58,0.71,4.14,4.14,7.16,0.77,4.14,1070.83,307.29,17915.87,32.94,31.17,1.65,31.25,31.26,0.48,0.43,31.27,0.47,17.9,63.2,7.863,42,e00fce6856818e5885f65487,2022-07-13 12:41:02.035000+00:00,2022-07-13T12:41:02.220Z,2022-07-13T12:41:02.220Z
HOnn9r1f8R,MOOSPMPSParser,1657716061,4.18,4.18,3.3,6.14,0.73,3.49,3.49,6.5,0.86,3.49,1139.35,300.82,13842.18,41.64,26.28,2.71,26.35,26.35,0.38,0.12,26.36,0.46,17.5,64.8,0.344,42,e00fce6835b6173deb1a1f49,2022-07-13 12:41:02.268000+00:00,2022-07-13T12:41:02.485Z,2022-07-13T12:41:02.485Z
2uC47Bt7hL,MOOSPMPSParser,1657716121,4.51,4.51,3.32,7.37,0.72,3.51,3.51,8.2,0.78,3.51,978.87,277.7,18687.74,49.09,26.38,5.17,26.46,26.47,1.22,0.69,26.47,0.45,17.2,67.3,15.378,42,e00fce68f8f5a1da595c7249,2022-07-13 12:42:01.158000+00:00,2022-07-13T12:42:01.389Z,2022-07-13T12:42:01.389Z
i0DT7AkaH7,MOOSPMPSParser,1657716121,5.6,5.6,3.24,7.46,0.77,3.42,3.42,7.8,0.77,3.42,1137.02,328.85,17641.13,34.36,25.75,2.68,25.82,25.83,0.45,0.2,25.83,0.43,17.8,62.7,0.156,43,e00fce68a145996ae3d821b8,2022-07-13 12:42:01.658000+00:00,2022-07-13T12:42:01.884Z,2022-07-13T12:42:01.884Z
eLnp9fPTaZ,MOOSPMPSParser,1657716661,5.89,5.89,4.06,7.16,0.81,4.3,4.3,7.83,0.92,4.3,1154.25,331.59,18191.97,33.96,32.35,1.72,32.43,32.44,0.67,0.47,32.45,0.46,18.0,62.3,7.308,42,e00fce6856818e5885f65487,2022-07-13 12:51:02.050000+00:00,2022-07-13T12:51:02.247Z,2022-07-13T12:51:02.247Z
t2EE8qU1Qc,MOOSPMPSParser,1657716661,4.88,4.88,3.92,6.61,0.64,4.15,4.15,7.11,0.66,4.15,1232.83,329.79,14099.87,43.29,31.21,2.57,31.29,31.3,0.65,0.26,31.3,0.47,18.3,61.1,0.283,42,e00fce6835b6173deb1a1f49,2022-07-13 12:51:02.188000+00:00,2022-07-13T12:51:02.440Z,2022-07-13T12:51:02.440Z
5vhUUhL0Bh,MOOSPMPSParser,1657716721,4.96,4.96,3.51,7.6,0.8,3.71,3.71,8.49,0.99,3.71,1052.28,294.99,18935.65,47.88,27.92,5.41,28.0,28.01,1.41,0.31,28.02,0.46,17.6,63.6,14.564,42,e00fce68f8f5a1da595c7249,2022-07-13 12:52:01.136000+00:00,2022-07-13T12:52:01.346Z,2022-07-13T12:52:01.346Z
WNiRs2oL4E,MOOSPMPSParser,1657716721,6.32,6.32,3.35,8.63,0.92,3.54,3.54,9.11,1.15,3.54,1271.49,369.2,17886.72,40.3,26.66,4.5,26.73,26.74,0.53,0.25,26.74,0.45,18.0,61.1,0.0,43,e00fce68a145996ae3d821b8,2022-07-13 12:52:01.641000+00:00,2022-07-13T12:52:01.850Z,2022-07-13T12:52:01.850Z
