objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
U8WqLYYAL3,MOOSPMPSParser,1660899661,8.77,8.77,7.35,14.42,1.59,7.77,7.77,16.05,1.76,7.77,1688.18,476.88,686804.94,90.58,58.49,11.85,58.67,58.69,2.55,0.59,58.7,0.47,10.8,72.7,14.606,42,e00fce68f8f5a1da595c7249,2022-08-19 09:00:59.482000+00:00,2022-08-19T09:00:59.683Z,2022-08-19T09:00:59.683Z
dAJiVZCTaG,MOOSPMPSParser,1660899720,6.51,6.51,5.51,10.09,1.03,5.83,5.83,10.61,1.04,5.83,1518.28,410.96,587000.31,68.99,43.89,5.31,44.0,44.02,0.59,0.26,44.03,0.48,7.6,72.3,22.843,42,e00fce6835b6173deb1a1f49,2022-08-19 09:01:56.279000+00:00,2022-08-19T09:01:56.482Z,2022-08-19T09:01:56.482Z
kWK1NqorHJ,MOOSPMPSParser,1660899961,9.81,9.81,7.27,12.81,1.22,7.68,7.68,14.41,1.37,7.68,1503.55,438.91,556775.25,56.87,57.84,3.05,57.98,58.0,1.29,0.83,58.01,0.46,7.6,80.3,19.07,42,e00fce68a145996ae3d821b8,2022-08-19 09:06:02.403000+00:00,2022-08-19T09:06:02.660Z,2022-08-19T09:06:02.660Z
JHOfQaPCcG,MOOSPMPSParser,1660900261,8.73,8.73,7.45,14.42,1.53,7.87,7.87,15.64,1.59,7.87,1674.08,476.19,687298.38,88.83,59.25,10.91,59.43,59.45,1.92,0.44,59.47,0.47,10.5,72.7,16.435,42,e00fce68f8f5a1da595c7249,2022-08-19 09:10:59.482000+00:00,2022-08-19T09:10:59.671Z,2022-08-19T09:10:59.671Z
D6MxriMjyo,MOOSPMPSParser,1660900321,6.35,6.35,5.62,9.59,0.88,5.95,5.95,10.27,0.92,5.95,1459.24,397.5,587388.44,69.52,44.76,4.11,44.88,44.89,0.97,0.32,44.9,0.48,7.5,71.6,23.449,42,e00fce6835b6173deb1a1f49,2022-08-19 09:11:56.302000+00:00,2022-08-19T09:11:56.496Z,2022-08-19T09:11:56.496Z
a81RUCGVLa,MOOSPMPSParser,1660900561,10.6,10.6,7.26,13.73,1.41,7.68,7.68,15.37,1.63,7.68,1582.6,465.25,557295.12,60.63,57.82,3.77,57.97,57.99,1.46,0.82,58.0,0.48,8.0,79.9,20.609,42,e00fce68a145996ae3d821b8,2022-08-19 09:16:02.360000+00:00,2022-08-19T09:16:02.590Z,2022-08-19T09:16:02.590Z
77FxzlrSrb,MOOSPMPSParser,1660900861,8.77,8.77,7.06,14.96,1.33,7.47,7.47,16.38,1.7,7.47,1684.37,480.02,687793.38,92.75,56.17,13.53,56.34,56.36,2.28,0.44,56.38,0.44,10.7,71.2,19.222,42,e00fce68f8f5a1da595c7249,2022-08-19 09:20:59.480000+00:00,2022-08-19T09:20:59.771Z,2022-08-19T09:20:59.771Z
5XcUDU4Lgz,MOOSPMPSParser,1660900921,6.5,6.5,5.9,9.74,0.89,6.26,6.27,10.4,1.09,6.27,1520.39,407.07,587772.44,65.48,46.99,4.32,47.12,47.14,0.86,0.44,47.15,0.49,7.6,72.0,24.751,42,e00fce6835b6173deb1a1f49,2022-08-19 09:21:56.279000+00:00,2022-08-19T09:21:56.486Z,2022-08-19T09:21:56.486Z
7CURpQRBEn,MOOSPMPSParser,1660901161,10.06,10.06,7.23,13.33,1.42,7.65,7.65,15.13,1.7,7.65,1516.74,446.09,557811.88,59.07,57.57,3.66,57.72,57.73,1.57,1.2,57.75,0.48,8.2,79.0,20.164,42,e00fce68a145996ae3d821b8,2022-08-19 09:26:02.382000+00:00,2022-08-19T09:26:02.608Z,2022-08-19T09:26:02.608Z
lyAXqsZHNp,MOOSPMPSParser,1660901461,9.12,9.12,7.48,14.52,1.54,7.91,7.91,16.25,1.75,7.91,1728.84,488.42,688293.19,92.51,59.49,9.64,59.68,59.69,2.64,0.62,59.71,0.46,10.7,72.7,17.925,42,e00fce68f8f5a1da595c7249,2022-08-19 09:30:59.509000+00:00,2022-08-19T09:30:59.679Z,2022-08-19T09:30:59.679Z
A3WELxGyEi,MOOSPMPSParser,1660901521,6.5,6.5,4.95,10.04,0.95,5.24,5.24,10.89,1.1,5.24,1509.51,411.27,588152.81,69.73,39.44,5.11,39.54,39.55,1.23,0.62,39.56,0.48,7.6,71.6,23.438,42,e00fce6835b6173deb1a1f49,2022-08-19 09:31:56.222000+00:00,2022-08-19T09:31:56.430Z,2022-08-19T09:31:56.430Z
dJPOHgpam3,MOOSPMPSParser,1660901761,10.08,10.08,7.0,13.04,1.44,7.44,7.48,14.43,1.62,7.5,1509.3,445.44,558309.56,57.11,55.66,3.15,55.85,55.87,0.96,0.34,55.88,0.5,7.4,81.5,18.651,42,e00fce68a145996ae3d821b8,2022-08-19 09:36:02.371000+00:00,2022-08-19T09:36:02.574Z,2022-08-19T09:36:02.574Z
konig3NHq4,MOOSPMPSParser,1660902061,9.42,9.42,7.57,15.54,1.65,8.0,8.0,16.93,1.75,8.0,1789.89,509.86,688805.69,96.43,60.21,12.84,60.39,60.41,1.99,0.56,60.42,0.48,10.6,72.7,15.813,42,e00fce68f8f5a1da595c7249,2022-08-19 09:40:59.480000+00:00,2022-08-19T09:40:59.690Z,2022-08-19T09:40:59.690Z
Xc52dacawW,MOOSPMPSParser,1660902121,6.39,6.39,5.17,9.73,0.94,5.54,5.6,10.24,0.96,5.63,1508.63,404.42,588516.75,67.99,41.07,3.91,41.25,41.27,0.77,0.09,41.28,0.5,8.1,68.9,25.337,42,e00fce6835b6173deb1a1f49,2022-08-19 09:41:56.200000+00:00,2022-08-19T09:41:56.385Z,2022-08-19T09:41:56.385Z
itrpLbbGyW,MOOSPMPSParser,1660902361,9.76,9.76,7.12,12.65,1.19,7.53,7.53,14.04,1.26,7.53,1450.32,426.01,558813.31,56.99,56.67,3.37,56.82,56.83,0.94,0.56,56.85,0.49,7.4,81.6,18.217,42,e00fce68a145996ae3d821b8,2022-08-19 09:46:02.389000+00:00,2022-08-19T09:46:02.680Z,2022-08-19T09:46:02.680Z
HAlENTWGCI,MOOSPMPSParser,1660902661,8.85,8.85,7.19,14.99,1.53,7.6,7.6,16.29,1.57,7.6,1742.75,493.99,689312.06,96.76,57.19,12.63,57.37,57.39,2.08,0.47,57.4,0.47,10.5,72.9,18.518,42,e00fce68f8f5a1da595c7249,2022-08-19 09:50:59.499000+00:00,2022-08-19T09:50:59.752Z,2022-08-19T09:50:59.752Z
L4vdLswk94,MOOSPMPSParser,1660902721,6.38,6.38,5.29,9.33,0.86,5.59,5.59,9.84,0.88,5.59,1480.59,401.28,588887.06,64.98,42.09,3.16,42.2,42.21,0.68,0.21,42.22,0.46,8.5,69.4,25.863,42,e00fce6835b6173deb1a1f49,2022-08-19 09:51:56.223000+00:00,2022-08-19T09:51:56.461Z,2022-08-19T09:51:56.461Z
PPiNh7gamJ,MOOSPMPSParser,1660903020,9.98,9.98,7.1,12.5,1.15,7.51,7.51,14.26,1.23,7.51,1613.72,437.29,559357.81,55.31,56.54,3.08,56.68,56.7,1.35,0.76,56.71,0.49,7.6,82.3,18.666,42,e00fce68a145996ae3d821b8,2022-08-19 09:57:01.319000+00:00,2022-08-19T09:57:01.511Z,2022-08-19T09:57:01.511Z
