objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
KC8JJZtGGl,MOOSPMPSParser,1685988180,6.15,6.15,5.24,9.4,9.4,5.67,5.78,10.79,10.79,5.84,1535.23,401.11,3248.74,67.23,41.55,6.25,41.79,41.82,1.82,1.0,41.83,0.52,27.0,44.2,45.301,42,e00fce68f8f5a1da595c7249,2023-06-05 18:03:02.408000+00:00,2023-06-05T18:03:02.645Z,2023-06-05T18:03:02.645Z
GBYezsCHye,MOOSPMPSParser,1685988600,5.31,5.31,5.15,7.18,7.18,6.04,6.53,8.69,8.69,6.77,1085.89,314.69,1537644.75,43.96,40.36,4.07,41.05,41.15,1.42,0.89,41.16,0.59,27.7,37.8,37.136,42,e00fce68a145996ae3d821b8,2023-06-05 18:09:57.934000+00:00,2023-06-05T18:09:58.129Z,2023-06-05T18:09:58.129Z
WJmMLlrq5l,MOOSPMPSParser,1685988780,6.36,6.36,5.45,9.56,9.56,5.97,6.15,11.51,11.51,6.23,1565.05,411.15,3619.1,72.6,43.1,6.27,43.42,43.47,2.8,1.39,43.48,0.53,28.1,42.7,47.116,42,e00fce68f8f5a1da595c7249,2023-06-05 18:13:02.510000+00:00,2023-06-05T18:13:02.714Z,2023-06-05T18:13:02.714Z
5xzdJz5VVF,MOOSPMPSParser,1685989200,4.92,4.92,4.47,6.97,6.97,5.13,5.47,8.19,8.19,5.63,1057.62,307.37,1537960.75,44.69,35.13,3.2,35.62,35.69,1.32,1.02,35.7,0.58,28.3,35.1,39.227,42,e00fce68a145996ae3d821b8,2023-06-05 18:19:57.811000+00:00,2023-06-05T18:19:58.038Z,2023-06-05T18:19:58.038Z
uSG3NhpMQ4,MOOSPMPSParser,1685989380,6.2,6.2,5.56,9.65,9.65,6.0,6.1,10.75,10.75,6.15,1551.72,411.25,3997.69,68.7,44.14,5.76,44.37,44.4,1.47,0.58,44.41,0.52,28.0,41.8,47.258,42,e00fce68f8f5a1da595c7249,2023-06-05 18:23:02.245000+00:00,2023-06-05T18:23:02.456Z,2023-06-05T18:23:02.456Z
jOJpwSxX8X,MOOSPMPSParser,1685989800,4.98,4.98,4.14,6.76,6.76,4.64,4.85,8.2,8.2,4.96,1043.45,303.82,1538259.62,41.67,32.69,3.41,33.03,33.08,1.42,1.09,33.09,0.57,27.9,33.6,41.278,42,e00fce68a145996ae3d821b8,2023-06-05 18:29:57.797000+00:00,2023-06-05T18:29:57.973Z,2023-06-05T18:29:57.973Z
30Y4DzbUSw,MOOSPMPSParser,1685989980,5.33,5.33,4.72,8.48,8.48,5.31,5.57,9.88,9.88,5.7,1400.26,371.29,4349.69,66.42,37.18,6.14,37.59,37.65,2.02,0.88,37.66,0.57,28.4,37.6,49.144,42,e00fce68f8f5a1da595c7249,2023-06-05 18:33:02.425000+00:00,2023-06-05T18:33:02.639Z,2023-06-05T18:33:02.639Z
DD3QDvkCOY,MOOSPMPSParser,1685990400,4.91,4.91,4.76,7.02,7.02,5.29,5.5,7.73,7.73,5.61,1061.33,309.38,1538575.5,42.24,37.56,3.03,37.91,37.96,0.73,0.21,37.97,0.57,28.2,34.8,42.436,42,e00fce68a145996ae3d821b8,2023-06-05 18:39:57.718000+00:00,2023-06-05T18:39:57.916Z,2023-06-05T18:39:57.916Z
5J0j7a5Qky,MOOSPMPSParser,1685990580,4.65,4.65,4.18,7.27,7.27,4.63,4.79,8.7,8.7,4.88,1271.56,332.3,4650.6,56.91,33.06,5.21,33.35,33.39,1.98,1.29,33.39,0.56,28.3,36.7,39.746,42,e00fce68f8f5a1da595c7249,2023-06-05 18:43:02.572000+00:00,2023-06-05T18:43:02.764Z,2023-06-05T18:43:02.764Z
3eyjb3FWeP,MOOSPMPSParser,1685991000,5.24,5.24,4.65,7.08,7.08,5.14,5.32,8.22,8.22,5.41,1093.72,318.98,1538901.5,42.82,36.76,2.72,37.07,37.12,1.22,0.78,37.13,0.56,29.0,33.7,42.7,42,e00fce68a145996ae3d821b8,2023-06-05 18:49:57.974000+00:00,2023-06-05T18:49:58.149Z,2023-06-05T18:49:58.149Z
QM13IxIgTG,MOOSPMPSParser,1685991180,3.98,3.98,4.76,6.56,6.56,5.4,5.7,7.91,7.91,5.86,1163.78,303.94,4945.09,54.59,37.49,4.75,37.95,38.01,1.7,0.98,38.03,0.56,28.9,37.3,52.063,42,e00fce68f8f5a1da595c7249,2023-06-05 18:53:05.046000+00:00,2023-06-05T18:53:05.223Z,2023-06-05T18:53:05.223Z
SDffhGafEQ,MOOSPMPSParser,1685991600,5.7,5.7,4.72,7.59,7.59,5.34,5.62,8.76,8.76,5.76,1180.46,337.77,1539223.88,46.05,37.19,3.15,37.63,37.69,1.14,0.68,37.7,0.58,28.7,34.6,42.012,42,e00fce68a145996ae3d821b8,2023-06-05 18:59:57.689000+00:00,2023-06-05T18:59:57.874Z,2023-06-05T18:59:57.874Z
