objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
btC4awVQ2H,MOOSPMPSParser,1660071720,0.69,0.69,1.27,1.2,0.15,1.34,1.34,1.24,0.15,1.34,498.44,130.69,414075.88,13.63,10.08,0.68,10.1,10.1,0.0,0.0,10.11,0.46,23.0,23.6,32.113,42,e00fce6835b6173deb1a1f49,2022-08-09 19:02:01.633000+00:00,2022-08-09T19:02:02.040Z,2022-08-09T19:02:02.040Z
BuDlIbABwj,MOOSPMPSParser,1660071961,1.02,1.02,1.23,2.0,0.23,1.3,1.3,2.19,0.23,1.3,429.41,118.21,509197.62,20.25,9.81,1.03,9.84,9.84,0.33,0.0,9.84,0.41,31.4,18.4,52.359,42,e00fce68f8f5a1da595c7249,2022-08-09 19:06:01.860000+00:00,2022-08-09T19:06:02.052Z,2022-08-09T19:06:02.052Z
I6HhFgL9Yz,MOOSPMPSParser,1660072200,1.14,1.14,1.44,1.77,0.18,1.52,1.52,1.88,0.21,1.52,435.8,125.01,352913.0,12.04,11.48,0.69,11.5,11.51,0.18,0.0,11.51,0.48,27.7,16.4,42.222,42,e00fce68a145996ae3d821b8,2022-08-09 19:09:57.167000+00:00,2022-08-09T19:09:57.344Z,2022-08-09T19:09:57.344Z
csrDsfhoxj,MOOSPMPSParser,1660072320,0.39,0.39,1.26,0.97,0.04,1.33,1.33,1.08,0.04,1.33,496.6,127.82,414168.97,15.88,9.99,1.18,10.02,10.02,0.13,0.04,10.02,0.44,26.0,19.8,32.0,42,e00fce6835b6173deb1a1f49,2022-08-09 19:12:01.517000+00:00,2022-08-09T19:12:01.751Z,2022-08-09T19:12:01.751Z
ofeXSjfLNN,MOOSPMPSParser,1660072561,0.82,0.82,1.38,1.94,0.15,1.46,1.46,2.01,0.18,1.46,417.43,116.0,509289.41,18.72,10.99,1.41,11.02,11.02,0.12,0.03,11.02,0.41,32.6,16.5,50.027,42,e00fce68f8f5a1da595c7249,2022-08-09 19:16:01.811000+00:00,2022-08-09T19:16:02.010Z,2022-08-09T19:16:02.010Z
P5HnGbsXYx,MOOSPMPSParser,1660072800,1.41,1.41,1.51,1.87,0.21,1.6,1.6,1.94,0.21,1.6,444.94,127.82,353017.16,11.24,12.02,0.38,12.05,12.06,0.01,0.0,12.06,0.46,28.3,15.7,42.198,42,e00fce68a145996ae3d821b8,2022-08-09 19:19:57.163000+00:00,2022-08-09T19:19:57.393Z,2022-08-09T19:19:57.393Z
3L2FCJ0I6i,MOOSPMPSParser,1660072920,0.02,0.02,1.17,0.23,0.06,1.24,1.24,0.27,0.06,1.24,483.78,123.06,414254.69,11.55,9.35,0.54,9.37,9.37,0.05,0.0,9.38,0.44,26.3,19.6,32.577,42,e00fce6835b6173deb1a1f49,2022-08-09 19:22:01.490000+00:00,2022-08-09T19:22:01.701Z,2022-08-09T19:22:01.701Z
POjEISaSYr,MOOSPMPSParser,1660073161,0.77,0.77,1.24,1.81,0.11,1.31,1.31,2.02,0.11,1.31,406.82,113.03,509381.19,19.23,9.88,1.68,9.91,9.92,0.33,0.06,9.92,0.43,31.8,17.0,50.844,42,e00fce68f8f5a1da595c7249,2022-08-09 19:26:01.810000+00:00,2022-08-09T19:26:01.990Z,2022-08-09T19:26:01.990Z
HpejkOx0gc,MOOSPMPSParser,1660073400,1.41,1.41,1.2,1.76,0.15,1.27,1.27,1.92,0.15,1.27,454.51,128.65,353118.81,11.1,9.56,0.48,9.59,9.59,0.17,0.09,9.59,0.43,28.8,16.3,41.001,42,e00fce68a145996ae3d821b8,2022-08-09 19:29:57.081000+00:00,2022-08-09T19:29:57.348Z,2022-08-09T19:29:57.348Z
gOZxOI00Ky,MOOSPMPSParser,1660073520,0.11,0.11,1.13,0.56,0.06,1.19,1.19,0.66,0.06,1.19,523.18,135.21,414343.97,15.74,8.98,0.63,9.01,9.01,0.09,0.05,9.01,0.43,26.7,20.1,32.883,42,e00fce6835b6173deb1a1f49,2022-08-09 19:32:01.555000+00:00,2022-08-09T19:32:01.758Z,2022-08-09T19:32:01.758Z
