objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
EpnxniX4BI,MOOSPMPSParser,1659780120,0.23,0.23,1.09,0.74,0.14,1.15,1.15,0.89,0.15,1.15,405.41,96.51,373158.44,13.26,8.64,0.61,8.67,8.67,0.18,0.0,8.67,0.5,7.5,92.3,12.623,42,e00fce6835b6173deb1a1f49,2022-08-06 10:01:58.277000+00:00,2022-08-06T10:01:58.454Z,2022-08-06T10:01:58.454Z
IPA1sYGdCF,MOOSPMPSParser,1659780541,5.75,5.75,2.45,8.23,0.38,2.59,2.59,8.95,0.45,2.59,2344.02,375.3,463878.84,39.73,19.5,4.2,19.56,19.56,1.09,0.38,19.57,0.45,11.9,90.1,8.89,42,e00fce68f8f5a1da595c7249,2022-08-06 10:08:59.887000+00:00,2022-08-06T10:09:00.101Z,2022-08-06T10:09:00.101Z
imxqnhojZb,MOOSPMPSParser,1659780600,1.47,1.47,1.8,1.98,0.19,1.91,1.91,2.31,0.19,1.91,426.2,121.57,307460.03,11.99,14.35,0.88,14.39,14.39,0.31,0.17,14.39,0.5,9.4,89.9,12.503,42,e00fce68a145996ae3d821b8,2022-08-06 10:09:57.362000+00:00,2022-08-06T10:09:57.712Z,2022-08-06T10:09:57.712Z
TrNNsCaDDt,MOOSPMPSParser,1659780720,0.11,0.11,0.89,0.54,0.07,0.95,0.95,0.65,0.07,0.95,384.59,90.32,373231.0,10.04,7.09,0.73,7.12,7.12,0.08,0.04,7.12,0.5,7.4,92.1,12.496,42,e00fce6835b6173deb1a1f49,2022-08-06 10:11:58.292000+00:00,2022-08-06T10:11:58.495Z,2022-08-06T10:11:58.495Z
qXrRtaLIvX,MOOSPMPSParser,1659781141,2.42,2.42,2.59,4.12,0.46,2.74,2.74,4.67,0.55,2.74,671.96,185.06,464042.34,30.44,20.58,3.07,20.64,20.65,0.91,0.19,20.65,0.45,11.7,90.4,10.387,42,e00fce68f8f5a1da595c7249,2022-08-06 10:18:59.902000+00:00,2022-08-06T10:19:00.078Z,2022-08-06T10:19:00.078Z
HDOySVDgJv,MOOSPMPSParser,1659781200,1.47,1.47,1.47,1.92,0.2,1.55,1.55,2.22,0.2,1.55,416.4,120.38,307570.09,10.59,11.69,0.84,11.72,11.72,0.39,0.22,11.72,0.51,9.2,89.9,12.659,42,e00fce68a145996ae3d821b8,2022-08-06 10:19:57.390000+00:00,2022-08-06T10:19:57.580Z,2022-08-06T10:19:57.580Z
l2CXWMPnwx,MOOSPMPSParser,1659781320,0.48,0.48,1.06,1.0,0.07,1.13,1.13,1.17,0.07,1.13,394.32,107.92,373303.31,12.09,8.48,0.89,8.5,8.5,0.21,0.09,8.5,0.48,7.2,92.4,11.892,42,e00fce6835b6173deb1a1f49,2022-08-06 10:21:58.277000+00:00,2022-08-06T10:21:58.451Z,2022-08-06T10:21:58.451Z
nU1AWLNmo9,MOOSPMPSParser,1659781741,3.14,3.14,2.93,5.22,0.65,3.09,3.09,5.79,0.77,3.09,734.69,206.04,464215.12,36.98,23.27,3.93,23.35,23.35,0.89,0.25,23.36,0.48,11.4,91.5,9.87,42,e00fce68f8f5a1da595c7249,2022-08-06 10:28:59.878000+00:00,2022-08-06T10:29:00.083Z,2022-08-06T10:29:00.083Z
dMfiEzXSuc,MOOSPMPSParser,1659781800,1.47,1.47,1.88,2.03,0.25,2.01,2.04,2.47,0.31,2.05,430.08,123.45,307683.0,12.25,14.9,1.08,14.96,14.97,0.38,0.25,14.98,0.52,9.0,89.9,11.622,42,e00fce68a145996ae3d821b8,2022-08-06 10:29:57.822000+00:00,2022-08-06T10:29:58.002Z,2022-08-06T10:29:58.002Z
zM6EL2g7Ls,MOOSPMPSParser,1659781920,0.26,0.26,1.02,0.82,0.06,1.08,1.08,0.93,0.06,1.08,375.9,98.97,373372.62,11.98,8.12,0.84,8.14,8.14,0.09,0.0,8.15,0.49,7.3,92.8,13.686,42,e00fce6835b6173deb1a1f49,2022-08-06 10:31:58.277000+00:00,2022-08-06T10:31:58.505Z,2022-08-06T10:31:58.505Z
