objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
ejmdzk6YQf,MOOSPMPSParser,1685664181,1.19,1.19,2.72,2.59,2.59,3.41,3.85,3.26,3.26,4.07,623.81,165.14,8353.64,29.79,21.05,2.89,21.64,21.72,0.93,0.31,21.73,0.63,30.0,28.6,57.959,42,e00fce68f8f5a1da595c7249,2023-06-02 00:03:03.038000+00:00,2023-06-02T00:03:03.217Z,2023-06-02T00:03:03.217Z
bIMnBOcFSn,MOOSPMPSParser,1685664481,2.49,2.49,2.96,3.81,3.81,3.98,4.69,4.75,4.75,5.04,629.75,185.5,1331585.62,29.45,22.55,2.29,23.46,23.59,1.02,0.47,23.61,0.68,29.4,28.5,47.883,42,e00fce68a145996ae3d821b8,2023-06-02 00:08:00.011000+00:00,2023-06-02T00:08:00.307Z,2023-06-02T00:08:00.307Z
OHT77l5INM,MOOSPMPSParser,1685664781,1.16,1.16,2.44,2.61,2.61,2.91,3.17,3.33,3.33,3.31,628.41,166.21,8520.3,28.61,19.07,3.11,19.44,19.49,1.01,0.39,19.5,0.59,29.8,26.1,58.143,42,e00fce68f8f5a1da595c7249,2023-06-02 00:13:02.978000+00:00,2023-06-02T00:13:03.212Z,2023-06-02T00:13:03.212Z
RsXWZY1UKp,MOOSPMPSParser,1685665081,2.64,2.64,3.36,3.8,3.8,4.44,5.17,4.7,4.7,5.54,633.9,184.68,1331812.0,27.05,25.77,2.47,26.72,26.86,1.1,0.6,26.87,0.66,29.4,30.0,48.514,42,e00fce68a145996ae3d821b8,2023-06-02 00:17:59.842000+00:00,2023-06-02T00:18:00.028Z,2023-06-02T00:18:00.028Z
71Nk3nBcmW,MOOSPMPSParser,1685665381,1.0,1.0,2.2,2.65,2.65,2.67,2.96,3.54,3.54,3.1,589.63,158.81,8676.39,31.52,17.12,3.99,17.51,17.57,1.08,0.47,17.57,0.64,29.8,25.0,59.872,42,e00fce68f8f5a1da595c7249,2023-06-02 00:23:02.973000+00:00,2023-06-02T00:23:03.154Z,2023-06-02T00:23:03.154Z
rDzSa0Gxyq,MOOSPMPSParser,1685665681,2.4,2.4,3.3,3.44,3.44,4.25,4.89,4.43,4.43,5.2,601.1,175.81,1332021.12,24.11,25.35,2.25,26.18,26.3,0.98,0.58,26.32,0.7,29.1,29.2,48.217,42,e00fce68a145996ae3d821b8,2023-06-02 00:27:59.910000+00:00,2023-06-02T00:28:00.120Z,2023-06-02T00:28:00.120Z
JFTisr5pQz,MOOSPMPSParser,1685665981,0.77,0.77,2.29,1.91,1.91,2.67,2.87,2.47,2.47,2.97,538.14,141.12,8825.22,25.91,17.92,2.37,18.21,18.25,0.76,0.22,18.26,0.6,29.4,24.5,61.205,42,e00fce68f8f5a1da595c7249,2023-06-02 00:33:02.809000+00:00,2023-06-02T00:33:02.988Z,2023-06-02T00:33:02.988Z
vrtNyXPDaa,MOOSPMPSParser,1685666281,2.37,2.37,2.61,3.46,3.46,3.17,3.5,4.33,4.33,3.67,574.1,168.01,1332217.25,25.56,20.32,2.31,20.77,20.84,0.67,0.54,20.85,0.65,29.1,29.1,48.599,42,e00fce68a145996ae3d821b8,2023-06-02 00:37:59.924000+00:00,2023-06-02T00:38:00.116Z,2023-06-02T00:38:00.116Z
EBxiHTELkx,MOOSPMPSParser,1685666581,0.79,0.79,2.56,2.23,2.23,3.04,3.32,2.99,2.99,3.46,545.79,145.06,8975.88,26.84,19.98,3.51,20.37,20.42,1.04,0.73,20.43,0.61,29.4,25.3,60.017,42,e00fce68f8f5a1da595c7249,2023-06-02 00:43:03.057000+00:00,2023-06-02T00:43:03.261Z,2023-06-02T00:43:03.261Z
JA1R2rZMU9,MOOSPMPSParser,1685666881,2.1,2.1,3.1,3.13,3.13,3.87,4.34,3.55,3.55,4.58,540.79,155.89,1332386.88,21.14,24.05,1.32,24.69,24.79,0.54,0.32,24.8,0.66,28.8,28.8,48.238,42,e00fce68a145996ae3d821b8,2023-06-02 00:47:59.938000+00:00,2023-06-02T00:48:00.204Z,2023-06-02T00:48:00.204Z
qksfD4cY3T,MOOSPMPSParser,1685667181,0.73,0.73,2.71,1.86,1.86,3.65,4.29,2.71,2.71,4.61,535.2,144.21,9138.45,22.13,20.7,2.89,21.52,21.64,1.16,0.8,21.66,0.69,29.5,25.5,57.825,42,e00fce68f8f5a1da595c7249,2023-06-02 00:53:02.961000+00:00,2023-06-02T00:53:03.156Z,2023-06-02T00:53:03.156Z
nwOyaXnHa1,MOOSPMPSParser,1685667481,1.96,1.96,2.55,2.91,2.91,3.2,3.61,4.06,4.06,3.82,523.74,151.04,1332555.62,22.88,19.68,2.44,20.23,20.32,1.28,0.73,20.32,0.66,29.1,27.7,47.425,42,e00fce68a145996ae3d821b8,2023-06-02 00:57:59.836000+00:00,2023-06-02T00:58:00.107Z,2023-06-02T00:58:00.107Z
