objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
FnDke5SxGo,MOOSPMPSParser,1682651340,1.54,1.54,2.14,2.4,2.4,2.61,2.89,3.12,3.12,3.03,732.58,186.11,6082.32,20.76,16.68,2.38,17.07,17.12,0.89,0.43,17.13,0.58,26.5,43.7,35.505,42,e00fce68f8f5a1da595c7249,2023-04-28 03:09:02.761000+00:00,2023-04-28T03:09:02.958Z,2023-04-28T03:09:02.958Z
3iETDssWWO,MOOSPMPSParser,1682651401,3.64,3.64,2.15,4.32,4.32,2.49,2.68,4.84,4.84,2.77,828.37,235.78,84228.38,18.12,16.84,1.21,17.1,17.14,0.44,0.26,17.15,0.51,25.6,44.9,25.8,42,e00fce68a145996ae3d821b8,2023-04-28 03:09:59.146000+00:00,2023-04-28T03:09:59.351Z,2023-04-28T03:09:59.351Z
0lIrwe0y0C,MOOSPMPSParser,1682651940,1.81,1.81,1.72,2.83,2.83,2.02,2.17,3.67,3.67,2.25,749.01,194.17,6214.24,24.07,13.5,2.41,13.73,13.76,1.22,0.47,13.77,0.56,25.8,45.0,32.691,42,e00fce68f8f5a1da595c7249,2023-04-28 03:19:05.384000+00:00,2023-04-28T03:19:05.570Z,2023-04-28T03:19:05.570Z
QyHnYGwCmp,MOOSPMPSParser,1682652001,3.78,3.78,2.47,4.59,4.59,2.97,3.28,5.16,5.16,3.43,850.08,243.16,84392.62,18.98,19.23,1.87,19.64,19.7,0.62,0.35,19.71,0.56,24.8,46.6,23.091,42,e00fce68a145996ae3d821b8,2023-04-28 03:19:58.878000+00:00,2023-04-28T03:19:59.097Z,2023-04-28T03:19:59.097Z
qxyPDQRY6H,MOOSPMPSParser,1682652540,1.3,1.3,1.96,2.22,2.22,2.4,2.66,2.97,2.97,2.8,682.91,176.33,6342.92,20.46,15.23,2.1,15.59,15.64,1.07,0.33,15.65,0.6,25.9,43.6,35.597,42,e00fce68f8f5a1da595c7249,2023-04-28 03:29:02.752000+00:00,2023-04-28T03:29:02.953Z,2023-04-28T03:29:02.953Z
4XdF52UBpk,MOOSPMPSParser,1682652601,5.28,5.28,6.83,6.24,6.24,7.24,7.25,6.68,6.68,7.25,1120.03,316.6,84621.3,24.74,54.34,1.49,54.49,54.51,0.53,0.21,54.52,0.51,24.6,47.1,22.577,42,e00fce68a145996ae3d821b8,2023-04-28 03:29:58.966000+00:00,2023-04-28T03:29:59.147Z,2023-04-28T03:29:59.147Z
vKVn5ZsUzB,MOOSPMPSParser,1682653140,1.31,1.31,2.02,2.23,2.23,2.38,2.59,2.91,2.91,2.7,655.15,170.13,6466.46,19.66,15.76,2.43,16.05,16.09,1.05,0.47,16.1,0.56,25.8,41.2,38.133,42,e00fce68f8f5a1da595c7249,2023-04-28 03:39:02.800000+00:00,2023-04-28T03:39:02.990Z,2023-04-28T03:39:02.990Z
LdejC5oTmG,MOOSPMPSParser,1682653201,106.74,72.1,67.18,142.24,96.18,71.07,71.1,156.37,106.43,71.11,17595.31,5260.26,90415.86,805.23,534.74,44.92,536.12,536.27,13.85,7.13,536.39,0.49,24.1,49.0,7.547,42,e00fce68a145996ae3d821b8,2023-04-28 03:39:58.896000+00:00,2023-04-28T03:39:59.102Z,2023-04-28T03:39:59.102Z
DpdcbH1kCy,MOOSPMPSParser,1682653740,1.54,1.54,1.84,2.21,2.21,2.12,2.26,2.68,2.68,2.33,689.4,175.1,6591.68,19.79,14.49,1.31,14.7,14.72,0.63,0.32,14.73,0.55,25.9,41.3,37.95,42,e00fce68f8f5a1da595c7249,2023-04-28 03:49:02.650000+00:00,2023-04-28T03:49:02.835Z,2023-04-28T03:49:02.835Z
858XSFJbrl,MOOSPMPSParser,1682653801,186.56,123.44,100.12,257.57,170.89,105.87,105.88,287.5,190.83,105.88,30098.08,9103.35,102142.71,1557.61,797.03,93.12,799.04,799.26,29.74,15.66,799.44,0.49,24.0,49.4,0.404,42,e00fce68a145996ae3d821b8,2023-04-28 03:49:58.946000+00:00,2023-04-28T03:49:59.145Z,2023-04-28T03:49:59.145Z
yCTqWg090G,MOOSPMPSParser,1682654340,1.47,1.47,2.12,2.54,2.54,2.48,2.68,3.09,3.09,2.78,694.58,177.16,6726.9,22.84,16.59,2.33,16.87,16.91,0.79,0.42,16.91,0.56,25.2,44.7,34.923,42,e00fce68f8f5a1da595c7249,2023-04-28 03:59:10.422000+00:00,2023-04-28T03:59:10.649Z,2023-04-28T03:59:10.649Z
