objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
vrPs2qEp6X,MOOSPMPSParser,1686621600,4.14,4.14,2.6,5.3,5.3,2.75,2.75,5.64,5.64,2.75,889.68,257.57,1930883.88,26.4,20.68,1.27,20.73,20.74,0.38,0.09,20.74,0.45,28.0,41.7,40.878,42,e00fce68a145996ae3d821b8,2023-06-13 02:00:00.632000+00:00,2023-06-13T02:00:00.821Z,2023-06-13T02:00:00.821Z
Bf5pQ3LNUk,MOOSPMPSParser,1686622020,2.81,2.81,2.37,4.39,4.39,2.5,2.5,4.84,4.84,2.5,899.37,234.6,11226.71,33.24,18.84,2.06,18.89,18.89,0.55,0.34,18.9,0.45,28.4,43.6,50.638,42,e00fce68f8f5a1da595c7249,2023-06-13 02:07:02.157000+00:00,2023-06-13T02:07:02.378Z,2023-06-13T02:07:02.378Z
uNY0Oao3ua,MOOSPMPSParser,1686622200,3.83,3.83,2.94,4.79,4.79,3.11,3.11,5.2,5.2,3.11,856.67,247.02,1931076.38,23.69,23.4,1.18,23.46,23.47,0.42,0.34,23.47,0.45,27.9,41.6,41.154,42,e00fce68a145996ae3d821b8,2023-06-13 02:10:00.710000+00:00,2023-06-13T02:10:00.883Z,2023-06-13T02:10:00.883Z
pNiYb3Q305,MOOSPMPSParser,1686622620,2.69,2.69,2.93,3.92,3.92,3.1,3.1,4.19,4.19,3.1,880.63,229.74,11411.97,29.38,23.35,1.47,23.41,23.42,0.29,0.17,23.43,0.46,28.4,44.8,50.276,42,e00fce68f8f5a1da595c7249,2023-06-13 02:17:02.347000+00:00,2023-06-13T02:17:02.527Z,2023-06-13T02:17:02.527Z
v30L7fEGWg,MOOSPMPSParser,1686622800,3.87,3.87,3.1,4.89,4.89,3.28,3.28,5.43,5.43,3.28,836.32,242.97,1931276.5,23.65,24.66,1.37,24.73,24.73,0.57,0.3,24.74,0.47,27.8,41.3,40.916,42,e00fce68a145996ae3d821b8,2023-06-13 02:20:00.726000+00:00,2023-06-13T02:20:00.885Z,2023-06-13T02:20:00.885Z
2DxHKZe8YW,MOOSPMPSParser,1686623220,3.2,3.2,2.82,4.55,4.55,2.98,2.98,5.13,5.13,2.98,946.25,247.78,11608.71,33.37,22.46,1.96,22.52,22.52,0.73,0.31,22.53,0.45,27.9,45.0,49.209,42,e00fce68f8f5a1da595c7249,2023-06-13 02:27:02.162000+00:00,2023-06-13T02:27:02.372Z,2023-06-13T02:27:02.372Z
jVJI9ic4Q5,MOOSPMPSParser,1686623400,3.97,3.97,2.74,4.93,4.93,2.9,2.9,5.37,5.37,2.9,861.06,248.72,1931473.75,23.83,21.81,1.16,21.86,21.87,0.53,0.13,21.87,0.46,27.5,42.6,40.499,42,e00fce68a145996ae3d821b8,2023-06-13 02:30:00.713000+00:00,2023-06-13T02:30:00.878Z,2023-06-13T02:30:00.878Z
H196TpWmF1,MOOSPMPSParser,1686623820,3.12,3.12,2.9,4.77,4.77,3.06,3.06,5.25,5.25,3.06,957.41,248.31,11815.29,35.04,23.05,2.51,23.11,23.11,0.66,0.29,23.12,0.47,27.2,46.4,48.848,42,e00fce68f8f5a1da595c7249,2023-06-13 02:37:02.233000+00:00,2023-06-13T02:37:02.425Z,2023-06-13T02:37:02.425Z
YOgePK6VMG,MOOSPMPSParser,1686624000,4.3,4.3,3.5,5.4,5.4,3.71,3.71,6.03,6.03,3.71,915.92,265.0,1931687.88,28.54,27.9,1.54,27.97,27.97,0.74,0.3,27.98,0.48,27.3,43.6,38.76,42,e00fce68a145996ae3d821b8,2023-06-13 02:40:00.579000+00:00,2023-06-13T02:40:00.760Z,2023-06-13T02:40:00.760Z
AGbdNBqCmg,MOOSPMPSParser,1686624420,3.65,3.65,2.97,6.2,6.1,3.75,4.25,8.3,7.87,4.5,1059.66,279.67,12064.58,48.76,22.99,7.87,23.65,23.75,2.96,1.42,23.76,0.56,27.1,46.6,45.744,42,e00fce68f8f5a1da595c7249,2023-06-13 02:47:02.109000+00:00,2023-06-13T02:47:02.437Z,2023-06-13T02:47:02.437Z
lZbKVqcIHd,MOOSPMPSParser,1686624600,4.67,4.67,3.81,6.02,6.02,4.02,4.02,6.54,6.54,4.02,988.15,283.53,1931930.75,32.77,30.3,1.71,30.37,30.38,0.61,0.26,30.39,0.47,27.0,44.7,38.646,42,e00fce68a145996ae3d821b8,2023-06-13 02:50:00.660000+00:00,2023-06-13T02:50:00.835Z,2023-06-13T02:50:00.835Z
KVUHEsZtSq,MOOSPMPSParser,1686625020,3.18,3.18,2.96,4.43,4.43,3.13,3.13,5.1,5.1,3.13,975.23,252.59,12273.26,32.62,23.58,1.83,23.64,23.65,0.79,0.45,23.65,0.46,26.7,48.2,42.941,42,e00fce68f8f5a1da595c7249,2023-06-13 02:57:02.176000+00:00,2023-06-13T02:57:02.399Z,2023-06-13T02:57:02.399Z
