objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
X2AtU2Vq2G,MOOSPMPSParser,1663765260,4.1,4.1,4.85,5.79,0.6,5.16,5.18,6.65,0.61,5.19,847.0,250.13,80755.64,36.83,38.53,2.57,38.66,38.68,0.96,0.38,38.69,0.52,16.6,57.5,22.732,42,e00fce68a145996ae3d821b8,2022-09-21 13:00:57.896000+00:00,2022-09-21T13:00:58.127Z,2022-09-21T13:00:58.127Z
gPbZSh84E3,MOOSPMPSParser,1663765681,0.32,0.32,1.33,1.31,0.22,2.35,3.11,1.92,0.29,3.53,231.81,66.67,11090.55,15.54,9.48,2.81,10.52,10.71,0.99,0.19,10.76,0.82,17.5,54.8,6.962,42,e00fce68f8f5a1da595c7249,2022-09-21 13:08:00.270000+00:00,2022-09-21T13:08:00.606Z,2022-09-21T13:08:00.606Z
GBTEGb4oFu,MOOSPMPSParser,1663765860,4.62,4.62,4.9,6.34,0.59,5.29,5.37,7.47,0.65,5.41,912.75,271.52,81081.67,38.82,38.92,2.94,39.12,39.14,1.24,0.94,39.15,0.57,16.6,56.4,23.171,42,e00fce68a145996ae3d821b8,2022-09-21 13:10:57.238000+00:00,2022-09-21T13:10:57.480Z,2022-09-21T13:10:57.480Z
tIvOnYtPcP,MOOSPMPSParser,1663766281,0.53,0.53,1.19,1.71,0.13,2.33,3.19,3.2,0.24,3.66,282.39,81.69,11155.11,20.85,8.25,4.33,9.42,9.63,2.34,0.77,9.69,0.89,17.4,56.5,6.626,42,e00fce68f8f5a1da595c7249,2022-09-21 13:18:00.155000+00:00,2022-09-21T13:18:00.455Z,2022-09-21T13:18:00.455Z
wrx3BiXOAd,MOOSPMPSParser,1663766460,4.79,4.79,4.97,6.62,0.63,5.29,5.32,7.45,0.75,5.33,950.72,282.5,81407.68,42.65,39.48,2.4,39.62,39.64,0.87,0.63,39.65,0.53,16.5,55.2,25.262,42,e00fce68a145996ae3d821b8,2022-09-21 13:20:57.238000+00:00,2022-09-21T13:20:57.511Z,2022-09-21T13:20:57.511Z
5CElf6DfWH,MOOSPMPSParser,1663766881,1.22,1.22,2.82,3.08,0.5,4.29,5.33,4.94,0.7,5.9,417.95,119.25,11246.02,28.4,20.95,6.12,22.41,22.68,3.03,0.77,22.74,0.78,17.4,56.4,6.311,42,e00fce68f8f5a1da595c7249,2022-09-21 13:28:00.343000+00:00,2022-09-21T13:28:00.610Z,2022-09-21T13:28:00.610Z
AsSXBCHqQy,MOOSPMPSParser,1663767060,4.73,4.73,5.14,6.55,0.61,5.47,5.49,7.79,0.86,5.5,953.1,280.95,81760.53,41.64,40.91,3.04,41.04,41.06,1.19,0.79,41.07,0.52,16.5,56.9,25.566,42,e00fce68a145996ae3d821b8,2022-09-21 13:30:57.724000+00:00,2022-09-21T13:30:57.954Z,2022-09-21T13:30:57.954Z
UpDOsBfNgV,MOOSPMPSParser,1663767481,1.88,1.88,2.53,4.06,0.39,3.79,4.69,6.31,0.66,5.18,535.0,150.33,11404.43,34.82,18.79,7.83,20.04,20.27,3.57,1.14,20.33,0.75,17.4,56.8,6.682,42,e00fce68f8f5a1da595c7249,2022-09-21 13:38:00.250000+00:00,2022-09-21T13:38:00.482Z,2022-09-21T13:38:00.482Z
r5Rccb7h24,MOOSPMPSParser,1663767660,5.12,5.12,5.11,7.16,0.68,5.56,5.69,8.32,0.79,5.76,1005.49,298.32,82114.5,48.1,40.53,2.4,40.78,40.82,1.19,0.65,40.83,0.58,16.3,57.9,25.817,42,e00fce68a145996ae3d821b8,2022-09-21 13:40:57.255000+00:00,2022-09-21T13:40:57.588Z,2022-09-21T13:40:57.588Z
Wg4oBA87pq,MOOSPMPSParser,1663768081,0.93,0.93,1.63,2.69,0.27,2.93,3.89,4.03,0.31,4.42,356.71,101.75,11508.69,24.73,11.57,5.88,12.89,13.14,2.05,0.81,13.19,0.84,17.3,56.9,7.573,42,e00fce68f8f5a1da595c7249,2022-09-21 13:48:00.372000+00:00,2022-09-21T13:48:00.647Z,2022-09-21T13:48:00.647Z
J1qePxSdtb,MOOSPMPSParser,1663768260,5.08,5.08,5.02,7.17,0.74,5.43,5.53,8.28,0.82,5.58,999.43,296.44,82482.41,44.71,39.83,3.21,40.05,40.08,1.2,0.59,40.09,0.58,16.4,60.0,24.997,42,e00fce68a145996ae3d821b8,2022-09-21 13:50:57.259000+00:00,2022-09-21T13:50:57.479Z,2022-09-21T13:50:57.479Z
zjX2GyARJT,MOOSPMPSParser,1663768681,0.57,0.57,1.6,2.36,0.25,3.57,5.07,4.59,0.67,5.89,309.7,88.26,11576.54,25.48,10.55,7.52,12.59,12.97,3.53,1.15,13.06,1.01,17.3,57.1,8.273,42,e00fce68f8f5a1da595c7249,2022-09-21 13:58:00.319000+00:00,2022-09-21T13:58:00.576Z,2022-09-21T13:58:00.576Z
