objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
44McrPsAHY,MOOSPMPSParser,1659974641,1.8,1.8,1.24,3.09,0.37,1.32,1.32,3.66,0.37,1.32,518.86,145.22,491417.56,22.7,9.9,2.52,9.93,9.94,0.86,0.34,9.94,0.42,21.5,48.9,31.707,42,e00fce68f8f5a1da595c7249,2022-08-08 16:03:59.305000+00:00,2022-08-08T16:03:59.505Z,2022-08-08T16:03:59.505Z
FRzLExMxql,MOOSPMPSParser,1659974820,1.48,1.48,1.08,1.79,0.23,1.14,1.14,2.02,0.25,1.14,499.42,141.02,332607.78,9.48,8.58,0.55,8.6,8.61,0.22,0.18,8.61,0.44,21.4,43.9,29.149,42,e00fce68a145996ae3d821b8,2022-08-08 16:06:59.185000+00:00,2022-08-08T16:06:59.367Z,2022-08-08T16:06:59.367Z
6Mp1CtOL8a,MOOSPMPSParser,1659974940,0.81,0.81,0.93,1.18,0.1,0.98,0.98,1.23,0.1,0.98,526.9,137.9,397045.09,14.21,7.4,0.43,7.42,7.42,0.08,0.04,7.42,0.45,19.2,48.1,23.452,42,e00fce6835b6173deb1a1f49,2022-08-08 16:08:57.810000+00:00,2022-08-08T16:08:57.992Z,2022-08-08T16:08:57.992Z
i4jPY2SyqD,MOOSPMPSParser,1659975241,1.6,1.6,1.52,2.42,0.25,1.6,1.6,2.56,0.25,1.6,487.13,135.06,491508.62,19.0,12.07,1.13,12.1,12.11,0.26,0.0,12.11,0.41,23.0,45.7,34.273,42,e00fce68f8f5a1da595c7249,2022-08-08 16:13:59.259000+00:00,2022-08-08T16:13:59.443Z,2022-08-08T16:13:59.443Z
vZ5H754gty,MOOSPMPSParser,1659975420,1.89,1.89,1.58,2.19,0.25,1.67,1.67,2.34,0.25,1.67,511.91,146.47,332699.28,8.96,12.54,0.39,12.57,12.58,0.18,0.14,12.58,0.44,20.6,49.0,29.354,42,e00fce68a145996ae3d821b8,2022-08-08 16:16:59.558000+00:00,2022-08-08T16:16:59.825Z,2022-08-08T16:16:59.825Z
1p1hH4QnBS,MOOSPMPSParser,1659975540,0.47,0.47,1.07,0.97,0.07,1.13,1.13,1.07,0.07,1.13,468.87,121.26,397123.34,13.27,8.48,0.69,8.5,8.5,0.09,0.09,8.5,0.44,20.2,49.5,24.867,42,e00fce6835b6173deb1a1f49,2022-08-08 16:18:57.795000+00:00,2022-08-08T16:18:58.025Z,2022-08-08T16:18:58.025Z
EzScAaDHo2,MOOSPMPSParser,1659975841,1.76,1.76,1.47,2.77,0.27,1.55,1.55,3.08,0.27,1.55,528.05,143.5,491610.84,19.87,11.68,1.89,11.71,11.71,0.51,0.17,11.72,0.41,23.8,45.3,34.455,42,e00fce68f8f5a1da595c7249,2022-08-08 16:24:00.250000+00:00,2022-08-08T16:24:00.563Z,2022-08-08T16:24:00.563Z
kxmoG7qbX9,MOOSPMPSParser,1659976020,2.06,2.06,1.4,2.59,0.3,1.48,1.48,2.81,0.34,1.48,565.48,160.61,332789.22,12.72,11.17,0.64,11.2,11.2,0.21,0.17,11.2,0.42,20.3,49.1,29.098,42,e00fce68a145996ae3d821b8,2022-08-08 16:26:59.167000+00:00,2022-08-08T16:26:59.416Z,2022-08-08T16:26:59.416Z
13g9armo2y,MOOSPMPSParser,1659976140,0.23,0.23,0.78,0.53,0.04,0.82,0.82,0.56,0.05,0.82,388.67,100.26,397191.22,9.08,6.19,0.39,6.21,6.21,0.08,0.03,6.21,0.44,20.7,36.6,27.236,42,e00fce6835b6173deb1a1f49,2022-08-08 16:28:57.795000+00:00,2022-08-08T16:28:57.991Z,2022-08-08T16:28:57.991Z
MsYybivGl5,MOOSPMPSParser,1659976441,1.72,1.72,1.42,2.72,0.34,1.5,1.5,3.08,0.37,1.5,530.69,143.19,491709.34,19.29,11.32,1.45,11.36,11.36,0.53,0.18,11.36,0.42,24.6,40.3,36.888,42,e00fce68f8f5a1da595c7249,2022-08-08 16:33:59.159000+00:00,2022-08-08T16:33:59.368Z,2022-08-08T16:33:59.368Z
NCv721Yjfn,MOOSPMPSParser,1659976620,1.94,1.94,1.18,2.36,0.26,1.25,1.25,2.48,0.3,1.25,584.46,156.73,332878.94,10.52,9.41,0.3,9.43,9.44,0.09,0.09,9.44,0.44,20.5,46.0,31.901,42,e00fce68a145996ae3d821b8,2022-08-08 16:36:59.178000+00:00,2022-08-08T16:36:59.411Z,2022-08-08T16:36:59.411Z
p79J31cpLb,MOOSPMPSParser,1659976740,0.14,0.14,0.87,0.41,0.09,0.92,0.92,0.53,0.09,0.92,384.85,98.91,397256.03,10.4,6.92,0.74,6.94,6.94,0.23,0.18,6.94,0.46,22.0,35.1,28.691,42,e00fce6835b6173deb1a1f49,2022-08-08 16:38:57.715000+00:00,2022-08-08T16:38:57.905Z,2022-08-08T16:38:57.905Z
MxB8ifAPEK,MOOSPMPSParser,1659977041,1.85,1.85,1.66,2.97,0.3,1.75,1.75,3.26,0.3,1.75,523.78,145.08,491807.09,21.46,13.17,1.84,13.21,13.22,0.43,0.09,13.22,0.43,25.6,39.9,38.002,42,e00fce68f8f5a1da595c7249,2022-08-08 16:43:59.231000+00:00,2022-08-08T16:43:59.479Z,2022-08-08T16:43:59.479Z
SSetWQ8Qym,MOOSPMPSParser,1659977220,1.52,1.52,1.04,1.94,0.2,1.1,1.1,2.12,0.22,1.1,517.95,147.65,332968.94,10.92,8.3,0.52,8.32,8.32,0.26,0.09,8.32,0.44,22.9,39.5,32.799,42,e00fce68a145996ae3d821b8,2022-08-08 16:46:59.162000+00:00,2022-08-08T16:46:59.379Z,2022-08-08T16:46:59.379Z
ALlpxqiNOR,MOOSPMPSParser,1659977340,0.13,0.13,0.73,0.35,0.01,0.77,0.77,0.44,0.01,0.77,358.04,90.52,397311.53,8.48,5.78,0.34,5.79,5.8,0.17,0.13,5.8,0.44,21.1,36.0,29.132,42,e00fce6835b6173deb1a1f49,2022-08-08 16:48:57.757000+00:00,2022-08-08T16:48:58.024Z,2022-08-08T16:48:58.024Z
DORNNQGvWw,MOOSPMPSParser,1659977641,1.41,1.41,1.31,2.23,0.19,1.38,1.38,2.47,0.21,1.38,444.91,122.19,491892.47,18.14,10.39,1.11,10.42,10.42,0.43,0.0,10.42,0.43,26.5,39.6,39.287,42,e00fce68f8f5a1da595c7249,2022-08-08 16:53:59.269000+00:00,2022-08-08T16:53:59.489Z,2022-08-08T16:53:59.489Z
CGqBWMJdHE,MOOSPMPSParser,1659977820,1.85,1.85,1.31,2.26,0.24,1.38,1.38,2.4,0.24,1.38,509.6,145.71,333059.19,9.02,10.42,0.57,10.45,10.45,0.13,0.05,10.46,0.45,21.9,43.6,32.593,42,e00fce68a145996ae3d821b8,2022-08-08 16:56:59.186000+00:00,2022-08-08T16:56:59.364Z,2022-08-08T16:56:59.364Z
