objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
XS3pacWr2j,MOOSPMPSParser,1664485201,1.71,1.71,1.91,3.23,0.34,2.39,2.69,4.49,0.46,2.85,491.69,137.84,109850.51,26.22,14.76,4.62,15.21,15.28,2.0,0.52,15.31,0.62,32.7,31.2,49.942,42,e00fce68f8f5a1da595c7249,2022-09-29 20:59:59.935000+00:00,2022-09-29T21:00:00.133Z,2022-09-29T21:00:00.133Z
UVUwauiVpU,MOOSPMPSParser,1664485201,0.48,0.48,0.82,1.02,0.06,0.87,0.87,1.06,0.06,0.87,272.86,76.78,747.96,10.77,6.51,0.44,6.53,6.53,0.09,0.0,6.53,0.48,21.6,42.0,109.162,43,e00fce6856818e5885f65487,2022-09-29 21:00:02.998000+00:00,2022-09-29T21:00:03.188Z,2022-09-29T21:00:03.188Z
k7PP47fjnr,MOOSPMPSParser,1664485681,0.6,0.6,0.0,1.56,0.15,0.0,0.0,2.04,0.17,0.0,635.09,167.33,0.0,22.64,0.0,1.85,0.0,0.0,0.72,0.32,0.0,0.0,0.0,0.0,39.513,42,e00fce6835b6173deb1a1f49,2022-09-29 21:08:01.033000+00:00,2022-09-29T21:08:01.248Z,2022-09-29T21:08:01.248Z
e72Gt7WQ1a,MOOSPMPSParser,1664485801,1.82,1.82,2.46,3.54,0.39,2.92,3.18,5.35,0.72,3.33,535.11,148.16,109988.34,30.26,19.16,4.83,19.56,19.63,2.72,1.24,19.65,0.57,33.0,31.1,50.559,42,e00fce68f8f5a1da595c7249,2022-09-29 21:10:00.107000+00:00,2022-09-29T21:10:00.311Z,2022-09-29T21:10:00.311Z
BQlLT4pVyi,MOOSPMPSParser,1664485801,0.1,0.1,0.74,0.33,0.01,0.79,0.79,0.47,0.07,0.79,194.3,55.54,793.52,6.67,5.91,0.43,5.92,5.93,0.17,0.0,5.93,0.46,23.2,38.6,114.459,43,e00fce6856818e5885f65487,2022-09-29 21:10:03.011000+00:00,2022-09-29T21:10:03.245Z,2022-09-29T21:10:03.245Z
UcOBEqox3G,MOOSPMPSParser,1664486340,0.48,0.48,0.0,1.54,0.21,0.0,0.0,2.21,0.28,0.0,614.86,161.44,0.0,23.17,0.0,2.37,0.0,0.0,0.75,0.56,0.0,0.0,0.0,0.0,40.255,42,e00fce6835b6173deb1a1f49,2022-09-29 21:18:59.921000+00:00,2022-09-29T21:19:00.153Z,2022-09-29T21:19:00.153Z
9J645SGW4W,MOOSPMPSParser,1664486401,1.91,1.91,2.91,3.96,0.52,3.58,3.98,5.26,0.68,4.2,567.84,158.36,110132.65,31.95,22.53,5.52,23.14,23.25,2.07,0.72,23.28,0.6,33.8,28.3,51.672,42,e00fce68f8f5a1da595c7249,2022-09-29 21:20:00.012000+00:00,2022-09-29T21:20:00.416Z,2022-09-29T21:20:00.416Z
JtA0CbR2Mj,MOOSPMPSParser,1664486821,0.02,0.02,0.62,0.33,0.04,0.65,0.65,0.34,0.04,0.65,156.89,44.79,43.35,4.86,4.91,1.08,4.92,4.92,0.0,0.0,4.92,0.44,24.7,33.2,34.642,43,e00fce6856818e5885f65487,2022-09-29 21:27:02.544000+00:00,2022-09-29T21:27:02.750Z,2022-09-29T21:27:02.750Z
hq13tauilY,MOOSPMPSParser,1664486940,1.61,1.61,0.0,3.42,0.56,0.0,0.0,4.66,0.69,0.0,857.71,222.28,0.0,37.9,0.0,4.08,0.0,0.0,1.7,0.85,0.0,0.0,0.0,0.0,40.82,42,e00fce6835b6173deb1a1f49,2022-09-29 21:29:00.062000+00:00,2022-09-29T21:29:00.307Z,2022-09-29T21:29:00.307Z
FghZaOto3s,MOOSPMPSParser,1664487001,2.94,2.94,3.45,5.93,0.72,4.34,4.89,7.86,0.88,5.2,754.58,211.72,110343.28,46.78,26.61,8.39,27.43,27.58,2.87,1.42,27.61,0.6,33.6,29.8,52.918,42,e00fce68f8f5a1da595c7249,2022-09-29 21:29:59.841000+00:00,2022-09-29T21:30:00.066Z,2022-09-29T21:30:00.066Z
