objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
WxYYeD8XpV,MOOSPMPSParser,1657811041,1.62,1.62,0.6,2.34,0.0,0.63,0.63,2.49,0.0,0.63,670.61,170.91,39713.16,18.88,4.78,0.89,4.79,4.79,0.26,0.13,4.79,0.47,26.1,45.1,8.215,42,e00fce6835b6173deb1a1f49,2022-07-14 15:04:00.211000+00:00,2022-07-14T15:04:00.493Z,2022-07-14T15:04:00.493Z
AEnLenfC5e,MOOSPMPSParser,1657811100,2.58,2.58,3.16,4.53,0.59,3.59,3.79,5.71,0.81,3.9,682.02,187.58,43028.88,32.88,24.89,4.67,25.23,25.29,1.86,0.6,25.3,0.55,25.6,47.8,29.315,42,e00fce68f8f5a1da595c7249,2022-07-14 15:04:58.834000+00:00,2022-07-14T15:04:59.048Z,2022-07-14T15:04:59.048Z
LiArgc1rV1,MOOSPMPSParser,1657811340,3.91,3.91,3.41,5.13,0.48,4.1,4.51,5.6,0.53,4.72,895.91,258.25,15861.51,27.35,26.54,1.54,27.1,27.18,0.47,0.22,27.19,0.59,26.8,45.0,19.158,42,e00fce6856818e5885f65487,2022-07-14 15:09:01.032000+00:00,2022-07-14T15:09:01.280Z,2022-07-14T15:09:01.280Z
xZyXFNhWHF,MOOSPMPSParser,1657811700,3.75,3.75,2.42,6.32,0.49,2.79,2.97,7.53,0.67,3.07,856.32,236.54,43221.16,41.8,18.95,6.18,19.26,19.31,1.96,0.5,19.33,0.55,26.0,47.2,21.756,42,e00fce68f8f5a1da595c7249,2022-07-14 15:14:58.757000+00:00,2022-07-14T15:14:58.990Z,2022-07-14T15:14:58.990Z
v8VPtPuIkp,MOOSPMPSParser,1657811940,4.23,4.23,2.28,5.08,0.46,2.41,2.41,5.59,0.49,2.41,945.66,269.79,16046.59,23.54,18.13,1.17,18.17,18.18,0.55,0.24,18.18,0.49,27.2,42.9,14.557,42,e00fce6856818e5885f65487,2022-07-14 15:19:01.005000+00:00,2022-07-14T15:19:01.212Z,2022-07-14T15:19:01.212Z
3iHLpOjDKG,MOOSPMPSParser,1657812300,2.86,2.86,1.79,4.47,0.42,1.89,1.89,5.19,0.54,1.89,687.52,190.63,43342.32,31.39,14.24,3.19,14.29,14.29,1.03,0.43,14.3,0.44,26.0,46.9,29.934,42,e00fce68f8f5a1da595c7249,2022-07-14 15:24:59.321000+00:00,2022-07-14T15:24:59.542Z,2022-07-14T15:24:59.542Z
fsRrzGpsUa,MOOSPMPSParser,1657812540,3.7,3.7,2.22,4.49,0.49,2.35,2.35,4.65,0.49,2.35,908.88,244.82,16195.76,18.36,17.68,0.56,17.72,17.73,0.16,0.12,17.73,0.42,27.5,42.2,21.974,42,e00fce6856818e5885f65487,2022-07-14 15:29:01.502000+00:00,2022-07-14T15:29:01.692Z,2022-07-14T15:29:01.692Z
dMGNAbW3HC,MOOSPMPSParser,1657812900,2.58,2.58,2.08,4.16,0.49,2.2,2.2,4.8,0.67,2.2,704.99,194.58,43477.7,28.93,16.59,3.04,16.64,16.64,1.03,0.42,16.65,0.43,27.2,44.2,32.687,42,e00fce68f8f5a1da595c7249,2022-07-14 15:34:58.852000+00:00,2022-07-14T15:34:59.033Z,2022-07-14T15:34:59.033Z
lM4np9nTFV,MOOSPMPSParser,1657813140,3.87,3.87,2.38,4.63,0.44,2.51,2.51,4.9,0.44,2.51,1029.02,262.41,16359.75,19.49,18.93,0.86,18.98,18.98,0.22,0.13,18.98,0.43,28.8,40.9,22.324,42,e00fce6856818e5885f65487,2022-07-14 15:39:01.005000+00:00,2022-07-14T15:39:01.214Z,2022-07-14T15:39:01.214Z
tlAgY8o928,MOOSPMPSParser,1657813500,3.0,3.0,1.91,4.75,0.42,2.02,2.02,5.22,0.42,2.02,747.56,207.7,43611.86,30.94,15.19,3.14,15.24,15.24,0.77,0.0,15.25,0.41,27.6,44.6,32.784,42,e00fce68f8f5a1da595c7249,2022-07-14 15:44:58.768000+00:00,2022-07-14T15:44:58.952Z,2022-07-14T15:44:58.952Z
