objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
bjwHx0FSgj,MOOSPMPSParser,1685178180,2.75,2.75,2.31,3.5,3.5,2.45,2.45,3.97,3.97,2.45,619.84,181.49,1105982.75,19.24,18.4,1.18,18.45,18.45,0.53,0.28,18.46,0.5,16.9,69.0,19.609,42,e00fce68a145996ae3d821b8,2023-05-27 09:02:57.919000+00:00,2023-05-27T09:02:58.144Z,2023-05-27T09:02:58.144Z
RfWHrB2PEc,MOOSPMPSParser,1685178421,0.93,0.93,1.78,1.79,1.79,1.95,2.01,2.21,2.21,2.04,547.2,142.4,19621.9,18.72,14.06,1.57,14.17,14.18,0.51,0.33,14.18,0.54,16.4,72.8,28.171,42,e00fce68f8f5a1da595c7249,2023-05-27 09:07:01.924000+00:00,2023-05-27T09:07:02.142Z,2023-05-27T09:07:02.142Z
C9LjVpJhiQ,MOOSPMPSParser,1685178780,2.72,2.72,2.34,3.48,3.48,2.48,2.48,4.11,4.11,2.49,610.02,177.28,1106146.25,20.59,18.66,1.54,18.71,18.71,0.74,0.44,18.72,0.5,17.0,68.9,19.97,42,e00fce68a145996ae3d821b8,2023-05-27 09:12:58.171000+00:00,2023-05-27T09:12:58.338Z,2023-05-27T09:12:58.338Z
qVMRLRCsF4,MOOSPMPSParser,1685179021,0.84,0.84,1.53,1.68,1.68,1.62,1.63,1.9,1.9,1.63,510.81,132.23,19736.34,19.8,12.15,1.22,12.19,12.2,0.4,0.09,12.2,0.49,16.2,73.3,27.272,42,e00fce68f8f5a1da595c7249,2023-05-27 09:17:02.009000+00:00,2023-05-27T09:17:02.228Z,2023-05-27T09:17:02.228Z
VM1Hq8AJz0,MOOSPMPSParser,1685179380,2.29,2.29,1.85,3.07,3.07,1.97,1.98,3.51,3.51,1.99,555.89,161.02,1106296.88,17.96,14.72,1.24,14.77,14.77,0.4,0.23,14.77,0.51,16.8,69.6,19.99,42,e00fce68a145996ae3d821b8,2023-05-27 09:22:57.938000+00:00,2023-05-27T09:22:58.116Z,2023-05-27T09:22:58.116Z
PTfSJHbO92,MOOSPMPSParser,1685179621,0.73,0.73,1.63,1.39,1.39,1.76,1.78,1.57,1.57,1.79,506.65,130.31,19847.95,16.77,12.97,1.14,13.03,13.04,0.21,0.05,13.04,0.52,16.2,73.5,27.18,42,e00fce68f8f5a1da595c7249,2023-05-27 09:27:02.020000+00:00,2023-05-27T09:27:02.213Z,2023-05-27T09:27:02.213Z
NtNIMSQk1Q,MOOSPMPSParser,1685179980,2.41,2.41,2.14,3.03,3.03,2.26,2.26,3.57,3.57,2.26,568.73,165.04,1106441.62,16.24,17.03,1.29,17.07,17.08,0.67,0.5,17.08,0.49,16.6,70.2,20.427,42,e00fce68a145996ae3d821b8,2023-05-27 09:32:57.930000+00:00,2023-05-27T09:32:58.161Z,2023-05-27T09:32:58.161Z
KNu6gbJGGb,MOOSPMPSParser,1685180221,0.88,0.88,1.75,1.63,1.63,1.85,1.85,1.93,1.93,1.85,513.06,136.09,19968.41,17.49,13.94,1.56,13.97,13.98,0.45,0.13,13.98,0.49,16.0,73.9,26.115,42,e00fce68f8f5a1da595c7249,2023-05-27 09:37:02.003000+00:00,2023-05-27T09:37:02.190Z,2023-05-27T09:37:02.190Z
5O6BlQohKi,MOOSPMPSParser,1685180580,2.14,2.14,2.15,2.79,2.79,2.27,2.27,3.23,3.23,2.27,544.02,153.91,1106594.12,16.47,17.11,1.2,17.15,17.16,0.43,0.34,17.16,0.48,16.6,70.5,20.172,42,e00fce68a145996ae3d821b8,2023-05-27 09:42:58.160000+00:00,2023-05-27T09:42:58.421Z,2023-05-27T09:42:58.421Z
7rHe0ZF8WX,MOOSPMPSParser,1685180821,1.15,1.15,1.79,2.11,2.11,1.91,1.92,2.57,2.57,1.93,580.7,153.59,20092.96,21.81,14.27,1.98,14.32,14.33,0.73,0.21,14.33,0.49,15.7,75.2,25.014,42,e00fce68f8f5a1da595c7249,2023-05-27 09:47:01.992000+00:00,2023-05-27T09:47:02.183Z,2023-05-27T09:47:02.183Z
KTA3axDdyC,MOOSPMPSParser,1685181180,2.03,2.03,2.01,2.77,2.77,2.14,2.15,3.04,3.04,2.16,524.24,151.22,1106737.12,15.78,15.99,0.87,16.04,16.05,0.3,0.17,16.05,0.51,16.4,71.0,20.507,42,e00fce68a145996ae3d821b8,2023-05-27 09:52:58.083000+00:00,2023-05-27T09:52:58.303Z,2023-05-27T09:52:58.303Z
SoM5LhkH18,MOOSPMPSParser,1685181421,0.98,0.98,1.63,1.9,1.9,1.75,1.77,2.24,2.24,1.78,540.81,146.12,20218.47,21.64,12.96,1.22,13.02,13.02,0.42,0.25,13.03,0.5,15.6,75.7,24.052,42,e00fce68f8f5a1da595c7249,2023-05-27 09:57:02.084000+00:00,2023-05-27T09:57:02.289Z,2023-05-27T09:57:02.289Z
