objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
RsWGdgn5hC,MOOSPMPSParser,1660327261,1.13,1.13,1.29,1.84,0.22,1.37,1.37,1.9,0.23,1.37,607.37,158.18,467783.72,15.74,10.28,0.5,10.3,10.31,0.12,0.04,10.31,0.42,22.5,28.8,32.962,42,e00fce6835b6173deb1a1f49,2022-08-12 18:01:01.797000+00:00,2022-08-12T18:01:01.994Z,2022-08-12T18:01:01.994Z
Wp4qtSmXCY,MOOSPMPSParser,1660327440,1.19,1.19,1.1,2.02,0.12,1.16,1.16,2.24,0.17,1.16,430.84,115.27,561822.38,16.34,8.73,1.2,8.76,8.76,0.33,0.15,8.76,0.39,29.0,30.9,44.929,42,e00fce68f8f5a1da595c7249,2022-08-12 18:03:58.949000+00:00,2022-08-12T18:03:59.135Z,2022-08-12T18:03:59.135Z
qxByq7X7iM,MOOSPMPSParser,1660327620,1.94,1.94,1.28,2.4,0.23,1.35,1.35,2.53,0.23,1.35,592.28,162.23,415561.34,11.2,10.2,0.32,10.22,10.23,0.15,0.06,10.23,0.42,28.2,22.6,35.932,42,e00fce68a145996ae3d821b8,2022-08-12 18:06:57.888000+00:00,2022-08-12T18:06:58.076Z,2022-08-12T18:06:58.076Z
dFfNoYtPnK,MOOSPMPSParser,1660327861,0.72,0.72,1.53,1.26,0.18,1.62,1.62,1.33,0.18,1.62,518.78,134.87,467880.72,14.46,12.17,0.7,12.2,12.21,0.08,0.04,12.21,0.43,24.5,26.8,32.157,42,e00fce6835b6173deb1a1f49,2022-08-12 18:11:01.810000+00:00,2022-08-12T18:11:02.020Z,2022-08-12T18:11:02.020Z
JldAEcTJVp,MOOSPMPSParser,1660328040,1.13,1.13,0.91,1.96,0.2,0.96,0.96,2.19,0.2,0.96,428.96,116.18,561897.31,16.08,7.26,1.22,7.28,7.28,0.44,0.02,7.28,0.4,29.7,26.8,44.91,42,e00fce68f8f5a1da595c7249,2022-08-12 18:13:59.507000+00:00,2022-08-12T18:13:59.774Z,2022-08-12T18:13:59.774Z
E2QAXHfFHL,MOOSPMPSParser,1660328220,2.01,2.01,1.23,2.52,0.3,1.3,1.3,2.58,0.32,1.3,546.82,156.04,415647.5,11.19,9.8,0.33,9.83,9.83,0.09,0.05,9.83,0.42,28.9,21.0,35.872,42,e00fce68a145996ae3d821b8,2022-08-12 18:16:57.905000+00:00,2022-08-12T18:16:58.158Z,2022-08-12T18:16:58.158Z
g9qjZVGNIR,MOOSPMPSParser,1660328461,0.77,0.77,1.4,1.28,0.1,1.48,1.48,1.37,0.1,1.48,540.78,138.58,467971.16,12.57,11.13,0.52,11.16,11.16,0.13,0.05,11.16,0.42,24.5,27.2,31.766,42,e00fce6835b6173deb1a1f49,2022-08-12 18:21:01.795000+00:00,2022-08-12T18:21:01.993Z,2022-08-12T18:21:01.993Z
uiuLunEP0M,MOOSPMPSParser,1660328640,1.19,1.19,1.09,2.23,0.23,1.15,1.15,2.42,0.23,1.15,481.17,129.82,561975.69,17.06,8.68,1.85,8.71,8.71,0.33,0.0,8.72,0.39,30.2,26.5,44.986,42,e00fce68f8f5a1da595c7249,2022-08-12 18:23:58.943000+00:00,2022-08-12T18:23:59.159Z,2022-08-12T18:23:59.159Z
2DD8QDLapY,MOOSPMPSParser,1660328820,1.78,1.78,0.93,2.13,0.16,0.98,0.98,2.17,0.16,0.98,890.34,163.63,415728.03,9.64,7.41,0.12,7.43,7.43,0.04,0.0,7.44,0.42,29.1,20.0,36.964,42,e00fce68a145996ae3d821b8,2022-08-12 18:26:57.882000+00:00,2022-08-12T18:26:58.121Z,2022-08-12T18:26:58.121Z
R0kNo8bTyn,MOOSPMPSParser,1660329120,1.07,1.07,1.36,1.72,0.13,1.44,1.44,1.96,0.16,1.44,589.86,152.93,468069.69,16.87,10.84,0.93,10.86,10.87,0.38,0.12,10.87,0.43,23.9,27.0,31.445,42,e00fce6835b6173deb1a1f49,2022-08-12 18:32:00.841000+00:00,2022-08-12T18:32:01.050Z,2022-08-12T18:32:01.050Z
