objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
xZgCGUDQ0W,MOOSPMPSParser,1659574981,4.31,4.31,3.55,6.49,0.5,3.76,3.76,6.89,0.55,3.76,1118.25,299.25,301665.09,51.24,28.3,2.32,28.37,28.38,0.66,0.09,28.38,0.48,15.0,77.5,20.78,42,e00fce6835b6173deb1a1f49,2022-08-04 01:02:57.877000+00:00,2022-08-04T01:02:58.069Z,2022-08-04T01:02:58.069Z
yxYEVtKiQx,MOOSPMPSParser,1659574980,5.84,5.84,5.53,9.27,0.89,5.85,5.85,9.85,0.99,5.85,1155.88,333.24,358835.69,63.51,43.99,4.37,44.13,44.14,0.97,0.19,44.15,0.43,26.1,38.3,37.967,42,e00fce68f8f5a1da595c7249,2022-08-04 01:02:58.863000+00:00,2022-08-04T01:02:59.055Z,2022-08-04T01:02:59.055Z
TCyNcDmkiL,MOOSPMPSParser,1659574980,3.29,3.29,2.13,4.19,0.36,2.25,2.25,4.45,0.36,2.25,722.27,210.37,225004.47,20.49,16.96,1.04,17.0,17.0,0.24,0.15,17.01,0.47,19.9,52.0,32.082,42,e00fce68a145996ae3d821b8,2022-08-04 01:03:01.486000+00:00,2022-08-04T01:03:01.746Z,2022-08-04T01:03:01.746Z
OyNGuOMIhP,MOOSPMPSParser,1659575581,4.19,4.19,3.59,6.37,0.65,3.8,3.8,7.01,0.68,3.8,1104.59,298.64,301922.44,47.32,28.56,2.63,28.63,28.64,0.83,0.35,28.65,0.49,14.7,80.6,20.119,42,e00fce6835b6173deb1a1f49,2022-08-04 01:12:57.885000+00:00,2022-08-04T01:12:58.087Z,2022-08-04T01:12:58.087Z
F0phcK4w3R,MOOSPMPSParser,1659575581,5.78,5.78,5.29,9.48,0.85,5.6,5.6,10.08,0.9,5.6,1200.87,337.63,359193.22,65.2,42.1,5.55,42.23,42.24,1.02,0.26,42.25,0.45,26.0,37.6,38.472,42,e00fce68f8f5a1da595c7249,2022-08-04 01:12:58.762000+00:00,2022-08-04T01:12:58.971Z,2022-08-04T01:12:58.971Z
tXFeTErHDg,MOOSPMPSParser,1659575580,2.95,2.95,2.13,3.69,0.42,2.25,2.25,4.15,0.44,2.25,665.07,193.55,225154.03,18.54,16.94,1.26,16.99,16.99,0.51,0.31,17.0,0.47,19.5,53.0,32.438,42,e00fce68a145996ae3d821b8,2022-08-04 01:13:01.600000+00:00,2022-08-04T01:13:01.800Z,2022-08-04T01:13:01.800Z
qpcDL2ETam,MOOSPMPSParser,1659576181,3.61,3.61,3.5,5.34,0.51,3.71,3.71,5.65,0.51,3.71,999.48,268.58,302163.5,40.07,27.9,1.83,27.97,27.98,0.44,0.09,27.98,0.47,14.3,77.6,20.312,42,e00fce6835b6173deb1a1f49,2022-08-04 01:22:57.882000+00:00,2022-08-04T01:22:58.059Z,2022-08-04T01:22:58.059Z
8KUzeE22PU,MOOSPMPSParser,1659576180,2.81,2.81,2.05,3.33,0.3,2.17,2.17,3.44,0.3,2.17,649.79,183.71,225302.06,16.06,16.34,0.47,16.38,16.38,0.17,0.08,16.39,0.47,19.2,53.4,32.714,42,e00fce68a145996ae3d821b8,2022-08-04 01:23:01.482000+00:00,2022-08-04T01:23:01.705Z,2022-08-04T01:23:01.705Z
n4fQUmVzIp,MOOSPMPSParser,1659576181,5.85,5.85,5.21,9.23,0.88,5.5,5.5,10.15,1.02,5.5,1190.53,337.28,359559.16,64.61,41.42,5.31,41.55,41.56,1.5,0.24,41.57,0.43,26.0,37.3,40.615,42,e00fce68f8f5a1da595c7249,2022-08-04 01:23:13.100000+00:00,2022-08-04T01:23:13.287Z,2022-08-04T01:23:13.287Z
GbJu5g9etY,MOOSPMPSParser,1659576781,3.31,3.31,2.85,5.21,0.59,3.01,3.01,5.64,0.62,3.01,956.44,256.25,302386.28,40.81,22.68,2.44,22.73,22.74,0.53,0.4,22.74,0.48,14.1,79.8,19.883,42,e00fce6835b6173deb1a1f49,2022-08-04 01:32:57.889000+00:00,2022-08-04T01:32:58.091Z,2022-08-04T01:32:58.091Z
rgu66JgjPx,MOOSPMPSParser,1659576781,6.1,6.1,5.27,10.05,1.02,5.57,5.57,10.85,1.05,5.57,1198.75,342.45,359921.69,67.64,41.94,7.57,42.07,42.09,1.18,0.31,42.09,0.45,25.5,37.9,40.286,42,e00fce68f8f5a1da595c7249,2022-08-04 01:32:58.922000+00:00,2022-08-04T01:32:59.136Z,2022-08-04T01:32:59.136Z
UZIp8DEThb,MOOSPMPSParser,1659576780,2.88,2.88,2.27,3.54,0.32,2.4,2.4,3.64,0.32,2.4,651.63,188.04,225456.36,16.79,18.03,0.4,18.08,18.08,0.09,0.04,18.09,0.46,18.9,55.2,32.871,42,e00fce68a145996ae3d821b8,2022-08-04 01:33:01.729000+00:00,2022-08-04T01:33:01.948Z,2022-08-04T01:33:01.948Z
AVZBkb0tVE,MOOSPMPSParser,1659577381,3.17,3.17,3.27,4.65,0.42,3.46,3.46,4.94,0.46,3.46,921.14,242.53,302597.62,35.59,26.04,1.98,26.11,26.12,0.38,0.13,26.12,0.48,14.1,78.9,21.153,42,e00fce6835b6173deb1a1f49,2022-08-04 01:42:57.876000+00:00,2022-08-04T01:42:58.064Z,2022-08-04T01:42:58.064Z
p6IMRbZPkB,MOOSPMPSParser,1659577381,6.15,6.15,5.62,9.92,1.18,5.94,5.94,10.6,1.26,5.94,1221.88,346.3,360307.81,71.0,44.73,4.98,44.86,44.88,1.13,0.27,44.89,0.43,25.0,40.1,38.272,42,e00fce68f8f5a1da595c7249,2022-08-04 01:42:58.714000+00:00,2022-08-04T01:42:58.930Z,2022-08-04T01:42:58.930Z
G2LRjF0ffl,MOOSPMPSParser,1659577380,3.09,3.09,2.34,3.89,0.37,2.47,2.47,4.36,0.42,2.47,687.42,200.85,225609.81,19.16,18.59,1.27,18.64,18.65,0.47,0.26,18.65,0.49,18.5,56.2,31.782,42,e00fce68a145996ae3d821b8,2022-08-04 01:43:01.568000+00:00,2022-08-04T01:43:01.826Z,2022-08-04T01:43:01.826Z
8Serakgsvj,MOOSPMPSParser,1659577981,3.12,3.12,2.99,4.63,0.46,3.19,3.22,4.86,0.46,3.23,913.39,244.97,302815.38,34.9,23.74,1.43,23.84,23.85,0.31,0.13,23.85,0.51,14.1,79.9,20.222,42,e00fce6835b6173deb1a1f49,2022-08-04 01:52:57.885000+00:00,2022-08-04T01:52:58.065Z,2022-08-04T01:52:58.065Z
l6GvKpQr88,MOOSPMPSParser,1659577981,6.29,6.29,5.81,10.36,1.09,6.15,6.15,10.87,1.09,6.15,1260.63,358.76,360711.28,71.11,46.26,5.52,46.4,46.41,0.76,0.26,46.42,0.45,24.8,40.9,37.193,42,e00fce68f8f5a1da595c7249,2022-08-04 01:52:58.694000+00:00,2022-08-04T01:52:58.915Z,2022-08-04T01:52:58.915Z
XofpYEKUvo,MOOSPMPSParser,1659577980,3.26,3.26,2.23,4.0,0.43,2.36,2.36,4.28,0.43,2.36,715.21,207.54,225764.16,18.79,17.76,0.83,17.81,17.81,0.26,0.13,17.82,0.48,18.4,56.2,31.296,42,e00fce68a145996ae3d821b8,2022-08-04 01:53:01.564000+00:00,2022-08-04T01:53:01.759Z,2022-08-04T01:53:01.759Z
