objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
1uSt1PwUco,MOOSPMPSParser,1664708760,6.27,6.27,0.0,9.11,0.93,0.0,0.0,9.86,0.97,0.0,1466.57,393.47,0.0,62.3,0.0,3.76,0.0,0.0,0.97,0.63,0.0,0.0,0.0,0.0,13.384,42,e00fce6835b6173deb1a1f49,2022-10-02 11:05:59.532000+00:00,2022-10-02T11:05:59.692Z,2022-10-02T11:05:59.692Z
Xpi5KnOur5,MOOSPMPSParser,1664708821,5.4,5.4,4.44,9.41,0.84,4.69,4.69,10.46,0.89,4.69,1150.92,323.88,230786.84,61.81,35.29,8.25,35.4,35.41,1.7,0.38,35.42,0.48,18.1,72.0,16.576,42,e00fce68f8f5a1da595c7249,2022-10-02 11:07:00.191000+00:00,2022-10-02T11:07:00.384Z,2022-10-02T11:07:00.384Z
l31XH9i43r,MOOSPMPSParser,1664709360,6.2,6.2,0.0,9.17,0.84,0.0,0.0,9.99,0.99,0.0,1449.67,391.09,0.0,65.86,0.0,3.96,0.0,0.0,1.12,0.51,0.0,0.0,0.0,0.0,13.16,42,e00fce6835b6173deb1a1f49,2022-10-02 11:15:59.355000+00:00,2022-10-02T11:15:59.557Z,2022-10-02T11:15:59.557Z
cyUXndzYOm,MOOSPMPSParser,1664709421,5.91,5.91,4.48,9.93,0.91,4.73,4.73,11.07,1.09,4.73,1214.9,345.23,231104.27,64.65,35.62,6.48,35.73,35.74,1.74,0.64,35.75,0.49,17.8,72.7,15.829,42,e00fce68f8f5a1da595c7249,2022-10-02 11:17:00.026000+00:00,2022-10-02T11:17:00.280Z,2022-10-02T11:17:00.280Z
CeJO2tN606,MOOSPMPSParser,1664709960,6.56,6.56,0.0,10.1,1.17,0.0,0.0,10.93,1.32,0.0,1555.62,418.82,0.0,69.94,0.0,5.92,0.0,0.0,1.08,0.52,0.0,0.0,0.0,0.0,12.665,42,e00fce6835b6173deb1a1f49,2022-10-02 11:25:59.444000+00:00,2022-10-02T11:25:59.622Z,2022-10-02T11:25:59.622Z
Vv4VLLEcf9,MOOSPMPSParser,1664710021,6.0,6.0,5.29,10.0,1.03,5.59,5.59,11.21,1.22,5.59,1266.34,353.97,231446.06,69.66,42.07,6.75,42.19,42.21,1.92,0.4,42.22,0.47,17.9,73.0,15.73,42,e00fce68f8f5a1da595c7249,2022-10-02 11:27:00.016000+00:00,2022-10-02T11:27:00.207Z,2022-10-02T11:27:00.207Z
apzQ7uOmYq,MOOSPMPSParser,1664710560,8.23,8.23,0.0,11.96,1.23,0.0,0.0,12.8,1.33,0.0,1860.86,498.03,0.0,80.77,0.0,4.8,0.0,0.0,1.24,0.57,0.0,0.0,0.0,0.0,11.549,42,e00fce6835b6173deb1a1f49,2022-10-02 11:35:59.522000+00:00,2022-10-02T11:35:59.696Z,2022-10-02T11:35:59.696Z
7HNfDtCZi0,MOOSPMPSParser,1664710621,7.23,7.23,5.63,12.11,1.46,5.96,5.96,13.98,1.62,5.96,1462.0,411.08,231823.36,78.5,44.83,10.82,44.97,44.98,2.68,1.02,44.99,0.46,17.6,74.2,14.314,42,e00fce68f8f5a1da595c7249,2022-10-02 11:37:00.092000+00:00,2022-10-02T11:37:00.337Z,2022-10-02T11:37:00.337Z
qtJch4Wt69,MOOSPMPSParser,1664711160,8.7,8.7,0.0,13.06,1.22,0.0,0.0,14.2,1.38,0.0,1962.52,530.13,0.0,88.04,0.0,6.92,0.0,0.0,1.39,0.81,0.0,0.0,0.0,0.0,10.215,42,e00fce6835b6173deb1a1f49,2022-10-02 11:45:59.439000+00:00,2022-10-02T11:45:59.668Z,2022-10-02T11:45:59.668Z
mNDaCWMNLT,MOOSPMPSParser,1664711221,7.64,7.64,5.81,12.78,1.32,6.14,6.14,14.39,1.72,6.14,1554.83,433.91,232230.86,77.5,46.21,10.99,46.36,46.37,2.41,0.88,46.38,0.46,17.4,74.8,12.494,42,e00fce68f8f5a1da595c7249,2022-10-02 11:47:00.080000+00:00,2022-10-02T11:47:00.262Z,2022-10-02T11:47:00.262Z
VUP2jne70R,MOOSPMPSParser,1664711760,9.58,9.58,0.0,13.75,1.44,0.0,0.0,14.7,1.54,0.0,2079.75,557.88,0.0,90.72,0.0,5.32,0.0,0.0,1.35,0.48,0.0,0.0,0.0,0.0,9.304,42,e00fce6835b6173deb1a1f49,2022-10-02 11:55:59.445000+00:00,2022-10-02T11:55:59.624Z,2022-10-02T11:55:59.624Z
q90bfg4Rs8,MOOSPMPSParser,1664711821,8.01,8.01,6.35,13.86,1.43,6.72,6.72,15.39,1.62,6.72,1617.35,454.3,232654.64,90.81,50.54,11.83,50.69,50.71,2.33,0.68,50.72,0.46,17.3,75.3,11.971,42,e00fce68f8f5a1da595c7249,2022-10-02 11:56:59.927000+00:00,2022-10-02T11:57:00.126Z,2022-10-02T11:57:00.126Z
