objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
Si1tyQ6kDF,MOOSPMPSParser,1665558180,6.94,6.94,5.9,11.89,1.18,6.24,6.25,14.77,1.3,6.25,1379.85,392.67,1148313.75,83.71,46.93,12.74,47.08,47.1,4.39,1.47,47.11,0.49,22.7,45.7,21.327,42,e00fce68f8f5a1da595c7249,2022-10-12 07:02:58.336000+00:00,2022-10-12T07:02:58.552Z,2022-10-12T07:02:58.552Z
OGenC2TTnF,MOOSPMPSParser,1665558240,6.8,6.8,0.0,10.46,0.97,0.0,0.0,11.84,1.08,0.0,1582.9,426.08,0.0,73.02,0.0,7.23,0.0,0.0,2.02,0.85,0.0,0.0,0.0,0.0,19.583,42,e00fce6835b6173deb1a1f49,2022-10-12 07:03:57.842000+00:00,2022-10-12T07:03:58.076Z,2022-10-12T07:03:58.076Z
zCTcYiKdkA,MOOSPMPSParser,1665558780,6.61,6.61,5.79,12.21,1.2,6.12,6.12,14.63,1.54,6.12,1395.56,396.05,1148720.62,86.9,46.07,13.02,46.21,46.22,3.7,1.38,46.23,0.46,22.7,45.3,23.41,42,e00fce68f8f5a1da595c7249,2022-10-12 07:12:58.491000+00:00,2022-10-12T07:12:58.718Z,2022-10-12T07:12:58.718Z
vv2L5kEUys,MOOSPMPSParser,1665558840,7.08,7.08,0.0,10.72,1.03,0.0,0.0,11.65,1.07,0.0,1606.32,434.49,0.0,75.03,0.0,5.74,0.0,0.0,1.33,0.64,0.0,0.0,0.0,0.0,21.267,42,e00fce6835b6173deb1a1f49,2022-10-12 07:13:58.075000+00:00,2022-10-12T07:13:58.271Z,2022-10-12T07:13:58.271Z
lwh5kQwnep,MOOSPMPSParser,1665559380,6.87,6.87,5.67,11.25,0.94,6.01,6.01,14.31,1.34,6.01,1394.72,395.57,1149135.75,77.57,45.13,9.84,45.28,45.29,4.6,1.6,45.3,0.49,22.8,45.1,24.076,42,e00fce68f8f5a1da595c7249,2022-10-12 07:22:58.499000+00:00,2022-10-12T07:22:58.693Z,2022-10-12T07:22:58.693Z
sLyEojrvEv,MOOSPMPSParser,1665559440,7.05,7.05,0.0,10.26,1.04,0.0,0.0,11.61,1.13,0.0,1619.94,430.97,0.0,75.34,0.0,4.77,0.0,0.0,1.89,0.82,0.0,0.0,0.0,0.0,22.291,42,e00fce6835b6173deb1a1f49,2022-10-12 07:23:57.841000+00:00,2022-10-12T07:23:58.028Z,2022-10-12T07:23:58.028Z
ZHutRexF1e,MOOSPMPSParser,1665559980,7.47,7.47,6.79,14.25,1.56,7.18,7.19,16.77,1.85,7.19,1495.17,425.99,1149584.88,99.72,53.98,17.28,54.15,54.17,3.76,1.57,54.18,0.5,22.6,45.6,25.32,42,e00fce68f8f5a1da595c7249,2022-10-12 07:32:58.570000+00:00,2022-10-12T07:32:58.759Z,2022-10-12T07:32:58.759Z
vTVFozro7F,MOOSPMPSParser,1665560040,7.62,7.62,0.0,11.35,1.19,0.0,0.0,12.44,1.35,0.0,1710.92,464.88,0.0,81.0,0.0,5.32,0.0,0.0,1.67,0.79,0.0,0.0,0.0,0.0,23.33,42,e00fce6835b6173deb1a1f49,2022-10-12 07:33:57.834000+00:00,2022-10-12T07:33:58.067Z,2022-10-12T07:33:58.067Z
GayZ7n1Lm8,MOOSPMPSParser,1665560580,7.8,7.8,7.46,14.05,1.64,7.91,7.93,16.87,1.91,7.94,1547.98,440.96,1150063.62,99.66,59.35,13.96,59.55,59.58,4.31,1.25,59.59,0.5,22.3,46.2,24.566,42,e00fce68f8f5a1da595c7249,2022-10-12 07:42:58.425000+00:00,2022-10-12T07:42:58.663Z,2022-10-12T07:42:58.663Z
BrTJVCiV0K,MOOSPMPSParser,1665560640,8.59,8.59,0.0,12.94,1.3,0.0,0.0,13.97,1.35,0.0,1890.51,506.55,0.0,90.62,0.0,6.15,0.0,0.0,1.3,0.83,0.0,0.0,0.0,0.0,22.461,42,e00fce6835b6173deb1a1f49,2022-10-12 07:43:57.981000+00:00,2022-10-12T07:43:58.211Z,2022-10-12T07:43:58.211Z
QAt8A6urVy,MOOSPMPSParser,1665561180,7.76,7.76,6.45,13.09,1.22,6.82,6.82,15.68,1.41,6.82,1540.87,442.21,1150549.75,91.79,51.29,11.45,51.45,51.47,3.84,1.37,51.48,0.48,22.0,46.9,24.361,42,e00fce68f8f5a1da595c7249,2022-10-12 07:52:58.489000+00:00,2022-10-12T07:52:58.706Z,2022-10-12T07:52:58.706Z
6UfOI5KHV8,MOOSPMPSParser,1665561240,7.89,7.89,0.0,12.65,1.29,0.0,0.0,13.83,1.41,0.0,1795.53,486.64,0.0,92.7,0.0,7.35,0.0,0.0,1.71,0.77,0.0,0.0,0.0,0.0,22.083,42,e00fce6835b6173deb1a1f49,2022-10-12 07:53:58.082000+00:00,2022-10-12T07:53:58.296Z,2022-10-12T07:53:58.296Z
