objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
xdGVtoAt4o,MOOSPMPSParser,1658272020,2.77,2.77,2.09,4.1,0.37,2.21,2.21,4.74,0.37,2.21,614.88,190.96,4694.69,31.7,16.64,1.63,16.68,16.68,0.77,0.43,16.69,0.43,0.0,0.0,40.478,42,e00fce68a145996ae3d821b8,2022-07-19 23:07:02.841000+00:00,2022-07-19T23:07:03.089Z,2022-07-19T23:07:03.089Z
2KkjVplDAV,MOOSPMPSParser,1658272080,1.73,1.73,1.96,3.06,0.3,2.08,2.08,3.73,0.3,2.08,645.37,177.86,43568.25,26.75,15.63,2.64,15.68,15.68,1.02,0.41,15.69,0.43,35.3,23.3,46.027,42,e00fce68f8f5a1da595c7249,2022-07-19 23:07:59.731000+00:00,2022-07-19T23:07:59.956Z,2022-07-19T23:07:59.956Z
QQwkNBzxz9,MOOSPMPSParser,1658272141,1.59,1.59,2.11,2.59,0.26,2.23,2.23,2.78,0.26,2.23,806.65,211.44,111142.55,26.31,16.77,1.43,16.82,16.82,0.3,0.13,16.83,0.45,35.2,23.8,27.581,42,e00fce6835b6173deb1a1f49,2022-07-19 23:09:00.510000+00:00,2022-07-19T23:09:00.697Z,2022-07-19T23:09:00.697Z
94xHJ0hRhQ,MOOSPMPSParser,1658272140,3.68,3.68,2.17,4.38,0.43,2.3,2.3,4.55,0.46,2.3,822.38,233.4,21758.4,19.74,17.31,0.41,17.35,17.36,0.2,0.15,17.36,0.44,35.1,23.5,35.474,42,e00fce6856818e5885f65487,2022-07-19 23:09:01.173000+00:00,2022-07-19T23:09:01.410Z,2022-07-19T23:09:01.410Z
4eYXNqUqoH,MOOSPMPSParser,1658272620,2.68,2.68,1.77,4.14,0.41,1.87,1.87,4.68,0.46,1.87,633.19,195.0,4831.41,29.48,14.12,2.05,14.15,14.15,0.71,0.27,14.16,0.43,0.0,0.0,40.352,42,e00fce68a145996ae3d821b8,2022-07-19 23:17:02.794000+00:00,2022-07-19T23:17:03.035Z,2022-07-19T23:17:03.035Z
wUwT98PEub,MOOSPMPSParser,1658272680,1.92,1.92,1.75,3.47,0.28,1.85,1.85,4.17,0.32,1.85,681.58,186.42,43703.51,29.95,13.9,2.94,13.94,13.95,1.14,0.27,13.95,0.43,35.7,22.6,43.936,42,e00fce68f8f5a1da595c7249,2022-07-19 23:17:59.751000+00:00,2022-07-19T23:18:00.009Z,2022-07-19T23:18:00.009Z
V2JDJ7mOJt,MOOSPMPSParser,1658272741,1.88,1.88,2.3,2.88,0.31,2.43,2.43,3.05,0.36,2.43,874.48,226.06,111284.47,25.14,18.27,1.02,18.32,18.32,0.27,0.08,18.33,0.41,36.0,22.4,26.195,42,e00fce6835b6173deb1a1f49,2022-07-19 23:19:00.567000+00:00,2022-07-19T23:19:00.789Z,2022-07-19T23:19:00.789Z
xvnhEWhyr2,MOOSPMPSParser,1658272740,3.76,3.76,2.45,4.52,0.48,2.59,2.59,5.0,0.58,2.59,844.1,240.69,21926.33,20.64,19.49,1.44,19.54,19.54,0.34,0.23,19.55,0.44,35.2,22.3,34.575,42,e00fce6856818e5885f65487,2022-07-19 23:19:01.184000+00:00,2022-07-19T23:19:01.376Z,2022-07-19T23:19:01.376Z
EeJnNFETKH,MOOSPMPSParser,1658273280,1.97,1.97,1.65,3.49,0.25,1.75,1.75,3.86,0.3,1.75,693.36,191.19,43837.75,28.7,13.15,2.46,13.19,13.19,0.64,0.13,13.2,0.4,36.1,22.2,45.921,42,e00fce68f8f5a1da595c7249,2022-07-19 23:27:59.798000+00:00,2022-07-19T23:27:59.984Z,2022-07-19T23:27:59.984Z
XZ3wcZgJ0L,MOOSPMPSParser,1658273341,1.65,1.65,1.95,2.77,0.35,2.06,2.06,2.92,0.35,2.06,853.4,219.03,111428.2,27.38,15.51,1.15,15.55,15.56,0.25,0.09,15.56,0.41,37.0,21.7,27.133,42,e00fce6835b6173deb1a1f49,2022-07-19 23:29:00.508000+00:00,2022-07-19T23:29:00.670Z,2022-07-19T23:29:00.670Z
ecAd9urIJo,MOOSPMPSParser,1658273340,4.02,4.02,2.23,4.77,0.49,2.36,2.36,5.04,0.49,2.36,868.51,245.76,22083.38,22.21,17.74,0.84,17.78,17.79,0.32,0.17,17.79,0.39,35.7,22.5,35.54,42,e00fce6856818e5885f65487,2022-07-19 23:29:01.201000+00:00,2022-07-19T23:29:01.372Z,2022-07-19T23:29:01.372Z
yAMF6KSbow,MOOSPMPSParser,1658273880,1.92,1.92,2.46,3.27,0.41,2.6,2.6,3.76,0.5,2.6,669.67,181.83,43989.54,27.0,19.54,2.44,19.6,19.61,0.8,0.11,19.61,0.42,35.8,21.8,45.45,42,e00fce68f8f5a1da595c7249,2022-07-19 23:37:59.742000+00:00,2022-07-19T23:37:59.931Z,2022-07-19T23:37:59.931Z
e5WQy286X3,MOOSPMPSParser,1658273941,2.13,2.13,2.55,3.22,0.41,2.69,2.69,3.5,0.43,2.69,918.68,238.39,111583.58,29.03,20.27,1.26,20.33,20.33,0.34,0.12,20.34,0.39,36.8,20.2,26.814,42,e00fce6835b6173deb1a1f49,2022-07-19 23:39:00.429000+00:00,2022-07-19T23:39:00.690Z,2022-07-19T23:39:00.690Z
Ytk2pRFVEK,MOOSPMPSParser,1658273940,3.96,3.96,2.9,4.76,0.46,3.07,3.07,5.08,0.5,3.07,880.16,249.09,22255.46,20.84,23.08,0.79,23.14,23.14,0.25,0.17,23.15,0.43,35.6,20.8,35.386,42,e00fce6856818e5885f65487,2022-07-19 23:39:01.321000+00:00,2022-07-19T23:39:01.508Z,2022-07-19T23:39:01.508Z
al9iEbmgnD,MOOSPMPSParser,1658274480,3.02,3.02,2.45,4.96,0.49,2.59,2.59,5.48,0.53,2.59,850.82,235.61,44166.23,38.81,19.5,3.19,19.56,19.57,0.77,0.35,19.57,0.41,35.4,21.8,46.357,42,e00fce68f8f5a1da595c7249,2022-07-19 23:47:59.735000+00:00,2022-07-19T23:47:59.998Z,2022-07-19T23:47:59.998Z
gSr0LLOXDU,MOOSPMPSParser,1658274541,2.93,2.93,2.64,4.28,0.45,2.8,2.8,4.54,0.49,2.8,1082.46,276.01,111766.91,37.62,21.05,0.8,21.1,21.11,0.41,0.08,21.12,0.42,36.2,21.8,28.104,42,e00fce6835b6173deb1a1f49,2022-07-19 23:49:00.428000+00:00,2022-07-19T23:49:00.636Z,2022-07-19T23:49:00.636Z
