objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
U5Yb4O6xGa,MOOSPMPSParser,1685016121,4.29,4.29,4.78,7.88,7.88,5.71,6.24,9.48,9.48,6.51,1159.15,315.45,24401.52,68.16,37.34,6.93,38.08,38.19,2.24,1.03,38.2,0.59,12.2,80.4,20.648,42,e00fce68f8f5a1da595c7249,2023-05-25 12:02:01.774000+00:00,2023-05-25T12:02:01.978Z,2023-05-25T12:02:01.978Z
tpW6PM1J2p,MOOSPMPSParser,1685016361,13.76,13.76,6.15,16.69,16.69,7.17,7.71,18.7,18.7,7.99,3441.29,689.71,1027753.19,55.03,48.24,3.92,49.02,49.13,2.05,1.41,49.15,0.57,12.0,82.0,6.695,42,e00fce68a145996ae3d821b8,2023-05-25 12:06:01.990000+00:00,2023-05-25T12:06:02.216Z,2023-05-25T12:06:02.216Z
di4sbG2Gpf,MOOSPMPSParser,1685016721,4.49,4.49,4.79,7.49,7.49,5.65,6.14,9.18,9.18,6.38,1134.29,309.63,24723.54,61.57,37.44,6.29,38.12,38.22,2.13,1.13,38.23,0.58,12.2,80.2,20.049,42,e00fce68f8f5a1da595c7249,2023-05-25 12:12:01.866000+00:00,2023-05-25T12:12:02.064Z,2023-05-25T12:12:02.064Z
09CcKRH2gp,MOOSPMPSParser,1685016961,13.11,13.11,6.23,16.1,16.1,7.22,7.74,18.14,18.14,8.0,3257.92,657.73,1028167.0,56.96,48.85,4.6,49.6,49.71,1.66,0.98,49.72,0.56,12.2,82.0,8.384,42,e00fce68a145996ae3d821b8,2023-05-25 12:16:02.102000+00:00,2023-05-25T12:16:02.272Z,2023-05-25T12:16:02.272Z
FmPo9Bv3Ap,MOOSPMPSParser,1685017321,4.11,4.11,4.84,7.35,7.35,5.96,6.65,8.81,8.81,7.0,1122.83,302.83,25054.39,61.19,37.54,6.82,38.47,38.61,2.01,0.78,38.63,0.58,12.3,79.7,19.516,42,e00fce68f8f5a1da595c7249,2023-05-25 12:22:01.769000+00:00,2023-05-25T12:22:01.966Z,2023-05-25T12:22:01.966Z
pA1ymotx3K,MOOSPMPSParser,1685017561,11.39,11.39,6.14,14.41,14.41,6.93,7.3,16.64,16.64,7.49,2520.29,577.6,1028579.25,59.99,48.34,4.22,48.9,48.98,1.68,0.79,49.0,0.57,12.0,81.3,7.774,42,e00fce68a145996ae3d821b8,2023-05-25 12:26:02.146000+00:00,2023-05-25T12:26:02.340Z,2023-05-25T12:26:02.340Z
X3eEkbFEYk,MOOSPMPSParser,1685017921,4.86,4.86,5.19,8.32,8.32,6.23,6.84,9.97,9.97,7.15,1222.39,333.88,25386.18,67.47,40.49,7.14,41.33,41.45,2.25,0.98,41.46,0.62,12.0,80.6,18.141,42,e00fce68f8f5a1da595c7249,2023-05-25 12:32:01.757000+00:00,2023-05-25T12:32:01.937Z,2023-05-25T12:32:01.937Z
yb4OfystNZ,MOOSPMPSParser,1685018161,9.21,9.21,5.53,12.26,12.26,6.11,6.33,13.99,13.99,6.44,2073.46,476.5,1028976.19,54.05,43.76,3.68,44.13,44.18,1.63,1.08,44.2,0.54,12.0,80.9,9.598,42,e00fce68a145996ae3d821b8,2023-05-25 12:36:02.007000+00:00,2023-05-25T12:36:02.213Z,2023-05-25T12:36:02.213Z
oKGGGHMkOA,MOOSPMPSParser,1685018521,5.86,5.86,5.61,9.3,9.3,6.53,7.03,10.75,10.75,7.27,1377.42,372.1,25750.86,75.47,44.0,6.55,44.71,44.81,2.19,0.89,44.83,0.57,11.8,81.5,16.048,42,e00fce68f8f5a1da595c7249,2023-05-25 12:42:01.693000+00:00,2023-05-25T12:42:01.952Z,2023-05-25T12:42:01.952Z
RICxtRGF97,MOOSPMPSParser,1685018761,8.17,8.17,6.57,11.23,11.23,7.49,7.94,13.15,13.15,8.16,1816.15,417.36,1029389.0,56.0,51.7,4.17,52.37,52.46,1.65,0.88,52.48,0.58,12.1,80.7,12.445,42,e00fce68a145996ae3d821b8,2023-05-25 12:46:02.077000+00:00,2023-05-25T12:46:02.244Z,2023-05-25T12:46:02.244Z
F6keuXav7p,MOOSPMPSParser,1685019121,5.63,5.63,5.58,9.23,9.23,6.55,7.08,10.74,10.74,7.34,1349.36,365.96,26105.05,68.68,43.72,7.62,44.47,44.58,1.95,0.78,44.59,0.58,11.4,82.8,14.782,42,e00fce68f8f5a1da595c7249,2023-05-25 12:52:01.787000+00:00,2023-05-25T12:52:01.979Z,2023-05-25T12:52:01.979Z
qXrvCGbHHW,MOOSPMPSParser,1685019361,6.73,6.73,6.43,9.26,9.26,7.48,8.03,11.48,11.48,8.31,1105.16,326.71,1029811.31,56.68,50.44,4.46,51.24,51.35,1.7,1.05,51.37,0.6,12.1,80.8,11.657,42,e00fce68a145996ae3d821b8,2023-05-25 12:56:02.237000+00:00,2023-05-25T12:56:02.442Z,2023-05-25T12:56:02.442Z
