objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
lTrJBFANvJ,MOOSPMPSParser,1657893901,2.71,2.71,1.52,3.12,0.32,1.61,1.61,3.52,0.37,1.61,702.16,201.23,8691.09,12.44,12.11,0.78,12.14,12.14,0.3,0.13,12.14,0.45,24.9,51.9,15.693,42,e00fce6856818e5885f65487,2022-07-15 14:05:02.964000+00:00,2022-07-15T14:05:03.183Z,2022-07-15T14:05:03.183Z
ky9C1TU1rO,MOOSPMPSParser,1657894020,1.71,1.71,1.38,2.96,0.27,1.46,1.46,3.38,0.3,1.46,532.35,145.91,11008.11,22.25,10.97,2.42,11.0,11.0,0.63,0.27,11.01,0.43,24.8,50.7,25.006,42,e00fce68f8f5a1da595c7249,2022-07-15 14:07:01.895000+00:00,2022-07-15T14:07:02.102Z,2022-07-15T14:07:02.102Z
7lEkPEYavr,MOOSPMPSParser,1657894080,1.15,1.15,1.4,1.8,0.12,1.48,1.48,2.0,0.12,1.48,610.56,157.14,11830.43,14.97,11.12,0.7,11.15,11.15,0.26,0.09,11.15,0.44,26.4,46.8,15.192,42,e00fce6835b6173deb1a1f49,2022-07-15 14:08:01.088000+00:00,2022-07-15T14:08:01.329Z,2022-07-15T14:08:01.329Z
nYf2cOrDMJ,MOOSPMPSParser,1657894560,2.08,2.08,1.12,2.55,0.18,1.19,1.19,2.69,0.19,1.19,613.45,176.18,8795.0,11.96,8.93,0.55,8.95,8.95,0.12,0.08,8.95,0.43,25.7,47.8,21.409,42,e00fce6856818e5885f65487,2022-07-15 14:16:01.169000+00:00,2022-07-15T14:16:01.368Z,2022-07-15T14:16:01.368Z
znfV4OzD8l,MOOSPMPSParser,1657894620,1.31,1.31,1.14,2.18,0.24,1.2,1.2,2.77,0.24,1.2,453.26,121.94,11093.18,15.98,9.06,1.47,9.08,9.09,0.95,0.27,9.09,0.43,25.7,47.9,31.019,42,e00fce68f8f5a1da595c7249,2022-07-15 14:17:01.421000+00:00,2022-07-15T14:17:01.657Z,2022-07-15T14:17:01.657Z
nSUdkfzCMw,MOOSPMPSParser,1657894680,0.83,0.83,1.1,1.41,0.1,1.16,1.16,1.49,0.1,1.16,544.88,141.35,11910.77,14.23,8.75,0.96,8.77,8.77,0.09,0.09,8.77,0.41,27.6,45.2,19.195,42,e00fce6835b6173deb1a1f49,2022-07-15 14:18:01.103000+00:00,2022-07-15T14:18:01.331Z,2022-07-15T14:18:01.331Z
rxZklHsMD5,MOOSPMPSParser,1657895160,1.84,1.84,1.14,2.21,0.14,1.2,1.2,2.37,0.14,1.2,564.18,160.69,8886.62,10.01,9.07,0.31,9.09,9.1,0.18,0.13,9.1,0.44,26.4,44.8,24.021,42,e00fce6856818e5885f65487,2022-07-15 14:26:01.096000+00:00,2022-07-15T14:26:01.309Z,2022-07-15T14:26:01.309Z
VL0FyuIG36,MOOSPMPSParser,1657895220,1.18,1.18,0.92,2.32,0.18,0.97,0.97,2.61,0.18,0.97,439.12,119.86,11170.95,18.94,7.3,1.65,7.32,7.33,0.42,0.18,7.33,0.43,26.4,47.8,34.035,42,e00fce68f8f5a1da595c7249,2022-07-15 14:27:01.403000+00:00,2022-07-15T14:27:01.607Z,2022-07-15T14:27:01.607Z
beCN4YU9UN,MOOSPMPSParser,1657895280,0.68,0.68,1.13,1.07,0.12,1.2,1.2,1.22,0.12,1.2,515.45,133.15,11993.07,12.8,9.02,0.61,9.05,9.05,0.17,0.13,9.05,0.43,28.1,43.9,20.631,42,e00fce6835b6173deb1a1f49,2022-07-15 14:28:01.170000+00:00,2022-07-15T14:28:01.369Z,2022-07-15T14:28:01.369Z
70nQqr91tm,MOOSPMPSParser,1657895760,1.89,1.89,1.31,2.25,0.28,1.38,1.38,2.36,0.28,1.38,565.27,157.7,8975.5,10.36,10.4,0.29,10.43,10.43,0.09,0.09,10.43,0.45,26.9,45.6,27.099,42,e00fce6856818e5885f65487,2022-07-15 14:36:01.252000+00:00,2022-07-15T14:36:01.521Z,2022-07-15T14:36:01.521Z
jZqPUgDvs5,MOOSPMPSParser,1657895820,1.22,1.22,1.06,2.14,0.26,1.12,1.12,2.49,0.3,1.12,407.78,113.77,11246.9,15.75,8.42,1.71,8.45,8.45,0.55,0.2,8.46,0.43,26.7,47.3,37.059,42,e00fce68f8f5a1da595c7249,2022-07-15 14:37:01.476000+00:00,2022-07-15T14:37:01.686Z,2022-07-15T14:37:01.686Z
ykloOGsfQz,MOOSPMPSParser,1657895880,0.74,0.74,1.09,1.05,0.07,1.15,1.15,1.21,0.07,1.15,505.68,129.06,12069.97,9.81,8.66,0.6,8.68,8.69,0.26,0.17,8.69,0.41,28.0,44.1,22.335,42,e00fce6835b6173deb1a1f49,2022-07-15 14:38:01.084000+00:00,2022-07-15T14:38:01.292Z,2022-07-15T14:38:01.292Z
