objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
DwD76Nk93d,MOOSPMPSParser,1658026800,4.6,4.6,2.91,6.79,0.66,3.07,3.07,7.26,0.71,3.07,1009.65,278.44,40893.41,40.51,23.13,2.4,23.2,23.21,0.76,0.17,23.21,0.41,25.9,53.9,15.933,42,e00fce68f8f5a1da595c7249,2022-07-17 02:59:59.963000+00:00,2022-07-17T03:00:00.597Z,2022-07-17T03:00:00.597Z
5TdynXR0Q0,MOOSPMPSParser,1658026861,5.19,5.19,3.14,6.75,0.74,3.32,3.32,7.16,0.81,3.32,1326.19,345.36,42950.79,41.28,24.96,1.57,25.02,25.03,0.62,0.16,25.03,0.44,26.0,52.6,9.995,42,e00fce6835b6173deb1a1f49,2022-07-17 03:00:58.908000+00:00,2022-07-17T03:00:59.136Z,2022-07-17T03:00:59.136Z
FuzUG8TOnM,MOOSPMPSParser,1658027100,6.9,6.9,3.38,8.16,0.9,3.57,3.57,8.6,0.92,3.57,1361.5,387.93,29401.62,35.5,26.89,1.2,26.96,26.96,0.43,0.3,26.97,0.44,25.9,50.7,11.378,42,e00fce6856818e5885f65487,2022-07-17 03:05:00.524000+00:00,2022-07-17T03:05:00.794Z,2022-07-17T03:05:00.794Z
waNrthe4Nn,MOOSPMPSParser,1658027400,5.61,5.61,3.57,7.74,0.79,3.78,3.78,8.3,0.83,3.78,1148.94,317.94,41099.24,45.66,28.41,3.05,28.5,28.51,0.95,0.17,28.51,0.4,25.6,54.5,20.065,42,e00fce68f8f5a1da595c7249,2022-07-17 03:10:00.477000+00:00,2022-07-17T03:10:00.732Z,2022-07-17T03:10:00.732Z
emElAogw6A,MOOSPMPSParser,1658027461,5.81,5.81,3.92,7.42,0.78,4.15,4.15,7.76,0.82,4.15,1413.71,368.44,43169.32,43.48,31.22,1.82,31.29,31.3,0.38,0.14,31.31,0.44,25.6,54.6,11.456,42,e00fce6835b6173deb1a1f49,2022-07-17 03:10:58.845000+00:00,2022-07-17T03:10:59.041Z,2022-07-17T03:10:59.041Z
9Kr38wB3Cx,MOOSPMPSParser,1658027700,7.78,7.78,3.9,9.2,0.83,4.13,4.13,9.8,0.85,4.13,1524.81,435.55,29679.27,39.39,31.06,1.13,31.14,31.15,0.7,0.47,31.15,0.46,25.4,52.6,14.291,42,e00fce6856818e5885f65487,2022-07-17 03:15:00.606000+00:00,2022-07-17T03:15:00.804Z,2022-07-17T03:15:00.804Z
eZGeVEpbcY,MOOSPMPSParser,1658028000,5.77,5.77,3.12,8.12,0.89,3.3,3.3,8.76,0.92,3.3,1178.2,324.64,41327.44,45.82,24.85,3.71,24.93,24.94,0.98,0.44,24.94,0.41,25.3,55.8,21.638,42,e00fce68f8f5a1da595c7249,2022-07-17 03:19:59.964000+00:00,2022-07-17T03:20:00.160Z,2022-07-17T03:20:00.160Z
Ke0tqMdWTp,MOOSPMPSParser,1658028061,6.02,6.02,3.06,8.05,0.79,3.24,3.24,8.32,0.84,3.24,1462.46,384.31,43402.61,48.34,24.37,2.44,24.43,24.43,0.43,0.22,24.44,0.41,25.3,54.3,13.187,42,e00fce6835b6173deb1a1f49,2022-07-17 03:20:58.829000+00:00,2022-07-17T03:20:59.070Z,2022-07-17T03:20:59.070Z
T2rkpxYDGN,MOOSPMPSParser,1658028300,7.58,7.58,4.17,8.93,0.89,4.41,4.41,9.35,0.94,4.41,1460.18,424.8,29942.0,38.46,33.21,1.23,33.29,33.3,0.44,0.13,33.31,0.46,25.5,55.4,13.987,42,e00fce6856818e5885f65487,2022-07-17 03:25:00.534000+00:00,2022-07-17T03:25:00.751Z,2022-07-17T03:25:00.751Z
CmiDjBBOfU,MOOSPMPSParser,1658028600,5.59,5.59,3.51,8.33,0.93,3.71,3.71,8.92,1.05,3.71,1164.68,324.36,41555.46,51.27,27.93,3.83,28.02,28.03,0.86,0.36,28.03,0.44,25.0,57.1,17.848,42,e00fce68f8f5a1da595c7249,2022-07-17 03:30:00.037000+00:00,2022-07-17T03:30:00.304Z,2022-07-17T03:30:00.304Z
FJgET0EDfi,MOOSPMPSParser,1658028661,6.22,6.22,3.41,8.07,0.8,3.6,3.6,8.45,0.8,3.6,1477.1,388.76,43640.5,48.15,27.13,2.18,27.2,27.2,0.48,0.18,27.21,0.41,25.0,56.4,9.764,42,e00fce6835b6173deb1a1f49,2022-07-17 03:30:58.908000+00:00,2022-07-17T03:30:59.103Z,2022-07-17T03:30:59.103Z
7zdRyJwJvh,MOOSPMPSParser,1658028900,7.91,7.91,3.54,9.39,0.89,3.75,3.75,9.69,0.91,3.75,1529.42,440.36,30213.83,37.9,28.22,1.26,28.29,28.3,0.25,0.17,28.31,0.44,25.0,57.1,11.344,42,e00fce6856818e5885f65487,2022-07-17 03:35:00.548000+00:00,2022-07-17T03:35:00.726Z,2022-07-17T03:35:00.726Z
g1Cjfo633V,MOOSPMPSParser,1658029200,5.77,5.77,3.57,8.17,0.79,3.78,3.78,8.44,0.83,3.78,1212.94,339.28,41797.2,46.74,28.41,3.09,28.5,28.51,0.49,0.06,28.51,0.41,25.2,56.6,19.597,42,e00fce68f8f5a1da595c7249,2022-07-17 03:40:00.517000+00:00,2022-07-17T03:40:00.728Z,2022-07-17T03:40:00.728Z
joSvt31SZo,MOOSPMPSParser,1658029261,6.21,6.21,3.66,8.2,0.74,3.87,3.87,8.54,0.79,3.87,1492.8,391.55,43889.79,50.67,29.15,1.8,29.22,29.23,0.5,0.21,29.24,0.43,25.3,55.8,11.283,42,e00fce6835b6173deb1a1f49,2022-07-17 03:40:58.908000+00:00,2022-07-17T03:40:59.085Z,2022-07-17T03:40:59.085Z
Yhy7kwGsml,MOOSPMPSParser,1658029500,8.38,8.38,4.48,9.82,1.07,4.74,4.74,10.2,1.09,4.74,1611.51,467.11,30486.67,41.5,35.66,1.17,35.75,35.76,0.42,0.26,35.77,0.43,25.8,53.6,12.912,42,e00fce6856818e5885f65487,2022-07-17 03:45:00.518000+00:00,2022-07-17T03:45:00.729Z,2022-07-17T03:45:00.729Z
rVdzOaeVG2,MOOSPMPSParser,1658029800,6.95,6.95,4.06,9.69,1.06,4.29,4.29,11.08,1.25,4.29,1398.58,391.49,42057.39,53.58,32.3,5.12,32.4,32.41,2.24,0.52,32.42,0.43,25.5,56.2,18.45,42,e00fce68f8f5a1da595c7249,2022-07-17 03:50:00.037000+00:00,2022-07-17T03:50:00.242Z,2022-07-17T03:50:00.242Z
YBYGBY9Tt1,MOOSPMPSParser,1658029861,6.83,6.83,3.8,8.97,0.93,4.02,4.02,9.46,0.99,4.02,1632.15,424.44,44161.61,53.73,30.23,2.15,30.3,30.31,0.69,0.17,30.32,0.44,25.5,56.8,10.138,42,e00fce6835b6173deb1a1f49,2022-07-17 03:50:58.908000+00:00,2022-07-17T03:50:59.085Z,2022-07-17T03:50:59.085Z
sWj1MFJAcp,MOOSPMPSParser,1658030100,8.86,8.86,4.03,10.25,0.98,4.26,4.26,10.87,1.04,4.26,1676.69,484.04,30786.54,41.25,32.05,1.45,32.13,32.14,0.64,0.38,32.15,0.45,25.3,55.2,10.574,42,e00fce6856818e5885f65487,2022-07-17 03:55:00.542000+00:00,2022-07-17T03:55:00.739Z,2022-07-17T03:55:00.739Z
