objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
JD5ovcje3t,MOOSPMPSParser,1683309780,6.85,6.85,3.31,8.02,8.02,3.5,3.5,8.48,8.48,3.5,1314.79,380.95,347334.12,32.52,26.35,1.04,26.42,26.43,0.45,0.32,26.43,0.43,16.2,63.1,26.468,42,e00fce68a145996ae3d821b8,2023-05-05 18:03:00.416000+00:00,2023-05-05T18:03:00.599Z,2023-05-05T18:03:00.599Z
celJ2oyajJ,MOOSPMPSParser,1683310140,2.47,2.47,2.01,3.72,3.72,2.12,2.12,4.15,4.15,2.12,819.12,217.87,157.33,29.03,15.97,1.86,16.01,16.01,0.62,0.25,16.01,0.4,17.2,59.4,24.53,42,e00fce68f8f5a1da595c7249,2023-05-05 18:09:02.424000+00:00,2023-05-05T18:09:02.610Z,2023-05-05T18:09:02.610Z
6PCx3q5rsA,MOOSPMPSParser,1683310380,6.35,6.35,3.06,7.48,7.48,3.24,3.24,7.84,7.84,3.24,1233.18,354.5,347569.41,31.99,24.39,0.91,24.45,24.46,0.41,0.28,24.46,0.41,16.2,60.0,27.362,42,e00fce68a145996ae3d821b8,2023-05-05 18:13:00.554000+00:00,2023-05-05T18:13:00.734Z,2023-05-05T18:13:00.734Z
tW23FaCTD8,MOOSPMPSParser,1683310741,2.4,2.4,1.83,3.35,3.35,1.94,1.94,3.52,3.52,1.94,808.54,215.31,293.18,25.37,14.57,0.81,14.61,14.61,0.25,0.04,14.62,0.42,17.6,59.0,35.688,42,e00fce68f8f5a1da595c7249,2023-05-05 18:19:02.647000+00:00,2023-05-05T18:19:02.831Z,2023-05-05T18:19:02.831Z
IPCGyAOCSU,MOOSPMPSParser,1683310980,6.79,6.79,3.43,7.98,7.98,3.62,3.62,8.22,8.22,3.62,1298.81,375.67,347796.38,32.13,27.28,1.04,27.35,27.36,0.26,0.18,27.37,0.41,18.6,55.0,27.965,42,e00fce68a145996ae3d821b8,2023-05-05 18:23:00.451000+00:00,2023-05-05T18:23:00.650Z,2023-05-05T18:23:00.650Z
VaUdyAdNFv,MOOSPMPSParser,1683311341,2.03,2.03,1.47,2.89,2.89,1.55,1.55,3.12,3.12,1.55,732.83,194.01,411.27,22.41,11.66,1.24,11.69,11.7,0.35,0.13,11.7,0.41,18.1,55.1,37.062,42,e00fce68f8f5a1da595c7249,2023-05-05 18:29:02.650000+00:00,2023-05-05T18:29:02.860Z,2023-05-05T18:29:02.860Z
UeBFoXnZj5,MOOSPMPSParser,1683311580,7.14,7.14,2.95,8.32,8.32,3.12,3.12,8.67,8.67,3.12,1366.88,396.22,348024.28,32.43,23.46,1.0,23.52,23.53,0.3,0.13,23.53,0.43,17.2,58.4,27.903,42,e00fce68a145996ae3d821b8,2023-05-05 18:33:00.401000+00:00,2023-05-05T18:33:00.595Z,2023-05-05T18:33:00.595Z
LWS4OhpPvl,MOOSPMPSParser,1683311941,1.15,1.15,1.12,1.86,1.86,1.18,1.18,1.98,1.98,1.18,600.75,157.13,499.18,14.83,8.91,0.87,8.93,8.94,0.12,0.0,8.94,0.41,17.9,55.6,39.221,42,e00fce68f8f5a1da595c7249,2023-05-05 18:39:02.722000+00:00,2023-05-05T18:39:02.933Z,2023-05-05T18:39:02.933Z
QsJVgYqRjK,MOOSPMPSParser,1683312180,7.21,7.21,3.1,8.43,8.43,3.28,3.28,8.8,8.8,3.28,1381.37,400.13,348256.03,33.04,24.71,1.11,24.78,24.78,0.36,0.23,24.79,0.41,16.8,56.9,28.314,42,e00fce68a145996ae3d821b8,2023-05-05 18:43:00.454000+00:00,2023-05-05T18:43:00.627Z,2023-05-05T18:43:00.627Z
FCPV1X0Dt5,MOOSPMPSParser,1683312541,1.54,1.54,1.36,2.31,2.31,1.43,1.43,2.51,2.51,1.43,686.63,176.76,588.27,19.73,10.79,1.19,10.82,10.82,0.26,0.16,10.82,0.39,18.2,54.0,40.652,42,e00fce68f8f5a1da595c7249,2023-05-05 18:49:02.589000+00:00,2023-05-05T18:49:02.781Z,2023-05-05T18:49:02.781Z
o3LQbCqMGR,MOOSPMPSParser,1683312780,7.01,7.01,3.01,8.08,8.08,3.19,3.19,8.51,8.51,3.19,1352.27,388.55,348489.12,31.87,23.99,1.11,24.06,24.06,0.39,0.13,24.07,0.39,17.5,59.4,28.523,42,e00fce68a145996ae3d821b8,2023-05-05 18:53:00.583000+00:00,2023-05-05T18:53:00.773Z,2023-05-05T18:53:00.773Z
b8pZ6c6IVs,MOOSPMPSParser,1683313141,1.86,1.86,1.19,2.52,2.52,1.26,1.26,2.88,2.88,1.26,729.73,187.08,688.07,18.03,9.45,1.26,9.47,9.47,0.51,0.22,9.48,0.4,18.8,55.9,40.131,42,e00fce68f8f5a1da595c7249,2023-05-05 18:59:02.680000+00:00,2023-05-05T18:59:02.896Z,2023-05-05T18:59:02.896Z
