objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
5rVg9BKaNj,MOOSPMPSParser,1657807441,3.0,3.0,2.28,4.17,0.42,2.41,2.41,4.56,0.43,2.41,914.75,242.62,38893.81,30.32,18.18,1.74,18.23,18.23,0.52,0.13,18.23,0.48,24.7,46.4,4.785,42,e00fce6835b6173deb1a1f49,2022-07-14 14:04:00.029000+00:00,2022-07-14T14:04:00.303Z,2022-07-14T14:04:00.303Z
JSN5KnOeJ0,MOOSPMPSParser,1657807500,3.34,3.34,2.14,4.98,0.5,2.26,2.26,5.7,0.53,2.26,781.25,210.87,42184.22,28.43,17.04,3.96,17.09,17.1,1.12,0.48,17.1,0.44,23.4,50.0,20.394,42,e00fce68f8f5a1da595c7249,2022-07-14 14:04:58.900000+00:00,2022-07-14T14:04:59.147Z,2022-07-14T14:04:59.147Z
ePHXHnDkZf,MOOSPMPSParser,1657807740,4.46,4.46,2.7,5.43,0.67,2.86,2.86,5.7,0.72,2.86,949.4,271.2,14849.06,22.8,21.5,1.13,21.56,21.56,0.33,0.17,21.57,0.45,24.0,47.7,14.621,42,e00fce6856818e5885f65487,2022-07-14 14:09:00.949000+00:00,2022-07-14T14:09:01.169Z,2022-07-14T14:09:01.169Z
6rV4nH8zAU,MOOSPMPSParser,1657808041,3.13,3.13,2.37,4.8,0.43,2.51,2.51,5.19,0.48,2.51,967.31,255.22,39058.09,34.47,18.88,2.46,18.93,18.93,0.6,0.34,18.94,0.45,26.2,46.6,6.556,42,e00fce6835b6173deb1a1f49,2022-07-14 14:14:00.117000+00:00,2022-07-14T14:14:00.357Z,2022-07-14T14:14:00.357Z
R2yfpNX3sg,MOOSPMPSParser,1657808100,2.98,2.98,2.41,4.92,0.41,2.55,2.55,5.45,0.42,2.55,769.18,209.4,42345.34,33.42,19.17,3.44,19.23,19.23,0.72,0.27,19.24,0.42,23.8,53.0,22.94,42,e00fce68f8f5a1da595c7249,2022-07-14 14:14:59.417000+00:00,2022-07-14T14:14:59.619Z,2022-07-14T14:14:59.619Z
mNPnTmuGYn,MOOSPMPSParser,1657808340,4.56,4.56,2.44,5.38,0.52,2.58,2.58,5.76,0.54,2.58,956.14,274.47,15031.19,23.57,19.42,0.87,19.47,19.48,0.47,0.3,19.48,0.44,24.7,50.7,15.563,42,e00fce6856818e5885f65487,2022-07-14 14:19:00.926000+00:00,2022-07-14T14:19:01.124Z,2022-07-14T14:19:01.124Z
dyALz1J9UD,MOOSPMPSParser,1657808641,2.34,2.34,2.18,3.64,0.41,2.3,2.3,3.9,0.43,2.3,841.16,221.61,39205.73,28.19,17.32,1.38,17.36,17.37,0.47,0.3,17.37,0.45,26.9,44.6,7.468,42,e00fce6835b6173deb1a1f49,2022-07-14 14:24:00.075000+00:00,2022-07-14T14:24:00.500Z,2022-07-14T14:24:00.500Z
pTsszUv58G,MOOSPMPSParser,1657808700,2.91,2.91,1.82,4.47,0.39,1.92,1.92,5.2,0.52,1.92,727.78,202.4,42489.46,31.43,14.46,2.96,14.51,14.51,1.09,0.35,14.52,0.43,24.4,49.5,23.849,42,e00fce68f8f5a1da595c7249,2022-07-14 14:24:58.940000+00:00,2022-07-14T14:24:59.140Z,2022-07-14T14:24:59.140Z
ZgeG4GiCNj,MOOSPMPSParser,1657808940,3.48,3.48,2.24,4.34,0.32,2.37,2.37,4.63,0.37,2.37,946.88,251.22,15196.36,21.65,17.86,1.05,17.91,17.91,0.35,0.2,17.92,0.47,25.4,47.0,17.217,42,e00fce6856818e5885f65487,2022-07-14 14:29:00.942000+00:00,2022-07-14T14:29:01.134Z,2022-07-14T14:29:01.134Z
Dijm9JaTfq,MOOSPMPSParser,1657809241,1.95,1.95,1.95,2.66,0.26,2.09,2.12,2.89,0.26,2.13,741.58,194.07,39346.13,20.65,15.46,0.99,15.53,15.54,0.31,0.13,15.54,0.5,27.6,42.4,9.188,42,e00fce6835b6173deb1a1f49,2022-07-14 14:34:00.029000+00:00,2022-07-14T14:34:00.273Z,2022-07-14T14:34:00.273Z
QlSSIB5ATJ,MOOSPMPSParser,1657809300,2.48,2.48,1.78,4.28,0.45,1.88,1.88,5.25,0.48,1.88,639.01,178.71,42618.12,32.04,14.16,4.24,14.21,14.21,1.42,0.52,14.21,0.43,25.0,49.0,28.138,42,e00fce68f8f5a1da595c7249,2022-07-14 14:34:58.925000+00:00,2022-07-14T14:34:59.132Z,2022-07-14T14:34:59.132Z
GSDT4Kc1SQ,MOOSPMPSParser,1657809540,3.38,3.38,2.22,4.2,0.38,2.35,2.35,4.57,0.38,2.35,804.18,228.23,15351.6,20.2,17.71,0.84,17.76,17.76,0.45,0.26,17.77,0.46,26.0,46.2,19.662,42,e00fce6856818e5885f65487,2022-07-14 14:39:00.939000+00:00,2022-07-14T14:39:01.141Z,2022-07-14T14:39:01.141Z
HqMERu4RDK,MOOSPMPSParser,1657809841,1.84,1.84,1.6,2.53,0.22,1.69,1.69,2.78,0.24,1.69,721.46,183.5,39466.52,19.24,12.7,1.12,12.73,12.74,0.3,0.13,12.74,0.45,27.3,42.4,10.662,42,e00fce6835b6173deb1a1f49,2022-07-14 14:44:00.028000+00:00,2022-07-14T14:44:00.445Z,2022-07-14T14:44:00.445Z
XLBnvblHkY,MOOSPMPSParser,1657809900,2.34,2.34,1.67,3.7,0.39,1.77,1.77,4.33,0.45,1.77,605.95,168.46,42738.48,24.87,13.31,2.71,13.35,13.35,1.0,0.25,13.35,0.43,25.5,46.8,29.084,42,e00fce68f8f5a1da595c7249,2022-07-14 14:44:58.837000+00:00,2022-07-14T14:44:59.098Z,2022-07-14T14:44:59.098Z
257GNu208h,MOOSPMPSParser,1657810140,3.04,3.04,2.03,3.77,0.35,2.14,2.14,4.12,0.37,2.14,791.21,226.31,15490.75,18.22,16.14,0.96,16.19,16.19,0.33,0.25,16.19,0.45,26.6,41.5,20.749,42,e00fce6856818e5885f65487,2022-07-14 14:49:00.934000+00:00,2022-07-14T14:49:01.154Z,2022-07-14T14:49:01.154Z
Q4khIqtFFK,MOOSPMPSParser,1657810441,1.73,1.73,2.1,2.55,0.21,2.22,2.22,2.74,0.23,2.22,698.63,180.88,39595.7,20.76,16.71,1.21,16.75,16.76,0.29,0.12,16.76,0.45,26.9,44.0,11.618,42,e00fce6835b6173deb1a1f49,2022-07-14 14:54:00.029000+00:00,2022-07-14T14:54:00.260Z,2022-07-14T14:54:00.260Z
yIScaBrgC0,MOOSPMPSParser,1657810500,2.19,2.19,2.06,3.62,0.44,2.18,2.18,4.05,0.53,2.18,623.26,168.69,42866.29,26.67,16.42,2.15,16.47,16.48,0.7,0.09,16.48,0.47,25.6,46.9,29.522,42,e00fce68f8f5a1da595c7249,2022-07-14 14:54:58.849000+00:00,2022-07-14T14:54:59.072Z,2022-07-14T14:54:59.072Z
dZVrhTkwVj,MOOSPMPSParser,1657810740,3.33,3.33,2.32,4.1,0.45,2.45,2.45,4.64,0.46,2.45,809.47,231.37,15652.07,18.96,18.46,1.22,18.5,18.51,0.51,0.35,18.51,0.48,26.7,43.9,20.344,42,e00fce6856818e5885f65487,2022-07-14 14:59:01+00:00,2022-07-14T14:59:01.219Z,2022-07-14T14:59:01.219Z
