objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
DmQYhBM8fQ,MOOSPMPSParser,1682604240,19.71,19.43,9.69,26.14,26.11,10.24,10.25,27.38,27.38,10.25,4140.69,1090.59,30485.16,142.23,77.12,9.09,77.32,77.34,1.61,0.52,77.36,0.49,14.5,80.8,7.112,42,e00fce68f8f5a1da595c7249,2023-04-27 14:04:01.615000+00:00,2023-04-27T14:04:01.794Z,2023-04-27T14:04:01.794Z
1Xg3egwhb7,MOOSPMPSParser,1682604541,5.18,5.18,3.32,7.12,7.12,3.6,3.67,8.11,8.11,3.71,1054.38,297.54,66037.05,28.8,26.34,2.42,26.49,26.51,0.92,0.67,26.52,0.52,14.5,60.5,7.84,42,e00fce68a145996ae3d821b8,2023-04-27 14:08:59.854000+00:00,2023-04-27T14:09:00.030Z,2023-04-27T14:09:00.030Z
kJ36H5za1k,MOOSPMPSParser,1682604840,19.95,19.55,10.25,26.68,26.6,10.84,10.84,28.12,28.12,10.84,4188.26,1103.38,31159.82,146.51,81.61,10.51,81.82,81.84,1.97,0.83,81.86,0.48,14.6,79.8,7.955,42,e00fce68f8f5a1da595c7249,2023-04-27 14:14:01.516000+00:00,2023-04-27T14:14:01.763Z,2023-04-27T14:14:01.763Z
7qSyEL5kxC,MOOSPMPSParser,1682605141,5.03,5.03,3.28,6.63,6.63,3.58,3.67,7.62,7.62,3.72,1043.81,295.13,66274.35,29.73,26.01,2.06,26.18,26.21,0.73,0.34,26.21,0.53,15.5,57.9,7.577,42,e00fce68a145996ae3d821b8,2023-04-27 14:18:59.845000+00:00,2023-04-27T14:19:00.073Z,2023-04-27T14:19:00.073Z
w4lJHk093O,MOOSPMPSParser,1682605440,21.51,20.56,10.21,29.14,28.86,10.8,10.8,30.51,30.51,10.8,4499.2,1189.21,31877.01,157.38,81.31,11.88,81.51,81.54,1.9,0.81,81.55,0.46,15.0,78.5,6.716,42,e00fce68f8f5a1da595c7249,2023-04-27 14:24:01.460000+00:00,2023-04-27T14:24:01.677Z,2023-04-27T14:24:01.677Z
rAOL0uju9c,MOOSPMPSParser,1682605741,5.25,5.25,3.95,6.68,6.68,4.36,4.5,7.52,7.52,4.58,1119.06,314.67,66523.29,29.08,31.25,1.48,31.51,31.54,0.7,0.44,31.55,0.52,16.4,56.1,7.528,42,e00fce68a145996ae3d821b8,2023-04-27 14:28:59.858000+00:00,2023-04-27T14:29:00.040Z,2023-04-27T14:29:00.040Z
bfqgW1ZEPB,MOOSPMPSParser,1682606040,21.74,20.7,10.12,29.49,29.03,10.7,10.7,30.7,30.7,10.7,4577.4,1208.48,32596.76,160.22,80.57,11.09,80.77,80.79,1.57,0.76,80.81,0.47,15.5,76.9,7.358,42,e00fce68f8f5a1da595c7249,2023-04-27 14:34:01.383000+00:00,2023-04-27T14:34:01.558Z,2023-04-27T14:34:01.558Z
pJ3Dd6RolQ,MOOSPMPSParser,1682606341,6.2,6.2,4.09,7.72,7.72,4.44,4.55,9.05,9.05,4.6,1256.6,359.64,66808.79,36.96,32.38,2.5,32.59,32.62,1.11,0.74,32.63,0.52,17.4,53.8,8.627,42,e00fce68a145996ae3d821b8,2023-04-27 14:39:00.012000+00:00,2023-04-27T14:39:00.183Z,2023-04-27T14:39:00.183Z
hRQ0jquxNf,MOOSPMPSParser,1682606640,21.43,20.46,10.6,29.46,29.09,11.2,11.2,30.96,30.96,11.2,4517.07,1190.86,33326.66,162.59,84.35,13.86,84.56,84.58,2.05,0.66,84.6,0.48,15.9,75.5,8.874,42,e00fce68f8f5a1da595c7249,2023-04-27 14:44:01.437000+00:00,2023-04-27T14:44:01.672Z,2023-04-27T14:44:01.672Z
rEtt8hi8FQ,MOOSPMPSParser,1682606941,7.78,7.78,5.93,9.7,9.7,6.54,6.75,11.09,11.09,6.86,1531.95,438.63,67146.59,44.98,46.95,2.55,47.32,47.37,1.3,0.67,47.39,0.52,18.1,54.9,9.89,42,e00fce68a145996ae3d821b8,2023-04-27 14:49:00.138000+00:00,2023-04-27T14:49:00.325Z,2023-04-27T14:49:00.325Z
uYwzZ9YIUs,MOOSPMPSParser,1682607240,22.25,21.07,11.19,29.97,29.52,11.83,11.83,31.3,31.3,11.83,4624.22,1222.92,34082.35,160.54,89.08,11.44,89.3,89.33,1.74,0.68,89.35,0.46,16.3,75.1,9.404,42,e00fce68f8f5a1da595c7249,2023-04-27 14:54:01.368000+00:00,2023-04-27T14:54:01.537Z,2023-04-27T14:54:01.537Z
o3jh8kONFB,MOOSPMPSParser,1682607541,14.19,14.19,10.37,17.46,17.46,10.99,11.01,18.63,18.63,11.03,2506.58,722.64,67728.8,73.0,82.53,3.42,82.76,82.79,1.24,0.59,82.81,0.51,18.4,60.4,10.622,42,e00fce68a145996ae3d821b8,2023-04-27 14:59:00.085000+00:00,2023-04-27T14:59:00.240Z,2023-04-27T14:59:00.240Z
