objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
AJ4QXIgpmJ,MOOSPMPSParser,1658765040,0.57,0.57,1.69,1.27,0.16,1.79,1.79,1.47,0.16,1.79,465.02,126.05,51515.62,17.24,13.45,0.87,13.48,13.49,0.29,0.16,13.49,0.46,17.9,54.8,27.017,42,e00fce6835b6173deb1a1f49,2022-07-25 16:04:01.245000+00:00,2022-07-25T16:04:01.515Z,2022-07-25T16:04:01.515Z
F3oTqlb2Bu,MOOSPMPSParser,1658765400,4.93,4.93,2.99,7.19,0.63,3.17,3.17,7.24,0.63,3.17,1034.72,292.5,69931.53,43.42,23.82,2.34,23.9,23.9,0.08,0.08,23.91,0.4,20.2,61.6,25.441,42,e00fce68f8f5a1da595c7249,2022-07-25 16:10:00.925000+00:00,2022-07-25T16:10:01.219Z,2022-07-25T16:10:01.219Z
2PZk6np4wG,MOOSPMPSParser,1658765640,0.48,0.48,1.0,1.04,0.17,1.05,1.05,1.19,0.19,1.05,480.34,120.9,51600.7,13.09,7.93,0.79,7.95,7.96,0.22,0.09,7.96,0.46,19.0,49.8,27.754,42,e00fce6835b6173deb1a1f49,2022-07-25 16:14:00.196000+00:00,2022-07-25T16:14:00.377Z,2022-07-25T16:14:00.377Z
77pBkjp7Gi,MOOSPMPSParser,1658766000,4.63,4.63,2.6,6.76,0.6,2.75,2.75,7.06,0.66,2.75,998.71,280.04,70120.96,43.53,20.67,2.21,20.73,20.74,0.54,0.0,20.74,0.4,21.3,59.4,26.631,42,e00fce68f8f5a1da595c7249,2022-07-25 16:20:01.414000+00:00,2022-07-25T16:20:01.645Z,2022-07-25T16:20:01.645Z
KQKAuJGAGY,MOOSPMPSParser,1658766240,0.69,0.69,1.08,1.31,0.09,1.14,1.14,1.46,0.09,1.14,514.42,137.44,51695.52,15.78,8.6,0.61,8.62,8.62,0.22,0.13,8.63,0.45,19.8,48.9,27.89,42,e00fce6835b6173deb1a1f49,2022-07-25 16:24:00.211000+00:00,2022-07-25T16:24:00.489Z,2022-07-25T16:24:00.489Z
xnbEbF0ver,MOOSPMPSParser,1658766600,4.42,4.42,2.67,6.45,0.6,2.82,2.82,6.74,0.6,2.82,945.55,262.55,70303.57,42.47,21.24,2.04,21.31,21.32,0.44,0.17,21.32,0.4,21.8,59.1,28.789,42,e00fce68f8f5a1da595c7249,2022-07-25 16:30:00.942000+00:00,2022-07-25T16:30:01.125Z,2022-07-25T16:30:01.125Z
i7SIX1Gkrh,MOOSPMPSParser,1658766840,0.66,0.66,1.94,1.23,0.24,2.05,2.05,1.33,0.24,2.05,514.63,135.03,51790.96,17.03,15.44,0.67,15.48,15.48,0.12,0.04,15.49,0.43,20.7,43.4,28.007,42,e00fce6835b6173deb1a1f49,2022-07-25 16:34:00.195000+00:00,2022-07-25T16:34:00.385Z,2022-07-25T16:34:00.385Z
4bbGbTRzQ5,MOOSPMPSParser,1658767200,5.58,5.58,3.07,8.13,0.8,3.25,3.25,8.35,0.8,3.25,1116.56,317.19,70527.2,50.43,24.42,3.93,24.49,24.5,0.37,0.0,24.51,0.39,21.5,59.8,29.969,42,e00fce68f8f5a1da595c7249,2022-07-25 16:40:00.924000+00:00,2022-07-25T16:40:01.165Z,2022-07-25T16:40:01.165Z
vMu68kabrG,MOOSPMPSParser,1658767440,0.97,0.97,1.71,1.52,0.19,1.81,1.81,1.57,0.19,1.81,535.8,140.23,51890.3,15.99,13.64,0.6,13.68,13.68,0.09,0.05,13.68,0.44,21.1,44.0,27.646,42,e00fce6835b6173deb1a1f49,2022-07-25 16:44:00.196000+00:00,2022-07-25T16:44:00.454Z,2022-07-25T16:44:00.454Z
l1ygXrGWam,MOOSPMPSParser,1658767800,5.0,5.0,3.1,7.33,0.78,3.28,3.28,7.63,0.79,3.28,1072.79,299.18,70744.66,45.07,24.68,2.09,24.76,24.77,0.42,0.08,24.77,0.38,22.0,56.9,31.938,42,e00fce68f8f5a1da595c7249,2022-07-25 16:50:00.924000+00:00,2022-07-25T16:50:01.102Z,2022-07-25T16:50:01.102Z
duKc7t4XoF,MOOSPMPSParser,1658768040,1.16,1.16,1.71,1.98,0.25,1.81,1.81,2.17,0.25,1.81,617.86,165.45,52004.96,20.28,13.61,0.93,13.64,13.64,0.2,0.07,13.65,0.43,21.6,39.7,27.875,42,e00fce6835b6173deb1a1f49,2022-07-25 16:54:00.195000+00:00,2022-07-25T16:54:00.394Z,2022-07-25T16:54:00.394Z
