objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
Maj79WWTXk,MOOSPMPSParser,1686639600,3.44,3.44,2.56,4.27,4.27,2.71,2.71,4.68,4.68,2.71,716.04,209.43,1940828.5,23.61,20.41,1.15,20.46,20.47,0.32,0.22,20.47,0.5,19.9,62.1,15.715,42,e00fce68a145996ae3d821b8,2023-06-13 07:00:00.637000+00:00,2023-06-13T07:00:00.851Z,2023-06-13T07:00:00.851Z
GEVvtvIE8t,MOOSPMPSParser,1686640021,0.81,0.81,1.32,1.73,1.73,1.44,1.48,2.27,2.27,1.49,517.96,137.65,17169.72,20.44,10.49,1.81,10.56,10.57,0.74,0.4,10.57,0.5,20.2,58.7,30.993,42,e00fce68f8f5a1da595c7249,2023-06-13 07:07:02.107000+00:00,2023-06-13T07:07:02.293Z,2023-06-13T07:07:02.293Z
0CJytnuNeo,MOOSPMPSParser,1686640200,3.26,3.26,2.51,4.21,4.21,2.66,2.66,4.78,4.78,2.66,716.89,208.98,1941000.38,23.17,20.01,1.5,20.06,20.06,0.69,0.13,20.07,0.48,19.8,62.0,15.586,42,e00fce68a145996ae3d821b8,2023-06-13 07:10:00.567000+00:00,2023-06-13T07:10:00.768Z,2023-06-13T07:10:00.768Z
K3HUY7MBVk,MOOSPMPSParser,1686640621,0.78,0.78,1.6,1.38,1.38,1.69,1.69,1.65,1.65,1.69,505.83,131.64,17276.46,15.2,12.7,1.22,12.73,12.73,0.39,0.09,12.74,0.49,20.1,58.5,31.706,42,e00fce68f8f5a1da595c7249,2023-06-13 07:17:02.093000+00:00,2023-06-13T07:17:02.284Z,2023-06-13T07:17:02.284Z
ZjCJKgJkJp,MOOSPMPSParser,1686640801,2.63,2.63,2.31,3.3,3.3,2.44,2.44,3.76,3.76,2.44,603.98,174.0,1941157.75,17.79,18.36,1.15,18.41,18.41,0.42,0.29,18.42,0.49,19.8,61.7,16.595,42,e00fce68a145996ae3d821b8,2023-06-13 07:20:00.661000+00:00,2023-06-13T07:20:00.872Z,2023-06-13T07:20:00.872Z
R4nTFqho9c,MOOSPMPSParser,1686641221,0.93,1.22,1.34,1.5,1.51,1.42,1.42,1.83,6.98,1.42,568.07,150.26,17373.73,17.16,10.69,2.07,10.71,10.72,1.43,0.67,10.72,0.45,20.0,59.0,32.22,42,e00fce68f8f5a1da595c7249,2023-06-13 07:27:02.024000+00:00,2023-06-13T07:27:02.230Z,2023-06-13T07:27:02.230Z
x6rAnHgzCF,MOOSPMPSParser,1686641401,2.37,2.37,2.03,3.13,3.13,2.15,2.15,3.36,3.36,2.15,576.76,168.06,1941311.62,16.58,16.14,0.73,16.18,16.19,0.17,0.13,16.19,0.51,19.5,62.4,16.259,42,e00fce68a145996ae3d821b8,2023-06-13 07:30:00.709000+00:00,2023-06-13T07:30:00.944Z,2023-06-13T07:30:00.944Z
sopboSVNPR,MOOSPMPSParser,1686641821,0.96,0.96,1.69,2.02,2.02,2.04,2.24,2.79,2.79,2.34,590.25,146.19,17512.5,22.33,13.21,2.69,13.49,13.53,1.05,0.57,13.54,0.56,19.8,59.7,31.949,42,e00fce68f8f5a1da595c7249,2023-06-13 07:37:02.016000+00:00,2023-06-13T07:37:02.267Z,2023-06-13T07:37:02.267Z
vNO2KW5riu,MOOSPMPSParser,1686642001,2.35,2.35,2.07,3.19,3.19,2.19,2.19,3.54,3.54,2.19,573.3,166.63,1941470.12,18.15,16.45,1.06,16.49,16.5,0.39,0.22,16.5,0.47,19.3,62.9,15.933,42,e00fce68a145996ae3d821b8,2023-06-13 07:40:00.654000+00:00,2023-06-13T07:40:00.844Z,2023-06-13T07:40:00.844Z
jPQbszKNhE,MOOSPMPSParser,1686642421,0.87,0.87,1.49,1.6,1.6,1.61,1.64,1.98,1.98,1.65,585.46,142.23,17628.38,17.86,11.81,1.65,11.87,11.88,0.52,0.32,11.88,0.5,19.6,60.5,31.066,42,e00fce68f8f5a1da595c7249,2023-06-13 07:47:02.235000+00:00,2023-06-13T07:47:02.442Z,2023-06-13T07:47:02.442Z
RgRsY3BaI7,MOOSPMPSParser,1686642601,2.84,2.84,2.73,3.74,3.74,2.9,2.92,4.14,4.14,2.92,638.37,188.14,1941631.88,21.14,21.71,1.1,21.79,21.79,0.4,0.26,21.8,0.52,19.0,64.2,14.732,42,e00fce68a145996ae3d821b8,2023-06-13 07:50:00.736000+00:00,2023-06-13T07:50:00.941Z,2023-06-13T07:50:00.941Z
MNwqIV720V,MOOSPMPSParser,1686643021,0.95,0.95,1.71,1.81,1.81,1.82,1.83,2.34,2.34,1.83,565.64,146.18,17742.77,19.58,13.58,1.68,13.63,13.63,0.69,0.31,13.64,0.5,19.4,61.7,30.48,42,e00fce68f8f5a1da595c7249,2023-06-13 07:57:02.072000+00:00,2023-06-13T07:57:02.253Z,2023-06-13T07:57:02.253Z
