objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
KXEhj4b6qn,MOOSPMPSParser,1666029660,16.93,16.93,0.0,28.3,3.03,0.0,0.0,30.22,3.35,0.0,3442.99,955.95,0.0,227.06,0.0,17.27,0.0,0.0,2.5,1.25,0.0,0.0,0.0,0.0,23.268,42,e00fce6835b6173deb1a1f49,2022-10-17 18:00:58.154000+00:00,2022-10-17T18:00:58.356Z,2022-10-17T18:00:58.356Z
ABgxPdvuMA,MOOSPMPSParser,1666030081,16.13,16.13,18.25,28.81,2.95,19.29,19.3,38.36,4.12,19.3,3005.91,869.25,1923512.25,219.94,145.17,29.58,145.61,145.66,16.05,1.45,145.7,0.48,24.2,50.2,26.367,42,e00fce68f8f5a1da595c7249,2022-10-17 18:07:59.809000+00:00,2022-10-17T18:08:00.053Z,2022-10-17T18:08:00.053Z
TT5ucwqJUi,MOOSPMPSParser,1666030260,17.25,17.25,0.0,29.71,3.14,0.0,0.0,31.84,3.5,0.0,3523.84,971.89,0.0,235.29,0.0,20.37,0.0,0.0,2.94,1.24,0.0,0.0,0.0,0.0,25.142,42,e00fce6835b6173deb1a1f49,2022-10-17 18:10:57.943000+00:00,2022-10-17T18:10:58.231Z,2022-10-17T18:10:58.231Z
sIBrTnx0kz,MOOSPMPSParser,1666030681,16.39,16.39,17.28,30.58,2.95,18.28,18.28,40.76,3.95,18.28,3117.39,891.3,1924745.5,240.01,137.53,32.64,137.95,137.99,17.47,1.49,138.02,0.48,23.8,51.6,29.626,42,e00fce68f8f5a1da595c7249,2022-10-17 18:17:59.804000+00:00,2022-10-17T18:18:00.013Z,2022-10-17T18:18:00.013Z
yCZU5S9cPl,MOOSPMPSParser,1666030860,17.63,17.62,0.0,29.89,2.93,0.0,0.0,32.14,3.16,0.0,3564.57,987.06,0.0,235.17,0.0,20.69,0.0,0.0,3.01,0.94,0.0,0.0,0.0,0.0,28.434,42,e00fce6835b6173deb1a1f49,2022-10-17 18:20:58.086000+00:00,2022-10-17T18:20:58.436Z,2022-10-17T18:20:58.436Z
RVR76Mn3lR,MOOSPMPSParser,1666031281,15.85,15.85,16.65,29.48,2.87,17.61,17.61,37.86,3.77,17.61,2985.12,859.14,1925941.25,226.28,132.48,29.45,132.88,132.93,14.11,1.32,132.96,0.48,24.0,51.9,31.015,42,e00fce68f8f5a1da595c7249,2022-10-17 18:27:59.567000+00:00,2022-10-17T18:27:59.763Z,2022-10-17T18:27:59.763Z
miiyDkfvQB,MOOSPMPSParser,1666031400,4.26,4.26,3.65,6.45,0.64,3.86,3.86,6.98,0.66,3.86,963.23,280.06,252.47,37.27,29.04,3.67,29.11,29.12,0.62,0.41,29.12,0.48,18.4,27.5,25.268,43,e00fce6856818e5885f65487,2022-10-17 18:30:02.945000+00:00,2022-10-17T18:30:03.138Z,2022-10-17T18:30:03.138Z
lIKCiYVQYw,MOOSPMPSParser,1666031460,17.19,17.19,0.0,28.76,2.84,0.0,0.0,30.71,3.04,0.0,3462.92,955.72,0.0,220.87,0.0,18.83,0.0,0.0,2.79,1.11,0.0,0.0,0.0,0.0,29.017,42,e00fce6835b6173deb1a1f49,2022-10-17 18:30:57.963000+00:00,2022-10-17T18:30:58.286Z,2022-10-17T18:30:58.286Z
LBLykUZZyY,MOOSPMPSParser,1666031881,16.26,16.26,16.51,29.81,2.99,17.46,17.46,38.63,4.22,17.46,3088.46,873.82,1927120.88,233.46,131.35,29.06,131.75,131.79,14.98,1.4,131.82,0.47,25.8,47.6,31.91,42,e00fce68f8f5a1da595c7249,2022-10-17 18:37:59.697000+00:00,2022-10-17T18:37:59.935Z,2022-10-17T18:37:59.935Z
uZHZ3gJUnQ,MOOSPMPSParser,1666032001,4.59,4.59,3.52,6.79,0.61,3.72,3.72,7.51,0.64,3.72,1003.84,293.03,515.68,37.18,28.03,3.31,28.1,28.11,0.9,0.67,28.11,0.46,19.4,25.0,35.876,43,e00fce6856818e5885f65487,2022-10-17 18:40:02.947000+00:00,2022-10-17T18:40:03.165Z,2022-10-17T18:40:03.165Z
