objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
jewMiZrzRO,MOOSPMPSParser,1661346240,4.69,4.69,3.22,5.98,0.58,3.4,3.4,6.6,0.65,3.4,948.94,274.33,14389.62,29.3,25.63,1.33,25.7,25.71,0.53,0.22,25.71,0.46,15.9,63.0,12.822,42,e00fce68a145996ae3d821b8,2022-08-24 13:04:01.814000+00:00,2022-08-24T13:04:02.004Z,2022-08-24T13:04:02.004Z
CjxG8UXBY2,MOOSPMPSParser,1661346241,4.47,4.47,3.06,7.11,0.54,3.24,3.24,7.96,0.57,3.24,968.02,275.02,13230.92,46.84,24.35,5.47,24.43,24.43,1.41,0.27,24.44,0.45,15.4,65.8,16.178,42,e00fce68f8f5a1da595c7249,2022-08-24 13:04:01.889000+00:00,2022-08-24T13:04:02.144Z,2022-08-24T13:04:02.144Z
iEA2Lp61fZ,MOOSPMPSParser,1661346540,5.07,5.07,3.45,7.17,0.67,3.64,3.64,7.63,0.67,3.64,1086.54,313.2,9139.07,37.8,27.43,2.92,27.49,27.5,0.58,0.19,27.51,0.46,16.2,60.0,25.036,43,e00fce6856818e5885f65487,2022-08-24 13:09:02.360000+00:00,2022-08-24T13:09:02.596Z,2022-08-24T13:09:02.596Z
hTGqe9VdZO,MOOSPMPSParser,1661346841,4.4,4.4,3.15,6.85,0.6,3.33,3.33,7.69,0.78,3.33,955.21,267.37,13456.06,46.11,25.07,4.24,25.15,25.16,1.33,0.26,25.16,0.44,15.8,61.5,17.735,42,e00fce68f8f5a1da595c7249,2022-08-24 13:14:01.819000+00:00,2022-08-24T13:14:02.028Z,2022-08-24T13:14:02.028Z
xmHfheIRDT,MOOSPMPSParser,1661346840,4.77,4.77,3.22,5.88,0.52,3.41,3.41,6.24,0.59,3.41,957.7,277.37,14630.14,28.79,25.65,0.97,25.71,25.72,0.34,0.19,25.73,0.5,16.2,59.7,13.755,42,e00fce68a145996ae3d821b8,2022-08-24 13:14:02.308000+00:00,2022-08-24T13:14:02.561Z,2022-08-24T13:14:02.561Z
lyrvmkn2uz,MOOSPMPSParser,1661347140,4.82,4.82,3.23,6.48,0.58,3.41,3.41,6.68,0.64,3.41,989.84,287.86,9373.58,33.2,25.7,2.44,25.77,25.77,0.27,0.08,25.78,0.45,16.7,57.8,29.547,43,e00fce6856818e5885f65487,2022-08-24 13:19:02.199000+00:00,2022-08-24T13:19:02.383Z,2022-08-24T13:19:02.383Z
mjIT3jSZEU,MOOSPMPSParser,1661347441,4.09,4.09,3.2,6.7,0.79,3.38,3.38,7.3,0.89,3.38,913.74,255.15,13674.46,45.07,25.45,4.57,25.52,25.53,0.93,0.17,25.54,0.47,16.4,62.7,21.429,42,e00fce68f8f5a1da595c7249,2022-08-24 13:24:01.727000+00:00,2022-08-24T13:24:01.943Z,2022-08-24T13:24:01.943Z
POiGhFPzM2,MOOSPMPSParser,1661347440,4.6,4.6,3.45,5.75,0.56,3.65,3.65,6.22,0.58,3.65,952.52,272.13,14867.22,28.62,27.44,1.12,27.51,27.52,0.43,0.09,27.52,0.5,16.7,61.4,16.179,42,e00fce68a145996ae3d821b8,2022-08-24 13:24:02.294000+00:00,2022-08-24T13:24:02.494Z,2022-08-24T13:24:02.494Z
EhCOpS3I2j,MOOSPMPSParser,1661347741,5.04,5.04,3.45,6.72,0.58,3.65,3.65,7.26,0.75,3.65,1032.5,301.15,9610.38,33.0,27.49,2.95,27.56,27.56,0.79,0.44,27.57,0.45,17.0,60.0,26.849,43,e00fce6856818e5885f65487,2022-08-24 13:29:02.290000+00:00,2022-08-24T13:29:02.500Z,2022-08-24T13:29:02.500Z
zP1C2hRgBC,MOOSPMPSParser,1661348041,4.23,4.23,3.07,7.15,0.63,3.25,3.25,7.66,0.66,3.25,950.88,266.68,13907.12,48.15,24.45,4.81,24.52,24.53,0.75,0.38,24.54,0.46,16.6,65.4,18.816,42,e00fce68f8f5a1da595c7249,2022-08-24 13:34:01.887000+00:00,2022-08-24T13:34:02.144Z,2022-08-24T13:34:02.144Z
DLxBmjHGI2,MOOSPMPSParser,1661348040,4.74,4.74,3.01,5.93,0.54,3.19,3.19,6.65,0.6,3.19,953.35,275.95,15104.94,30.08,23.98,1.79,24.04,24.05,0.66,0.23,24.06,0.48,16.9,64.3,14.197,42,e00fce68a145996ae3d821b8,2022-08-24 13:34:01.977000+00:00,2022-08-24T13:34:02.217Z,2022-08-24T13:34:02.217Z
SaH54BtdL3,MOOSPMPSParser,1661348341,4.71,4.71,2.93,6.49,0.6,3.1,3.1,6.79,0.6,3.1,976.48,284.68,9832.47,34.33,23.36,2.43,23.42,23.42,0.44,0.09,23.43,0.43,17.4,63.2,30.328,43,e00fce6856818e5885f65487,2022-08-24 13:39:02.279000+00:00,2022-08-24T13:39:02.487Z,2022-08-24T13:39:02.487Z
wjEi0eI5Pc,MOOSPMPSParser,1661348641,3.74,3.74,2.92,6.07,0.56,3.09,3.09,6.58,0.56,3.09,837.06,237.1,14111.18,41.21,23.23,3.17,23.3,23.31,0.73,0.39,23.31,0.44,16.8,67.0,22.169,42,e00fce68f8f5a1da595c7249,2022-08-24 13:44:01.746000+00:00,2022-08-24T13:44:01.979Z,2022-08-24T13:44:01.979Z
J9vx22ZwiR,MOOSPMPSParser,1661348640,3.98,3.98,2.79,5.02,0.55,2.95,2.95,5.24,0.55,2.95,834.11,241.85,15319.58,24.4,22.19,0.76,22.24,22.25,0.31,0.17,22.25,0.47,17.1,65.8,16.828,42,e00fce68a145996ae3d821b8,2022-08-24 13:44:01.814000+00:00,2022-08-24T13:44:02.015Z,2022-08-24T13:44:02.015Z
rniRhWm1bf,MOOSPMPSParser,1661348941,4.24,4.24,2.88,5.97,0.65,3.05,3.05,6.46,0.65,3.05,909.71,264.74,10035.8,33.31,22.95,2.6,23.01,23.01,0.6,0.45,23.02,0.45,17.6,63.5,31.807,43,e00fce6856818e5885f65487,2022-08-24 13:49:02.300000+00:00,2022-08-24T13:49:02.488Z,2022-08-24T13:49:02.488Z
g6QMEzbLjr,MOOSPMPSParser,1661349241,3.65,3.65,3.18,6.1,0.73,3.36,3.36,6.75,0.73,3.36,832.98,234.67,14317.77,42.67,25.31,3.82,25.38,25.39,1.05,0.27,25.4,0.43,17.1,67.0,21.655,42,e00fce68f8f5a1da595c7249,2022-08-24 13:54:01.753000+00:00,2022-08-24T13:54:01.937Z,2022-08-24T13:54:01.937Z
USsZpbXdCD,MOOSPMPSParser,1661349240,4.21,4.21,3.19,5.17,0.47,3.38,3.38,5.43,0.47,3.38,863.25,250.27,15531.89,25.31,25.42,1.09,25.48,25.49,0.17,0.13,25.5,0.47,17.4,65.6,16.084,42,e00fce68a145996ae3d821b8,2022-08-24 13:54:02.360000+00:00,2022-08-24T13:54:02.595Z,2022-08-24T13:54:02.595Z
PkgfUkz9rK,MOOSPMPSParser,1661349541,4.02,4.02,2.92,5.87,0.68,3.08,3.08,6.6,0.79,3.08,915.81,259.06,10243.49,31.97,23.22,3.81,23.28,23.29,0.95,0.45,23.29,0.44,17.9,62.7,31.453,43,e00fce6856818e5885f65487,2022-08-24 13:59:02.230000+00:00,2022-08-24T13:59:02.455Z,2022-08-24T13:59:02.455Z
