objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
PjcZpd6QAR,MOOSPMPSParser,1662732421,11.07,11.07,8.21,15.02,1.43,8.72,8.75,16.37,1.57,8.77,1822.62,536.01,96596.52,76.68,65.31,3.81,65.51,65.54,1.18,0.8,65.55,0.51,13.4,69.5,26.923,42,e00fce68a145996ae3d821b8,2022-09-09 14:07:01.826000+00:00,2022-09-09T14:07:02.013Z,2022-09-09T14:07:02.013Z
OhhBBDM3Rk,MOOSPMPSParser,1662732481,11.0,11.0,7.8,15.83,1.7,8.25,8.25,17.09,1.93,8.25,2023.66,592.25,627260.81,84.05,62.13,7.58,62.29,62.31,1.56,0.78,62.32,0.47,14.7,63.1,39.386,43,e00fce6856818e5885f65487,2022-09-09 14:08:02.444000+00:00,2022-09-09T14:08:02.681Z,2022-09-09T14:08:02.681Z
6iipJqyMFy,MOOSPMPSParser,1662733021,10.8,10.8,8.17,14.51,1.54,8.65,8.66,16.03,1.84,8.67,1771.53,521.83,97168.79,74.01,64.99,3.88,65.17,65.19,1.14,0.77,65.2,0.5,13.5,69.1,28.589,42,e00fce68a145996ae3d821b8,2022-09-09 14:17:01.812000+00:00,2022-09-09T14:17:02.003Z,2022-09-09T14:17:02.003Z
f4m9Qutazv,MOOSPMPSParser,1662733081,10.43,10.43,7.83,15.07,1.51,8.28,8.28,16.2,1.69,8.28,1921.02,569.18,627803.38,76.85,62.35,7.61,62.51,62.52,1.28,1.01,62.54,0.45,14.8,63.8,40.037,43,e00fce6856818e5885f65487,2022-09-09 14:18:02.954000+00:00,2022-09-09T14:18:03.123Z,2022-09-09T14:18:03.123Z
FNKpKTACuc,MOOSPMPSParser,1662733621,10.61,10.61,8.57,13.91,1.33,9.12,9.17,15.4,1.54,9.19,1758.01,515.44,97760.25,69.62,68.2,3.13,68.43,68.45,1.22,0.63,68.47,0.51,13.6,67.9,28.853,42,e00fce68a145996ae3d821b8,2022-09-09 14:27:02.921000+00:00,2022-09-09T14:27:03.099Z,2022-09-09T14:27:03.099Z
SHTLCJPs4j,MOOSPMPSParser,1662733681,10.46,10.46,7.96,15.11,1.63,8.42,8.42,15.76,1.74,8.42,1936.1,570.11,628340.94,77.98,63.37,6.75,63.53,63.54,0.7,0.48,63.56,0.47,14.8,63.2,40.735,43,e00fce6856818e5885f65487,2022-09-09 14:28:02.438000+00:00,2022-09-09T14:28:02.634Z,2022-09-09T14:28:02.634Z
K5FUvu0cEt,MOOSPMPSParser,1662734221,10.7,10.7,8.33,13.78,1.47,8.91,8.99,15.31,1.7,9.03,1750.43,514.81,98343.62,67.5,66.21,3.04,66.47,66.51,1.16,0.63,66.52,0.51,13.6,68.2,30.455,42,e00fce68a145996ae3d821b8,2022-09-09 14:37:02.791000+00:00,2022-09-09T14:37:02.989Z,2022-09-09T14:37:02.989Z
bSQs2uTDw6,MOOSPMPSParser,1662734281,10.22,10.22,8.06,15.64,1.73,8.53,8.53,16.73,1.88,8.53,1914.13,563.42,628883.94,86.17,64.19,7.86,64.36,64.37,1.31,1.05,64.39,0.45,14.8,63.6,42.375,43,e00fce6856818e5885f65487,2022-09-09 14:38:02.493000+00:00,2022-09-09T14:38:02.825Z,2022-09-09T14:38:02.825Z
AxVgwjvzn5,MOOSPMPSParser,1662734821,10.65,10.65,8.54,13.86,1.29,9.03,9.03,16.06,1.49,9.03,1734.61,513.6,98922.91,74.92,67.99,4.24,68.17,68.18,1.64,0.76,68.2,0.49,13.5,68.1,30.672,42,e00fce68a145996ae3d821b8,2022-09-09 14:47:01.832000+00:00,2022-09-09T14:47:02.074Z,2022-09-09T14:47:02.074Z
LDqyWany6Z,MOOSPMPSParser,1662734881,10.18,10.18,7.68,14.85,1.48,8.12,8.12,15.99,1.53,8.12,1952.7,575.55,629432.56,79.31,61.11,7.24,61.27,61.28,1.46,1.31,61.3,0.44,15.0,62.2,42.74,43,e00fce6856818e5885f65487,2022-09-09 14:48:02.438000+00:00,2022-09-09T14:48:02.640Z,2022-09-09T14:48:02.640Z
GVKN9sdxHK,MOOSPMPSParser,1662735421,10.82,10.82,8.03,14.49,1.45,8.54,8.58,16.37,1.58,8.6,1788.05,526.3,99501.9,74.5,63.86,4.15,64.07,64.09,1.77,0.89,64.11,0.51,13.6,66.2,26.679,42,e00fce68a145996ae3d821b8,2022-09-09 14:57:01.799000+00:00,2022-09-09T14:57:02.008Z,2022-09-09T14:57:02.008Z
6qtghAyz7L,MOOSPMPSParser,1662735481,10.75,10.75,7.73,15.66,1.34,8.24,8.29,16.37,1.34,8.32,1981.1,579.41,629978.25,84.88,61.43,7.04,61.65,61.68,0.84,0.27,61.69,0.49,15.1,59.9,38.098,43,e00fce6856818e5885f65487,2022-09-09 14:58:03.021000+00:00,2022-09-09T14:58:03.223Z,2022-09-09T14:58:03.223Z
