objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
j8NAnRI4Af,MOOSPMPSParser,1660680181,3.37,3.37,3.67,4.88,0.79,3.88,3.88,5.35,0.91,3.88,750.03,211.44,628337.38,31.8,29.17,2.05,29.26,29.27,0.78,0.09,29.27,0.4,18.7,79.9,29.505,42,e00fce68f8f5a1da595c7249,2022-08-16 20:03:03.571000+00:00,2022-08-16T20:03:03.817Z,2022-08-16T20:03:03.817Z
HLNVAEAOBB,MOOSPMPSParser,1660680240,0.66,0.66,1.27,1.16,0.07,1.34,1.34,1.23,0.08,1.34,493.32,129.14,518812.56,13.78,10.11,0.46,10.13,10.14,0.09,0.04,10.14,0.4,17.4,60.1,29.001,42,e00fce6835b6173deb1a1f49,2022-08-16 20:04:01.889000+00:00,2022-08-16T20:04:02.102Z,2022-08-16T20:04:02.102Z
m18rNzHlB3,MOOSPMPSParser,1660680540,3.19,3.19,2.17,4.03,0.43,2.3,2.3,4.15,0.44,2.3,693.74,203.1,481935.72,20.53,17.29,0.59,17.33,17.34,0.08,0.04,17.34,0.45,15.1,82.9,23.662,42,e00fce68a145996ae3d821b8,2022-08-16 20:09:01.583000+00:00,2022-08-16T20:09:01.767Z,2022-08-16T20:09:01.767Z
FwzBDl1ed5,MOOSPMPSParser,1660680781,3.04,3.04,1.29,4.44,0.2,1.36,1.36,4.69,0.2,1.36,678.28,190.3,628480.81,29.58,10.23,1.57,10.26,10.27,0.47,0.0,10.27,0.42,18.7,76.3,29.056,42,e00fce68f8f5a1da595c7249,2022-08-16 20:12:59.033000+00:00,2022-08-16T20:12:59.244Z,2022-08-16T20:12:59.244Z
JVT3YRAut8,MOOSPMPSParser,1660680840,0.54,0.54,1.27,0.95,0.11,1.34,1.34,1.06,0.14,1.34,461.02,120.4,518896.41,12.39,10.12,0.61,10.15,10.15,0.13,0.04,10.15,0.42,17.1,61.2,29.08,42,e00fce6835b6173deb1a1f49,2022-08-16 20:14:01.959000+00:00,2022-08-16T20:14:02.239Z,2022-08-16T20:14:02.239Z
LwfvWMRnez,MOOSPMPSParser,1660681140,3.22,3.22,1.69,3.89,0.33,1.79,1.79,4.0,0.35,1.79,688.03,200.89,482077.97,17.9,13.47,0.42,13.51,13.51,0.16,0.04,13.51,0.44,14.8,81.4,24.169,42,e00fce68a145996ae3d821b8,2022-08-16 20:19:01.566000+00:00,2022-08-16T20:19:01.748Z,2022-08-16T20:19:01.748Z
6KNH8GercH,MOOSPMPSParser,1660681381,0.96,0.96,1.27,1.79,0.19,1.35,1.35,2.29,0.34,1.35,391.94,106.74,628559.81,16.49,10.13,1.46,10.16,10.16,0.88,0.17,10.16,0.41,18.5,75.9,33.626,42,e00fce68f8f5a1da595c7249,2022-08-16 20:23:04.414000+00:00,2022-08-16T20:23:05.001Z,2022-08-16T20:23:05.001Z
MMDjYbhgZf,MOOSPMPSParser,1660681440,0.68,0.68,1.28,1.18,0.14,1.36,1.36,1.2,0.14,1.36,510.77,134.46,518982.97,14.33,10.2,0.34,10.23,10.23,0.0,0.0,10.23,0.43,17.3,60.3,28.818,42,e00fce6835b6173deb1a1f49,2022-08-16 20:24:01.880000+00:00,2022-08-16T20:24:02.082Z,2022-08-16T20:24:02.082Z
thmeM3jO0h,MOOSPMPSParser,1660681740,2.8,2.8,1.91,3.47,0.34,2.02,2.02,3.88,0.39,2.02,639.67,187.17,482210.56,17.09,15.23,0.88,15.27,15.27,0.47,0.3,15.28,0.46,14.4,83.4,24.339,42,e00fce68a145996ae3d821b8,2022-08-16 20:29:01.585000+00:00,2022-08-16T20:29:01.805Z,2022-08-16T20:29:01.805Z
MCIlvD8l74,MOOSPMPSParser,1660681981,1.04,1.04,1.12,1.96,0.17,1.18,1.18,2.19,0.22,1.18,395.37,108.56,628638.69,17.15,8.89,1.55,8.92,8.92,0.35,0.0,8.92,0.42,18.6,73.0,36.544,42,e00fce68f8f5a1da595c7249,2022-08-16 20:33:06.374000+00:00,2022-08-16T20:33:06.581Z,2022-08-16T20:33:06.581Z
