objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
4ABWIpfNOj,MOOSPMPSParser,1657339441,0.9,0.9,0.84,1.5,0.18,0.96,1.03,1.94,0.23,1.06,353.14,98.12,6460.36,9.31,6.57,1.51,6.66,6.68,0.54,0.26,6.68,0.52,24.4,51.8,-125.0,43,e00fce68a145996ae3d821b8,2022-07-09 04:04:02.470000+00:00,2022-07-09T04:04:02.680Z,2022-07-09T04:04:02.680Z
rkmalnDlcP,MOOSPMPSParser,1657339741,0.62,0.62,0.92,1.29,0.2,1.06,1.13,1.79,0.37,1.17,290.09,78.65,44249.3,12.57,7.23,2.04,7.35,7.37,0.73,0.39,7.37,0.53,24.6,53.6,37.082,42,e00fce68f8f5a1da595c7249,2022-07-09 04:08:58.895000+00:00,2022-07-09T04:08:59.078Z,2022-07-09T04:08:59.078Z
FZ6w7ZNu0T,MOOSPMPSParser,1657340041,0.97,0.97,1.05,1.44,0.17,1.24,1.34,1.59,0.18,1.39,367.04,102.92,6522.85,7.93,8.25,1.07,8.4,8.42,0.08,0.08,8.42,0.53,24.2,53.8,-125.0,43,e00fce68a145996ae3d821b8,2022-07-09 04:14:02.947000+00:00,2022-07-09T04:14:03.186Z,2022-07-09T04:14:03.186Z
FNZBpVqJwG,MOOSPMPSParser,1657340341,0.75,0.75,1.01,1.26,0.06,1.18,1.26,1.88,0.23,1.31,303.46,81.96,44312.3,13.43,7.94,1.95,8.07,8.1,1.06,0.11,8.1,0.54,24.4,55.0,36.415,42,e00fce68f8f5a1da595c7249,2022-07-09 04:18:58.922000+00:00,2022-07-09T04:18:59.098Z,2022-07-09T04:18:59.098Z
16hLIIhLwp,MOOSPMPSParser,1657340641,0.9,0.9,0.97,1.55,0.19,1.12,1.2,1.65,0.19,1.24,364.51,102.51,6583.22,10.54,7.59,1.29,7.71,7.72,0.09,0.0,7.73,0.55,24.0,54.8,-125.0,43,e00fce68a145996ae3d821b8,2022-07-09 04:24:02.519000+00:00,2022-07-09T04:24:02.825Z,2022-07-09T04:24:02.825Z
jqgdxKQNSt,MOOSPMPSParser,1657340941,0.91,0.91,0.85,1.92,0.22,1.01,1.09,2.47,0.28,1.14,342.97,92.76,44376.0,15.73,6.6,3.04,6.74,6.76,0.85,0.38,6.77,0.57,24.1,54.6,32.79,42,e00fce68f8f5a1da595c7249,2022-07-09 04:28:58.963000+00:00,2022-07-09T04:28:59.145Z,2022-07-09T04:28:59.145Z
581nmtDHZL,MOOSPMPSParser,1657341241,0.99,0.99,0.82,1.78,0.16,0.96,1.04,2.17,0.21,1.08,392.75,107.7,6645.02,12.34,6.42,1.51,6.53,6.55,0.5,0.25,6.55,0.54,23.8,53.8,-125.0,43,e00fce68a145996ae3d821b8,2022-07-09 04:34:02.443000+00:00,2022-07-09T04:34:02.626Z,2022-07-09T04:34:02.626Z
wuiI2jsDsP,MOOSPMPSParser,1657341541,0.64,0.64,1.04,1.48,0.08,1.22,1.31,2.14,0.19,1.36,309.56,84.59,44441.46,14.98,8.13,2.32,8.28,8.3,0.97,0.46,8.31,0.57,24.2,53.8,33.932,42,e00fce68f8f5a1da595c7249,2022-07-09 04:38:58.909000+00:00,2022-07-09T04:38:59.120Z,2022-07-09T04:38:59.120Z
pdF3UCPDQn,MOOSPMPSParser,1657341841,0.9,0.9,0.77,1.42,0.1,0.9,0.97,1.86,0.19,1.0,387.67,108.46,6703.72,9.69,6.01,1.32,6.11,6.12,0.6,0.43,6.13,0.56,23.7,54.2,-125.0,43,e00fce68a145996ae3d821b8,2022-07-09 04:44:02.469000+00:00,2022-07-09T04:44:02.655Z,2022-07-09T04:44:02.655Z
s13mxkouaw,MOOSPMPSParser,1657342141,0.81,0.81,1.07,1.85,0.18,1.25,1.34,2.11,0.18,1.39,303.62,86.25,44505.89,14.83,8.41,3.01,8.56,8.58,0.43,0.09,8.59,0.57,24.1,55.7,34.622,42,e00fce68f8f5a1da595c7249,2022-07-09 04:48:58.842000+00:00,2022-07-09T04:48:59.050Z,2022-07-09T04:48:59.050Z
88qeTXWvYq,MOOSPMPSParser,1657342441,0.94,0.94,0.89,1.74,0.13,1.03,1.09,1.8,0.13,1.13,373.82,105.43,6774.46,11.36,7.01,1.62,7.11,7.12,0.09,0.09,7.12,0.51,23.5,55.7,-125.0,43,e00fce68a145996ae3d821b8,2022-07-09 04:54:02.945000+00:00,2022-07-09T04:54:03.175Z,2022-07-09T04:54:03.175Z
XkCo6RaNib,MOOSPMPSParser,1657342741,0.77,0.77,1.13,1.65,0.15,1.39,1.53,2.24,0.17,1.62,342.66,91.84,44568.34,14.82,8.81,2.41,9.04,9.08,0.92,0.32,9.09,0.61,23.7,56.3,33.262,42,e00fce68f8f5a1da595c7249,2022-07-09 04:58:58.850000+00:00,2022-07-09T04:58:59.100Z,2022-07-09T04:58:59.100Z
