objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
NTxtu89cdS,MOOSPMPSParser,1659484801,0.0,0.0,0.39,0.04,0.0,0.41,0.41,0.05,0.0,0.41,218.28,54.87,283581.28,5.65,3.09,0.29,3.1,3.1,0.05,0.0,3.1,0.44,22.5,42.3,25.718,42,e00fce6835b6173deb1a1f49,2022-08-03 00:00:00.139000+00:00,2022-08-03T00:00:00.664Z,2022-08-03T00:00:00.664Z
n4Eo5bql5E,MOOSPMPSParser,1659484801,0.07,0.07,0.42,0.38,0.04,0.44,0.44,0.43,0.04,0.44,180.16,52.03,334140.97,7.05,3.35,0.68,3.36,3.36,0.08,0.0,3.36,0.46,27.6,38.1,42.537,42,e00fce68f8f5a1da595c7249,2022-08-03 00:00:01.640000+00:00,2022-08-03T00:00:01.831Z,2022-08-03T00:00:01.831Z
hsJ5vUhcwB,MOOSPMPSParser,1659484860,0.13,0.13,0.66,0.33,0.03,0.69,0.69,0.4,0.03,0.69,224.46,62.75,197327.52,3.91,5.23,0.17,5.24,5.25,0.0,0.0,5.25,0.43,20.7,52.2,32.918,42,e00fce68a145996ae3d821b8,2022-08-03 00:00:58.603000+00:00,2022-08-03T00:00:58.780Z,2022-08-03T00:00:58.780Z
nKCxxgfHrk,MOOSPMPSParser,1659485401,0.0,0.0,0.46,0.0,0.0,0.48,0.48,0.04,0.0,0.48,200.93,50.1,283615.19,4.71,3.63,0.17,3.64,3.64,0.04,0.04,3.64,0.46,21.8,43.5,26.533,42,e00fce6835b6173deb1a1f49,2022-08-03 00:10:00.129000+00:00,2022-08-03T00:10:00.374Z,2022-08-03T00:10:00.374Z
Ei2TCtH1rj,MOOSPMPSParser,1659485401,0.07,0.07,0.7,0.36,0.0,0.74,0.74,0.66,0.04,0.74,167.99,47.13,334177.94,6.9,5.56,0.8,5.58,5.58,0.53,0.17,5.58,0.45,26.0,38.7,44.119,42,e00fce68f8f5a1da595c7249,2022-08-03 00:10:04.561000+00:00,2022-08-03T00:10:04.785Z,2022-08-03T00:10:04.785Z
Lojc8jLVky,MOOSPMPSParser,1659485460,0.19,0.19,0.55,0.34,0.01,0.58,0.58,0.45,0.01,0.58,229.85,64.04,197365.92,3.88,4.36,0.22,4.37,4.37,0.13,0.08,4.37,0.45,20.4,52.5,33.57,42,e00fce68a145996ae3d821b8,2022-08-03 00:10:58.626000+00:00,2022-08-03T00:10:58.843Z,2022-08-03T00:10:58.843Z
cEzo1LOIxD,MOOSPMPSParser,1659486001,0.0,0.0,0.48,0.0,0.0,0.51,0.51,0.03,0.03,0.51,179.36,45.69,283649.53,4.4,3.85,0.26,3.86,3.86,0.05,0.0,3.86,0.46,22.1,38.5,26.061,42,e00fce6835b6173deb1a1f49,2022-08-03 00:20:00.116000+00:00,2022-08-03T00:20:00.495Z,2022-08-03T00:20:00.495Z
uIM6UZvITO,MOOSPMPSParser,1659486001,0.1,0.1,0.61,0.49,0.03,0.65,0.65,0.68,0.05,0.65,264.38,54.64,334217.34,8.1,4.89,0.84,4.91,4.91,0.25,0.09,4.91,0.44,25.8,41.5,43.997,42,e00fce68f8f5a1da595c7249,2022-08-03 00:20:01.174000+00:00,2022-08-03T00:20:01.414Z,2022-08-03T00:20:01.414Z
jvEH1Q2GhT,MOOSPMPSParser,1659486060,0.17,0.17,0.64,0.48,0.06,0.68,0.68,0.59,0.06,0.68,226.87,62.73,197409.97,4.24,5.13,0.33,5.14,5.15,0.13,0.13,5.15,0.47,20.7,51.0,33.22,42,e00fce68a145996ae3d821b8,2022-08-03 00:20:58.603000+00:00,2022-08-03T00:20:58.817Z,2022-08-03T00:20:58.817Z
z6tS6cG8AD,MOOSPMPSParser,1659486601,0.0,0.0,0.47,0.0,0.0,0.5,0.5,0.0,0.0,0.5,170.1,43.76,283684.47,4.0,3.75,0.14,3.76,3.76,0.0,0.0,3.76,0.46,22.1,39.5,27.381,42,e00fce6835b6173deb1a1f49,2022-08-03 00:30:00.203000+00:00,2022-08-03T00:30:00.433Z,2022-08-03T00:30:00.433Z
SeOJh53DUR,MOOSPMPSParser,1659486601,0.15,0.15,0.55,0.57,0.08,0.58,0.58,0.7,0.12,0.58,247.96,55.5,334258.69,8.9,4.34,0.58,4.35,4.36,0.18,0.18,4.36,0.44,25.4,41.0,42.878,42,e00fce68f8f5a1da595c7249,2022-08-03 00:30:01.162000+00:00,2022-08-03T00:30:01.370Z,2022-08-03T00:30:01.370Z
PPT2GGlEHN,MOOSPMPSParser,1659486660,0.39,0.39,0.62,0.67,0.06,0.66,0.66,0.72,0.06,0.66,247.33,69.58,197458.2,5.41,4.97,0.15,4.98,4.98,0.04,0.04,4.98,0.47,20.2,54.2,33.177,42,e00fce68a145996ae3d821b8,2022-08-03 00:30:58.677000+00:00,2022-08-03T00:30:58.905Z,2022-08-03T00:30:58.905Z
6YMotySiVe,MOOSPMPSParser,1659487201,0.0,0.0,0.53,0.0,0.0,0.56,0.56,0.0,0.0,0.56,163.94,40.53,283712.72,5.26,4.19,0.3,4.2,4.2,0.09,0.05,4.2,0.45,21.9,38.7,27.54,42,e00fce6835b6173deb1a1f49,2022-08-03 00:40:00.250000+00:00,2022-08-03T00:40:00.497Z,2022-08-03T00:40:00.497Z
wsJdjmfE6m,MOOSPMPSParser,1659487201,0.13,0.13,0.67,0.5,0.04,0.71,0.71,0.59,0.04,0.71,225.18,58.86,334301.59,7.07,5.34,0.44,5.36,5.36,0.17,0.0,5.36,0.46,25.6,40.3,42.183,42,e00fce68f8f5a1da595c7249,2022-08-03 00:40:01.112000+00:00,2022-08-03T00:40:01.306Z,2022-08-03T00:40:01.306Z
cWruxOGiP2,MOOSPMPSParser,1659487260,0.38,0.38,0.78,0.71,0.08,0.83,0.83,0.79,0.08,0.83,251.64,71.54,197505.11,5.69,6.24,0.23,6.25,6.26,0.13,0.09,6.26,0.44,19.7,56.7,31.717,42,e00fce68a145996ae3d821b8,2022-08-03 00:40:58.605000+00:00,2022-08-03T00:40:58.817Z,2022-08-03T00:40:58.817Z
jR137wHuw7,MOOSPMPSParser,1659487801,0.0,0.0,0.49,0.0,0.0,0.52,0.52,0.04,0.02,0.52,145.37,36.24,283747.03,4.61,3.92,0.35,3.93,3.93,0.09,0.04,3.93,0.46,21.5,37.7,27.883,42,e00fce6835b6173deb1a1f49,2022-08-03 00:50:00.117000+00:00,2022-08-03T00:50:00.354Z,2022-08-03T00:50:00.354Z
Nc95Uy7nCE,MOOSPMPSParser,1659487801,0.23,0.23,0.77,0.79,0.08,0.82,0.82,0.84,0.08,0.82,231.11,64.13,334352.47,9.79,6.15,0.84,6.17,6.18,0.08,0.0,6.18,0.43,25.3,45.4,39.664,42,e00fce68f8f5a1da595c7249,2022-08-03 00:50:01.165000+00:00,2022-08-03T00:50:01.384Z,2022-08-03T00:50:01.384Z
cICbL3ShMG,MOOSPMPSParser,1659487860,0.51,0.51,0.53,0.76,0.1,0.56,0.56,0.86,0.1,0.56,271.91,75.08,197550.41,4.99,4.25,0.27,4.26,4.26,0.09,0.09,4.26,0.44,19.5,57.4,28.335,42,e00fce68a145996ae3d821b8,2022-08-03 00:50:58.658000+00:00,2022-08-03T00:50:58.900Z,2022-08-03T00:50:58.900Z
