objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
taGr3TmJWN,MOOSPMPSParser,1686204360,40.7,30.79,31.37,58.46,45.43,33.17,33.17,64.05,56.44,33.17,6759.62,2026.94,1707370.38,372.44,249.71,16.01,250.34,250.41,4.9,2.64,250.47,0.49,22.0,65.8,21.162,42,e00fce68a145996ae3d821b8,2023-06-08 06:05:58.902000+00:00,2023-06-08T06:05:59.080Z,2023-06-08T06:05:59.080Z
hUGLbCpJ4t,MOOSPMPSParser,1686204481,22.16,21.06,16.83,32.91,31.48,17.79,17.79,33.81,33.81,17.79,4415.3,1200.02,88445.41,226.46,133.95,12.36,134.28,134.32,1.11,0.4,134.35,0.45,21.7,69.5,25.114,42,e00fce68f8f5a1da595c7249,2023-06-08 06:08:00.396000+00:00,2023-06-08T06:08:00.588Z,2023-06-08T06:08:00.588Z
b7o8xVL7lU,MOOSPMPSParser,1686204960,39.79,30.08,32.49,56.83,44.91,34.39,34.43,61.68,55.11,34.44,6609.09,1983.06,1709618.0,361.33,258.58,14.87,259.27,259.35,4.15,2.38,259.41,0.48,22.1,66.3,20.571,42,e00fce68a145996ae3d821b8,2023-06-08 06:15:58.723000+00:00,2023-06-08T06:15:58.932Z,2023-06-08T06:15:58.932Z
vnbMFs7WCs,MOOSPMPSParser,1686205081,23.84,22.01,19.5,36.24,33.43,20.62,20.62,37.84,37.81,20.62,4738.53,1282.29,89746.04,257.38,155.21,16.7,155.6,155.64,2.12,0.61,155.68,0.45,21.5,70.0,24.89,42,e00fce68f8f5a1da595c7249,2023-06-08 06:18:00.404000+00:00,2023-06-08T06:18:00.618Z,2023-06-08T06:18:00.618Z
sPK4pNxXQb,MOOSPMPSParser,1686205560,39.25,30.12,30.62,55.96,44.45,32.38,32.38,61.03,54.79,32.38,6522.98,1951.61,1711820.75,352.71,243.78,15.63,244.4,244.47,4.37,2.42,244.52,0.49,21.9,66.5,19.748,42,e00fce68a145996ae3d821b8,2023-06-08 06:25:58.821000+00:00,2023-06-08T06:25:59.017Z,2023-06-08T06:25:59.017Z
tpCJwCxfk1,MOOSPMPSParser,1686205681,27.64,24.02,23.8,44.58,38.28,25.16,25.16,46.41,45.37,25.16,5476.18,1503.07,91416.11,323.69,189.43,25.08,189.91,189.96,2.45,0.66,190.0,0.46,21.6,70.4,24.183,42,e00fce68f8f5a1da595c7249,2023-06-08 06:28:00.501000+00:00,2023-06-08T06:28:00.707Z,2023-06-08T06:28:00.707Z
KonsoT7ASF,MOOSPMPSParser,1686206160,36.51,29.1,29.08,51.82,42.52,30.75,30.75,56.9,52.36,30.75,6058.22,1814.5,1713857.62,323.95,231.52,15.47,232.1,232.17,4.42,2.16,232.22,0.47,21.8,65.5,22.76,42,e00fce68a145996ae3d821b8,2023-06-08 06:35:58.719000+00:00,2023-06-08T06:35:58.948Z,2023-06-08T06:35:58.948Z
1HbI6a4QDk,MOOSPMPSParser,1686206281,28.06,24.23,24.2,44.48,38.2,25.59,25.59,46.33,45.36,25.59,5523.83,1516.18,93114.39,325.45,192.63,22.54,193.12,193.17,2.3,0.82,193.22,0.47,21.4,71.4,23.016,42,e00fce68f8f5a1da595c7249,2023-06-08 06:38:00.398000+00:00,2023-06-08T06:38:00.606Z,2023-06-08T06:38:00.606Z
6EURR15Krf,MOOSPMPSParser,1686206760,35.32,28.68,27.62,49.93,41.58,29.2,29.2,54.33,50.94,29.2,5851.12,1750.23,1715788.88,310.73,219.85,12.74,220.41,220.47,4.0,1.95,220.52,0.49,21.8,65.3,23.458,42,e00fce68a145996ae3d821b8,2023-06-08 06:45:58.641000+00:00,2023-06-08T06:45:58.876Z,2023-06-08T06:45:58.876Z
k19NW90EM4,MOOSPMPSParser,1686206881,31.54,26.2,35.77,51.52,41.64,38.01,38.16,54.19,50.21,38.24,6190.58,1707.94,95160.14,384.85,284.55,27.91,285.45,285.56,3.51,1.43,285.62,0.51,21.4,71.4,22.036,42,e00fce68f8f5a1da595c7249,2023-06-08 06:48:00.166000+00:00,2023-06-08T06:48:00.373Z,2023-06-08T06:48:00.373Z
RqYiQC1qUV,MOOSPMPSParser,1686207360,34.34,28.31,26.71,48.84,41.15,28.25,28.25,53.38,50.21,28.25,5724.16,1714.68,1717679.62,305.67,212.62,13.58,213.16,213.22,4.07,2.12,213.26,0.49,21.8,65.3,21.764,42,e00fce68a145996ae3d821b8,2023-06-08 06:55:58.820000+00:00,2023-06-08T06:55:59.007Z,2023-06-08T06:55:59.007Z
lrmBtywILh,MOOSPMPSParser,1686207481,31.74,26.38,28.0,52.0,41.99,29.85,30.04,54.07,50.29,30.14,6230.04,1716.15,97224.38,387.36,222.66,27.08,223.45,223.55,2.96,0.95,223.6,0.49,21.2,71.9,21.74,42,e00fce68f8f5a1da595c7249,2023-06-08 06:58:00.326000+00:00,2023-06-08T06:58:00.536Z,2023-06-08T06:58:00.536Z
