objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
nhRNEBRCqZ,MOOSPMPSParser,1686790861,2.86,2.86,2.41,3.95,3.95,2.54,2.54,4.29,4.29,2.54,948.48,245.47,6403.71,29.19,19.16,1.33,19.21,19.21,0.47,0.18,19.22,0.44,33.4,36.8,54.287,42,e00fce68f8f5a1da595c7249,2023-06-15 01:01:02.331000+00:00,2023-06-15T01:01:02.559Z,2023-06-15T01:01:02.559Z
HnCri1QiDF,MOOSPMPSParser,1686791160,3.45,3.45,2.19,4.1,4.1,2.32,2.32,4.43,4.43,2.32,774.81,222.11,2006233.75,18.57,17.43,0.84,17.47,17.48,0.35,0.26,17.48,0.44,32.3,34.7,46.169,42,e00fce68a145996ae3d821b8,2023-06-15 01:06:02.808000+00:00,2023-06-15T01:06:03.008Z,2023-06-15T01:06:03.008Z
5Kd7tzdXw1,MOOSPMPSParser,1686791461,3.17,3.17,2.5,4.31,4.31,2.64,2.64,4.52,4.52,2.64,1009.36,258.98,6569.83,29.83,19.87,1.31,19.92,19.92,0.2,0.08,19.93,0.47,32.8,37.3,57.667,42,e00fce68f8f5a1da595c7249,2023-06-15 01:11:02.259000+00:00,2023-06-15T01:11:02.435Z,2023-06-15T01:11:02.435Z
y48jkrLz4h,MOOSPMPSParser,1686791760,3.59,3.59,2.06,4.37,4.37,2.18,2.18,4.58,4.58,2.18,798.64,229.87,2006393.75,19.91,16.39,0.76,16.43,16.43,0.26,0.13,16.44,0.45,32.3,34.4,44.601,42,e00fce68a145996ae3d821b8,2023-06-15 01:16:02.889000+00:00,2023-06-15T01:16:03.148Z,2023-06-15T01:16:03.148Z
1GiFhotelk,MOOSPMPSParser,1686792061,3.3,3.3,2.12,4.65,4.65,2.24,2.24,4.87,4.87,2.24,1029.31,266.93,6737.16,31.35,16.88,1.34,16.92,16.92,0.32,0.13,16.93,0.41,32.6,36.8,56.619,42,e00fce68f8f5a1da595c7249,2023-06-15 01:21:02.178000+00:00,2023-06-15T01:21:02.379Z,2023-06-15T01:21:02.379Z
kgqGjzftqz,MOOSPMPSParser,1686792360,3.28,3.28,2.41,3.95,3.95,2.55,2.55,4.24,4.24,2.55,760.35,215.94,2006557.5,18.19,19.22,1.0,19.27,19.27,0.17,0.13,19.28,0.45,32.1,35.8,45.12,42,e00fce68a145996ae3d821b8,2023-06-15 01:26:02.652000+00:00,2023-06-15T01:26:02.820Z,2023-06-15T01:26:02.820Z
B63GyICAOg,MOOSPMPSParser,1686792661,3.12,3.12,2.5,4.27,4.27,2.64,2.64,4.86,4.86,2.64,1018.1,257.54,6909.84,30.11,19.88,1.94,19.93,19.94,0.64,0.38,19.94,0.43,32.3,39.0,56.623,42,e00fce68f8f5a1da595c7249,2023-06-15 01:31:02.266000+00:00,2023-06-15T01:31:02.486Z,2023-06-15T01:31:02.486Z
VBPTSflAN7,MOOSPMPSParser,1686792960,3.76,3.76,2.34,4.6,4.6,2.47,2.47,5.01,5.01,2.47,829.74,238.07,2006719.38,21.39,18.61,1.33,18.65,18.66,0.42,0.22,18.66,0.45,32.1,35.6,44.748,42,e00fce68a145996ae3d821b8,2023-06-15 01:36:02.888000+00:00,2023-06-15T01:36:03.088Z,2023-06-15T01:36:03.088Z
3nWRnLqhRa,MOOSPMPSParser,1686793261,3.28,3.28,2.63,4.58,4.58,2.78,2.78,5.04,5.04,2.78,1032.43,265.61,7088.16,32.3,20.97,1.91,21.02,21.02,0.62,0.35,21.03,0.43,32.2,38.5,55.395,42,e00fce68f8f5a1da595c7249,2023-06-15 01:41:02.154000+00:00,2023-06-15T01:41:02.360Z,2023-06-15T01:41:02.360Z
XIMsQRk8Ic,MOOSPMPSParser,1686793560,3.51,3.51,2.57,4.22,4.22,2.72,2.72,4.53,4.53,2.72,809.82,229.65,2006889.12,20.74,20.47,0.9,20.52,20.52,0.32,0.19,20.53,0.44,31.9,35.8,45.353,42,e00fce68a145996ae3d821b8,2023-06-15 01:46:02.896000+00:00,2023-06-15T01:46:03.080Z,2023-06-15T01:46:03.080Z
jmGIuhGOaK,MOOSPMPSParser,1686793861,3.33,3.33,2.84,4.68,4.68,3.0,3.0,5.16,5.16,3.0,1036.75,270.61,7265.22,33.69,22.61,1.83,22.67,22.67,0.55,0.26,22.68,0.45,31.6,40.3,55.535,42,e00fce68f8f5a1da595c7249,2023-06-15 01:51:02.263000+00:00,2023-06-15T01:51:02.502Z,2023-06-15T01:51:02.502Z
fCp3e3OLbx,MOOSPMPSParser,1686794160,4.18,4.18,2.44,5.17,5.17,2.58,2.58,5.79,5.79,2.58,907.81,259.83,2007075.88,24.62,19.45,1.51,19.5,19.5,0.71,0.45,19.51,0.48,31.7,37.2,44.719,42,e00fce68a145996ae3d821b8,2023-06-15 01:56:02.715000+00:00,2023-06-15T01:56:02.894Z,2023-06-15T01:56:02.894Z
