objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
Tx98cVKt5m,MOOSPMPSParser,1683990241,17.93,17.93,11.28,25.2,25.2,11.93,11.93,25.93,25.93,11.93,3755.81,992.09,45510.95,156.7,89.78,9.28,90.0,90.03,0.91,0.41,90.05,0.44,19.6,67.8,19.532,42,e00fce68f8f5a1da595c7249,2023-05-13 15:04:01.867000+00:00,2023-05-13T15:04:02.017Z,2023-05-13T15:04:02.017Z
tqUQrFW8Y9,MOOSPMPSParser,1683990301,12.12,12.12,6.27,14.28,14.28,6.63,6.63,15.43,15.43,6.63,2244.19,640.59,562554.06,63.14,49.91,2.76,50.03,50.05,1.23,0.73,50.06,0.45,21.3,56.6,13.341,42,e00fce68a145996ae3d821b8,2023-05-13 15:04:57.927000+00:00,2023-05-13T15:04:58.167Z,2023-05-13T15:04:58.167Z
BnHgLaLbxm,MOOSPMPSParser,1683990841,19.68,19.36,12.82,27.23,27.17,13.55,13.55,28.34,28.34,13.55,4046.56,1074.78,46360.64,169.38,102.02,10.06,102.28,102.31,1.55,0.39,102.33,0.46,20.2,66.7,24.031,42,e00fce68f8f5a1da595c7249,2023-05-13 15:14:01.778000+00:00,2023-05-13T15:14:01.967Z,2023-05-13T15:14:01.967Z
Mvv8wCD1OB,MOOSPMPSParser,1683990901,13.46,13.46,7.21,16.18,16.18,7.63,7.63,17.37,17.37,7.63,2478.22,713.29,563046.44,70.87,57.43,3.28,57.58,57.59,1.35,0.67,57.6,0.45,22.1,55.8,13.704,42,e00fce68a145996ae3d821b8,2023-05-13 15:14:58.085000+00:00,2023-05-13T15:14:58.285Z,2023-05-13T15:14:58.285Z
HTnG1o9CMr,MOOSPMPSParser,1683991441,19.51,19.26,12.19,26.47,26.39,12.89,12.89,27.96,27.96,12.89,4031.25,1059.94,47185.78,162.11,97.05,10.07,97.29,97.32,2.02,0.88,97.34,0.43,20.4,68.0,22.636,42,e00fce68f8f5a1da595c7249,2023-05-13 15:24:01.771000+00:00,2023-05-13T15:24:02.004Z,2023-05-13T15:24:02.004Z
8UDpRohhRI,MOOSPMPSParser,1683991501,13.62,13.62,7.33,16.35,16.35,7.75,7.75,17.18,17.18,7.75,2575.31,738.36,563566.38,70.79,58.38,2.66,58.52,58.54,0.75,0.4,58.55,0.45,22.7,55.1,16.095,42,e00fce68a145996ae3d821b8,2023-05-13 15:24:57.905000+00:00,2023-05-13T15:24:58.072Z,2023-05-13T15:24:58.072Z
PBHayZLHqP,MOOSPMPSParser,1683992041,21.05,20.3,12.72,30.9,30.14,13.45,13.45,33.33,33.33,13.45,4338.77,1158.59,48146.09,196.92,101.26,16.72,101.51,101.54,3.44,1.33,101.56,0.46,21.3,65.0,25.328,42,e00fce68f8f5a1da595c7249,2023-05-13 15:34:01.626000+00:00,2023-05-13T15:34:01.803Z,2023-05-13T15:34:01.803Z
caOhfgtHl2,MOOSPMPSParser,1683992101,12.05,12.05,7.15,14.65,14.65,7.56,7.56,15.86,15.86,7.56,2298.36,660.59,564031.69,65.1,56.92,3.33,57.06,57.08,1.45,0.65,57.09,0.46,23.0,53.8,23.201,42,e00fce68a145996ae3d821b8,2023-05-13 15:34:58.085000+00:00,2023-05-13T15:34:58.338Z,2023-05-13T15:34:58.338Z
lIIY0QoQMz,MOOSPMPSParser,1683992641,21.06,20.24,13.35,30.62,29.89,14.12,14.12,32.54,32.54,14.12,4383.61,1166.56,49089.15,190.99,106.26,14.7,106.53,106.56,2.73,1.18,106.58,0.46,22.0,62.6,25.387,42,e00fce68f8f5a1da595c7249,2023-05-13 15:44:01.785000+00:00,2023-05-13T15:44:02.007Z,2023-05-13T15:44:02.007Z
T8MIkKocvS,MOOSPMPSParser,1683992701,12.28,12.28,6.86,14.84,48.1,7.25,7.25,15.78,15.81,7.25,2277.74,654.66,564509.06,68.56,54.59,2.68,54.73,54.75,1.1,0.61,54.76,0.45,24.1,51.5,24.586,42,e00fce68a145996ae3d821b8,2023-05-13 15:44:57.999000+00:00,2023-05-13T15:44:58.212Z,2023-05-13T15:44:58.212Z
S2cdAGmVka,MOOSPMPSParser,1683993241,21.47,20.63,12.56,30.73,29.99,13.29,13.29,32.37,32.37,13.29,4443.67,1181.09,49997.39,189.82,100.01,14.5,100.27,100.29,2.16,1.14,100.32,0.44,22.8,61.1,27.063,42,e00fce68f8f5a1da595c7249,2023-05-13 15:54:01.844000+00:00,2023-05-13T15:54:02.060Z,2023-05-13T15:54:02.060Z
auFTj87PGJ,MOOSPMPSParser,1683993301,12.67,12.67,6.79,15.04,15.04,7.18,7.18,15.99,15.99,7.18,2498.48,687.75,564994.06,64.23,54.03,2.29,54.17,54.18,1.04,0.57,54.2,0.44,24.6,50.3,25.619,42,e00fce68a145996ae3d821b8,2023-05-13 15:54:57.934000+00:00,2023-05-13T15:54:58.122Z,2023-05-13T15:54:58.122Z
