objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
9MW7ytmI0Y,MOOSPMPSParser,1686765660,2.81,2.81,2.35,4.03,4.03,2.49,2.49,4.4,4.4,2.49,920.46,240.22,205.31,29.27,18.73,1.49,18.78,18.79,0.48,0.24,18.79,0.46,27.9,43.8,30.19,42,e00fce68f8f5a1da595c7249,2023-06-14 18:01:02.109000+00:00,2023-06-14T18:01:02.337Z,2023-06-14T18:01:02.337Z
MnRmhTpQiQ,MOOSPMPSParser,1686765960,2.98,2.98,2.31,3.68,3.68,2.44,2.44,4.04,4.04,2.44,692.18,196.63,1999322.25,17.63,18.4,0.95,18.44,18.45,0.56,0.22,18.45,0.47,28.5,39.1,36.009,42,e00fce68a145996ae3d821b8,2023-06-14 18:05:57.660000+00:00,2023-06-14T18:05:57.832Z,2023-06-14T18:05:57.832Z
FJZQlnxUIy,MOOSPMPSParser,1686766260,2.66,2.66,2.29,3.92,3.92,2.42,2.42,4.32,4.32,2.42,884.13,230.29,382.79,30.0,18.21,2.0,18.25,18.26,0.57,0.22,18.26,0.46,28.7,42.4,40.517,42,e00fce68f8f5a1da595c7249,2023-06-14 18:11:02.109000+00:00,2023-06-14T18:11:02.332Z,2023-06-14T18:11:02.332Z
KoQf9wK9FA,MOOSPMPSParser,1686766560,3.12,3.12,2.37,3.99,3.99,2.51,2.51,4.34,4.34,2.51,749.91,215.67,1999482.25,20.39,18.88,0.97,18.92,18.93,0.42,0.26,18.93,0.46,28.9,37.9,36.468,42,e00fce68a145996ae3d821b8,2023-06-14 18:15:57.833000+00:00,2023-06-14T18:15:58.088Z,2023-06-14T18:15:58.088Z
IWshkyDDbG,MOOSPMPSParser,1686766860,2.72,2.72,2.45,4.02,4.02,2.59,2.59,4.4,4.4,2.59,906.69,238.26,553.41,33.28,19.49,1.47,19.54,19.54,0.48,0.22,19.55,0.45,28.7,40.8,41.689,42,e00fce68f8f5a1da595c7249,2023-06-14 18:21:02.248000+00:00,2023-06-14T18:21:02.432Z,2023-06-14T18:21:02.432Z
jD4EmIE6pN,MOOSPMPSParser,1686767160,2.75,2.75,2.39,3.51,3.51,2.53,2.53,3.84,3.84,2.53,668.16,192.74,1999640.88,18.92,19.04,0.99,19.09,19.1,0.3,0.08,19.1,0.48,28.7,37.5,37.874,42,e00fce68a145996ae3d821b8,2023-06-14 18:25:57.609000+00:00,2023-06-14T18:25:57.814Z,2023-06-14T18:25:57.814Z
XKG8b0B8JD,MOOSPMPSParser,1686767460,2.6,2.6,2.36,3.88,3.88,2.49,2.49,4.29,4.29,2.49,905.86,234.03,721.9,28.93,18.78,1.72,18.82,18.83,0.5,0.31,18.83,0.45,28.9,40.9,42.507,42,e00fce68f8f5a1da595c7249,2023-06-14 18:31:02.093000+00:00,2023-06-14T18:31:02.288Z,2023-06-14T18:31:02.288Z
yYguYpOFq5,MOOSPMPSParser,1686767760,2.98,2.98,2.12,3.66,3.66,2.24,2.24,4.27,4.27,2.24,705.88,203.95,1999798.12,19.37,16.9,1.24,16.94,16.94,0.65,0.43,16.95,0.48,29.0,37.7,38.221,42,e00fce68a145996ae3d821b8,2023-06-14 18:35:57.626000+00:00,2023-06-14T18:35:57.916Z,2023-06-14T18:35:57.916Z
HoLa33dAmC,MOOSPMPSParser,1686768060,2.61,2.61,2.29,3.64,3.64,2.42,2.42,3.93,3.93,2.42,883.44,227.92,888.91,27.01,18.23,1.37,18.27,18.28,0.39,0.22,18.28,0.44,29.6,40.0,42.569,42,e00fce68f8f5a1da595c7249,2023-06-14 18:41:02.187000+00:00,2023-06-14T18:41:02.421Z,2023-06-14T18:41:02.421Z
6Ut9BSbnE6,MOOSPMPSParser,1686768360,2.89,2.89,2.2,3.47,3.47,2.32,2.32,3.6,3.6,2.32,696.61,201.23,1999960.38,15.67,17.49,0.34,17.53,17.54,0.05,0.0,17.54,0.48,29.1,37.6,39.198,42,e00fce68a145996ae3d821b8,2023-06-14 18:45:57.861000+00:00,2023-06-14T18:45:58.074Z,2023-06-14T18:45:58.074Z
HbCpcq5cvd,MOOSPMPSParser,1686768660,2.35,2.35,2.04,3.42,3.42,2.15,2.15,3.7,3.7,2.15,837.97,220.94,1035.08,26.37,16.21,1.7,16.25,16.26,0.3,0.22,16.26,0.45,29.2,40.8,43.14,42,e00fce68f8f5a1da595c7249,2023-06-14 18:51:02.314000+00:00,2023-06-14T18:51:02.529Z,2023-06-14T18:51:02.529Z
NYwdBcKIlm,MOOSPMPSParser,1686768960,3.15,3.15,2.43,3.96,3.96,2.57,2.57,4.49,4.49,2.57,744.8,214.4,2000122.75,22.86,19.34,1.19,19.38,19.39,0.58,0.32,19.39,0.46,30.1,36.6,39.781,42,e00fce68a145996ae3d821b8,2023-06-14 18:55:57.621000+00:00,2023-06-14T18:55:57.807Z,2023-06-14T18:55:57.807Z
