objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
1dcj1uLByX,MOOSPMPSParser,1660525380,2.73,2.73,1.93,3.22,0.36,2.04,2.04,3.58,0.39,2.04,647.1,184.08,456874.78,13.57,15.39,0.71,15.43,15.44,0.45,0.22,15.44,0.44,16.5,76.2,18.761,42,e00fce68a145996ae3d821b8,2022-08-15 01:02:59.287000+00:00,2022-08-15T01:02:59.498Z,2022-08-15T01:02:59.498Z
uzDiaHJhJu,MOOSPMPSParser,1660525681,0.03,0.03,0.8,0.31,0.01,0.84,0.84,0.45,0.01,0.84,352.44,89.45,496089.97,7.8,6.33,0.65,6.35,6.35,0.27,0.05,6.35,0.42,20.2,36.8,29.285,42,e00fce6835b6173deb1a1f49,2022-08-15 01:07:56.275000+00:00,2022-08-15T01:07:56.506Z,2022-08-15T01:07:56.506Z
cpoostHxXp,MOOSPMPSParser,1660525741,1.36,1.36,1.39,2.4,0.27,1.47,1.47,2.5,0.27,1.47,452.82,122.52,592433.56,17.62,11.08,1.18,11.11,11.11,0.18,0.0,11.12,0.44,23.8,42.1,46.823,42,e00fce68f8f5a1da595c7249,2022-08-15 01:09:02.621000+00:00,2022-08-15T01:09:02.887Z,2022-08-15T01:09:02.887Z
4gqqHQ7vTh,MOOSPMPSParser,1660525980,2.28,2.28,1.07,2.67,0.23,1.13,1.13,2.81,0.23,1.13,561.29,160.17,456968.28,10.67,8.48,0.41,8.5,8.51,0.11,0.08,8.51,0.43,17.4,55.5,27.503,42,e00fce68a145996ae3d821b8,2022-08-15 01:12:58.772000+00:00,2022-08-15T01:12:58.973Z,2022-08-15T01:12:58.973Z
HMcvvhVkUR,MOOSPMPSParser,1660526281,0.55,0.55,0.9,0.78,0.08,0.95,0.95,0.93,0.11,0.95,455.15,117.03,496152.91,9.77,7.18,0.55,7.2,7.2,0.17,0.13,7.2,0.42,19.5,41.1,29.778,42,e00fce6835b6173deb1a1f49,2022-08-15 01:17:56.281000+00:00,2022-08-15T01:17:56.524Z,2022-08-15T01:17:56.524Z
vYlQazXmWe,MOOSPMPSParser,1660526341,1.64,1.64,1.42,2.74,0.3,1.51,1.51,3.1,0.34,1.51,490.95,132.96,592520.69,18.65,11.33,1.94,11.36,11.36,0.59,0.17,11.37,0.45,22.5,48.1,44.054,42,e00fce68f8f5a1da595c7249,2022-08-15 01:19:02.236000+00:00,2022-08-15T01:19:02.513Z,2022-08-15T01:19:02.513Z
8rRBKoopxn,MOOSPMPSParser,1660526580,1.41,1.41,1.0,1.8,0.2,1.05,1.05,1.9,0.25,1.05,427.72,121.67,457038.84,7.99,7.93,0.47,7.95,7.95,0.12,0.08,7.95,0.42,17.0,59.0,35.086,42,e00fce68a145996ae3d821b8,2022-08-15 01:22:58.866000+00:00,2022-08-15T01:22:59.074Z,2022-08-15T01:22:59.074Z
3PCvZADOu3,MOOSPMPSParser,1660526881,0.38,0.38,0.93,0.71,0.1,0.99,0.99,0.85,0.1,0.99,444.91,113.92,496215.88,10.8,7.43,0.6,7.45,7.45,0.21,0.12,7.45,0.42,18.7,43.2,28.578,42,e00fce6835b6173deb1a1f49,2022-08-15 01:27:56.291000+00:00,2022-08-15T01:27:56.500Z,2022-08-15T01:27:56.500Z
DjulIg2NMl,MOOSPMPSParser,1660526941,1.67,1.67,1.2,2.81,0.29,1.27,1.27,3.06,0.29,1.27,487.65,132.3,592612.81,18.96,9.56,2.11,9.59,9.59,0.36,0.17,9.59,0.48,21.9,48.7,40.606,42,e00fce68f8f5a1da595c7249,2022-08-15 01:29:02.148000+00:00,2022-08-15T01:29:02.360Z,2022-08-15T01:29:02.360Z
2DKv6bCusN,MOOSPMPSParser,1660527180,1.36,1.36,1.01,1.68,0.17,1.07,1.07,1.78,0.17,1.07,408.84,117.54,457104.69,8.38,8.03,0.23,8.06,8.06,0.14,0.1,8.06,0.42,16.0,66.8,30.756,42,e00fce68a145996ae3d821b8,2022-08-15 01:32:58.761000+00:00,2022-08-15T01:32:58.945Z,2022-08-15T01:32:58.945Z
iYLZA8wAOD,MOOSPMPSParser,1660527481,0.3,0.3,0.95,0.53,0.06,1.01,1.01,0.71,0.13,1.01,424.16,107.47,496280.62,9.46,7.57,0.74,7.59,7.59,0.26,0.09,7.59,0.42,18.1,44.6,29.172,42,e00fce6835b6173deb1a1f49,2022-08-15 01:37:56.311000+00:00,2022-08-15T01:37:56.505Z,2022-08-15T01:37:56.505Z
O6dBCyAmbM,MOOSPMPSParser,1660527541,1.17,1.17,1.75,2.11,0.27,1.85,1.85,2.35,0.27,1.85,415.52,113.49,592700.31,15.44,13.92,1.82,13.96,13.97,0.36,0.18,13.97,0.45,22.0,52.0,40.605,42,e00fce68f8f5a1da595c7249,2022-08-15 01:39:02.125000+00:00,2022-08-15T01:39:02.315Z,2022-08-15T01:39:02.315Z
iS7foWl0jm,MOOSPMPSParser,1660527780,1.43,1.43,0.92,1.8,0.18,0.97,0.97,1.89,0.18,0.97,418.69,119.36,457172.19,8.6,7.32,0.35,7.33,7.34,0.17,0.08,7.34,0.41,15.3,70.1,29.46,42,e00fce68a145996ae3d821b8,2022-08-15 01:42:59.264000+00:00,2022-08-15T01:42:59.464Z,2022-08-15T01:42:59.464Z
pALVU4KToA,MOOSPMPSParser,1660528081,0.4,0.4,0.88,0.67,0.04,0.93,0.93,0.83,0.08,0.93,423.32,109.49,496343.97,10.78,7.03,0.78,7.05,7.05,0.22,0.09,7.06,0.41,17.8,47.0,29.539,42,e00fce6835b6173deb1a1f49,2022-08-15 01:47:56.275000+00:00,2022-08-15T01:47:56.487Z,2022-08-15T01:47:56.487Z
nlvFEl65eq,MOOSPMPSParser,1660528141,1.23,1.23,1.17,2.19,0.15,1.24,1.24,2.46,0.17,1.24,430.36,115.02,592787.75,16.16,9.3,1.44,9.33,9.33,0.44,0.26,9.34,0.44,21.4,53.3,39.264,42,e00fce68f8f5a1da595c7249,2022-08-15 01:49:02.156000+00:00,2022-08-15T01:49:02.366Z,2022-08-15T01:49:02.366Z
pHJebFkYu4,MOOSPMPSParser,1660528380,1.29,1.29,0.91,1.62,0.17,0.96,0.96,1.77,0.17,0.96,406.29,116.42,457241.41,6.76,7.21,0.3,7.23,7.23,0.18,0.13,7.24,0.42,15.6,67.9,28.714,42,e00fce68a145996ae3d821b8,2022-08-15 01:52:58.776000+00:00,2022-08-15T01:52:59.023Z,2022-08-15T01:52:59.023Z
VsZxXR0GNL,MOOSPMPSParser,1660528681,0.64,0.64,0.98,0.99,0.14,1.04,1.04,1.06,0.16,1.04,488.59,125.07,496412.78,11.27,7.79,0.73,7.81,7.82,0.06,0.06,7.82,0.42,17.6,45.8,29.26,42,e00fce6835b6173deb1a1f49,2022-08-15 01:57:56.386000+00:00,2022-08-15T01:57:56.588Z,2022-08-15T01:57:56.588Z
PX7WoKaBzD,MOOSPMPSParser,1660528741,1.75,1.75,1.88,3.04,0.43,2.02,2.05,3.98,0.54,2.06,506.64,138.51,592896.75,23.39,14.92,3.69,15.0,15.01,1.53,0.41,15.02,0.5,19.3,69.2,37.239,42,e00fce68f8f5a1da595c7249,2022-08-15 01:59:02.218000+00:00,2022-08-15T01:59:02.440Z,2022-08-15T01:59:02.440Z
