objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
ytCxKMyhhL,MOOSPMPSParser,1658239621,2.66,2.66,2.63,4.96,0.63,3.43,3.95,6.76,0.82,4.23,699.2,194.35,36160.93,35.33,20.16,6.2,20.91,21.05,2.75,1.02,21.09,0.63,25.9,48.6,25.879,42,e00fce68f8f5a1da595c7249,2022-07-19 14:07:00.764000+00:00,2022-07-19T14:07:00.967Z,2022-07-19T14:07:00.967Z
GyBE9UEy3g,MOOSPMPSParser,1658239681,3.87,3.87,3.21,4.94,0.49,3.99,4.49,5.82,0.57,4.73,866.15,249.28,13565.44,26.26,24.9,2.19,25.55,25.65,0.83,0.53,25.66,0.57,26.1,48.1,18.172,42,e00fce6856818e5885f65487,2022-07-19 14:08:02.119000+00:00,2022-07-19T14:08:02.302Z,2022-07-19T14:08:02.302Z
vMxQmulZhr,MOOSPMPSParser,1658239740,2.28,2.28,2.9,3.82,0.36,3.52,3.89,4.46,0.38,4.08,837.97,215.3,103571.4,30.88,22.56,3.53,23.07,23.14,0.77,0.45,23.15,0.56,26.4,48.5,14.89,42,e00fce6835b6173deb1a1f49,2022-07-19 14:09:00.509000+00:00,2022-07-19T14:09:00.725Z,2022-07-19T14:09:00.725Z
bGs8jqJnxO,MOOSPMPSParser,1658240221,3.06,3.06,3.17,5.2,0.52,4.13,4.75,7.38,0.72,5.09,747.54,207.15,36337.17,39.85,24.29,6.24,25.2,25.36,3.41,1.17,25.4,0.63,26.5,46.3,22.348,42,e00fce68f8f5a1da595c7249,2022-07-19 14:17:00.757000+00:00,2022-07-19T14:17:00.968Z,2022-07-19T14:17:00.968Z
L2U9brZsPK,MOOSPMPSParser,1658240281,3.97,3.97,3.84,5.08,0.53,4.78,5.37,5.82,0.62,5.66,938.41,267.1,13771.19,28.18,29.71,2.25,30.5,30.61,0.87,0.35,30.63,0.62,26.6,45.4,15.74,42,e00fce6856818e5885f65487,2022-07-19 14:18:02.126000+00:00,2022-07-19T14:18:02.327Z,2022-07-19T14:18:02.327Z
f8iTkaWgrP,MOOSPMPSParser,1658240340,2.8,2.8,3.33,4.41,0.54,4.32,4.97,5.75,0.64,5.3,900.65,237.45,103758.15,36.17,25.62,4.32,26.47,26.6,1.71,0.95,26.61,0.61,27.0,44.9,12.911,42,e00fce6835b6173deb1a1f49,2022-07-19 14:19:00.524000+00:00,2022-07-19T14:19:00.714Z,2022-07-19T14:19:00.714Z
xtPw7ijzyp,MOOSPMPSParser,1658240821,2.93,2.93,2.03,5.38,0.44,2.44,2.68,7.67,0.72,2.81,746.76,207.01,36512.05,40.47,15.81,7.53,16.17,16.24,3.48,1.26,16.26,0.55,26.9,42.3,24.256,42,e00fce68f8f5a1da595c7249,2022-07-19 14:27:00.786000+00:00,2022-07-19T14:27:00.969Z,2022-07-19T14:27:00.969Z
5odLV3vOrd,MOOSPMPSParser,1658240881,3.83,3.83,2.22,4.8,0.34,2.49,2.6,5.4,0.38,2.66,905.77,255.77,13957.8,22.69,17.51,1.97,17.7,17.72,0.62,0.26,17.73,0.55,27.1,41.8,18.598,42,e00fce6856818e5885f65487,2022-07-19 14:28:02.079000+00:00,2022-07-19T14:28:02.321Z,2022-07-19T14:28:02.321Z
w6e55mxQ0K,MOOSPMPSParser,1658240940,2.25,2.25,2.0,3.85,0.3,2.36,2.56,4.82,0.33,2.66,842.83,219.49,103932.05,31.8,15.68,3.68,15.96,16.0,1.24,0.64,16.01,0.55,27.4,41.6,15.718,42,e00fce6835b6173deb1a1f49,2022-07-19 14:29:00.508000+00:00,2022-07-19T14:29:00.762Z,2022-07-19T14:29:00.762Z
lEPS6tNqHa,MOOSPMPSParser,1658241421,2.45,2.45,2.49,4.28,0.39,2.88,3.07,5.11,0.44,3.17,636.34,176.26,36654.05,31.08,19.57,4.3,19.89,19.94,1.37,0.44,19.96,0.53,26.8,44.4,28.511,42,e00fce68f8f5a1da595c7249,2022-07-19 14:37:00.819000+00:00,2022-07-19T14:37:01.056Z,2022-07-19T14:37:01.056Z
HaKDjqE6fP,MOOSPMPSParser,1658241481,3.42,3.42,1.88,4.25,0.42,1.99,1.99,4.69,0.49,1.99,840.72,236.24,14114.25,21.06,14.96,1.08,15.0,15.0,0.62,0.25,15.01,0.48,27.0,44.2,20.484,42,e00fce6856818e5885f65487,2022-07-19 14:38:02.045000+00:00,2022-07-19T14:38:02.313Z,2022-07-19T14:38:02.313Z
