objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
2C9siQxu0c,MOOSPMPSParser,1660518180,3.17,3.17,1.65,3.6,0.32,1.74,1.74,3.81,0.33,1.74,693.21,200.41,455517.16,13.68,13.1,0.48,13.13,13.14,0.12,0.12,13.14,0.45,18.3,65.2,29.251,42,e00fce68a145996ae3d821b8,2022-08-14 23:02:59.264000+00:00,2022-08-14T23:02:59.452Z,2022-08-14T23:02:59.452Z
ApZQl7660m,MOOSPMPSParser,1660518480,0.27,0.27,0.82,0.55,0.07,0.87,0.87,0.59,0.1,0.87,408.35,102.72,495545.38,8.07,6.54,0.22,6.56,6.56,0.04,0.0,6.56,0.44,22.4,31.7,31.237,42,e00fce6835b6173deb1a1f49,2022-08-14 23:07:56.275000+00:00,2022-08-14T23:07:56.451Z,2022-08-14T23:07:56.451Z
bFEvHG78As,MOOSPMPSParser,1660518541,0.38,0.38,0.45,0.8,0.06,0.47,0.47,0.89,0.06,0.47,247.4,66.4,591830.38,7.75,3.57,0.71,3.58,3.58,0.17,0.0,3.58,0.39,29.1,27.0,51.924,42,e00fce68f8f5a1da595c7249,2022-08-14 23:09:02.325000+00:00,2022-08-14T23:09:02.511Z,2022-08-14T23:09:02.511Z
I2vjpgm9tV,MOOSPMPSParser,1660518780,3.12,3.12,1.76,3.86,0.33,1.86,1.86,3.99,0.35,1.86,723.21,205.93,455644.34,15.24,14.01,0.69,14.05,14.05,0.09,0.04,14.06,0.46,19.1,65.0,27.425,42,e00fce68a145996ae3d821b8,2022-08-14 23:12:58.866000+00:00,2022-08-14T23:12:59.048Z,2022-08-14T23:12:59.048Z
uocDQ5cBeV,MOOSPMPSParser,1660519080,0.08,0.08,0.6,0.23,0.02,0.64,0.64,0.28,0.02,0.64,367.16,94.77,495594.22,7.3,4.79,0.44,4.8,4.8,0.18,0.0,4.8,0.41,23.0,29.4,31.366,42,e00fce6835b6173deb1a1f49,2022-08-14 23:17:56.275000+00:00,2022-08-14T23:17:56.497Z,2022-08-14T23:17:56.497Z
hJukAUA3sz,MOOSPMPSParser,1660519141,0.39,0.39,0.53,0.69,0.04,0.56,0.56,0.9,0.04,0.56,260.04,70.99,591869.88,8.74,4.19,0.62,4.21,4.21,0.27,0.09,4.21,0.4,29.2,26.5,50.863,42,e00fce68f8f5a1da595c7249,2022-08-14 23:19:02.142000+00:00,2022-08-14T23:19:02.341Z,2022-08-14T23:19:02.341Z
PwVl632AVs,MOOSPMPSParser,1660519380,3.25,3.25,1.34,3.77,0.34,1.41,1.41,4.09,0.34,1.41,714.36,205.13,455755.84,15.55,10.64,0.96,10.67,10.67,0.26,0.08,10.67,0.44,19.4,60.8,26.841,42,e00fce68a145996ae3d821b8,2022-08-14 23:22:58.801000+00:00,2022-08-14T23:22:59.046Z,2022-08-14T23:22:59.046Z
NVMGYbrzQh,MOOSPMPSParser,1660519680,0.07,0.07,0.43,0.23,0.01,0.46,0.46,0.25,0.01,0.46,348.01,88.38,495638.16,7.51,3.46,0.25,3.47,3.47,0.08,0.0,3.47,0.41,23.5,28.1,32.443,42,e00fce6835b6173deb1a1f49,2022-08-14 23:27:56.675000+00:00,2022-08-14T23:27:56.890Z,2022-08-14T23:27:56.890Z
Vb7hHW99Nk,MOOSPMPSParser,1660519741,0.32,0.32,0.54,0.6,0.07,0.58,0.58,0.72,0.07,0.58,240.51,64.63,591909.88,8.04,4.33,0.25,4.35,4.35,0.17,0.08,4.35,0.4,30.6,24.4,51.435,42,e00fce68f8f5a1da595c7249,2022-08-14 23:29:02.260000+00:00,2022-08-14T23:29:02.510Z,2022-08-14T23:29:02.510Z
xaoJic8V2R,MOOSPMPSParser,1660519980,3.2,3.2,1.76,3.79,0.37,1.86,1.86,3.97,0.37,1.86,713.26,205.13,455870.44,14.94,13.99,0.69,14.02,14.02,0.26,0.13,14.03,0.44,19.2,62.3,26.125,42,e00fce68a145996ae3d821b8,2022-08-14 23:32:58.759000+00:00,2022-08-14T23:32:58.949Z,2022-08-14T23:32:58.949Z
dFIpyuK4Ox,MOOSPMPSParser,1660520281,0.0,0.0,0.59,0.09,0.02,0.62,0.62,0.2,0.02,0.62,318.92,81.28,495678.53,7.43,4.69,0.35,4.7,4.71,0.17,0.13,4.71,0.41,22.3,29.2,32.648,42,e00fce6835b6173deb1a1f49,2022-08-14 23:37:56.322000+00:00,2022-08-14T23:37:56.529Z,2022-08-14T23:37:56.529Z
