objectId,event,unixtime,m_PM1_CF1,m_PM1_ATM,m_PM1_b,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM4_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,n_PM03_P,n_PM05_P,n_PM05_b,n_PM1_P,n_PM1_b,n_PM25_P,n_PM25_b,n_PM4_b,n_PM5_P,n_PM10_P,n_PM10_b,typ_size_b,temp_C,rh,o3,moos,coreid,published_at,createdAt,updatedAt
IddtLiXs9k,MOOSPMPSParser,1686805261,4.28,4.28,3.25,5.94,5.94,3.44,3.44,6.89,6.89,3.44,1185.03,306.03,11123.93,41.86,25.87,2.81,25.94,25.95,1.22,0.62,25.95,0.47,25.0,58.0,25.068,42,e00fce68f8f5a1da595c7249,2023-06-15 05:01:02.122000+00:00,2023-06-15T05:01:02.318Z,2023-06-15T05:01:02.318Z
FExD0LAjpD,MOOSPMPSParser,1686805560,4.98,4.98,3.13,6.08,6.08,3.31,3.31,6.5,6.5,3.31,1028.3,296.46,2012254.0,27.17,24.92,1.39,24.98,24.99,0.5,0.16,24.99,0.46,25.5,52.6,23.259,42,e00fce68a145996ae3d821b8,2023-06-15 05:06:02.725000+00:00,2023-06-15T05:06:02.931Z,2023-06-15T05:06:02.931Z
YSteFzwc5t,MOOSPMPSParser,1686805861,3.8,3.8,3.11,5.57,5.57,3.29,3.29,6.36,6.36,3.29,1111.49,289.94,11337.6,40.05,24.79,3.0,24.85,24.86,1.14,0.56,24.86,0.48,24.9,58.1,26.145,42,e00fce68f8f5a1da595c7249,2023-06-15 05:11:02.185000+00:00,2023-06-15T05:11:02.434Z,2023-06-15T05:11:02.434Z
FTVopVhU5r,MOOSPMPSParser,1686806161,5.51,5.51,3.67,6.67,6.67,3.88,3.88,7.21,7.21,3.88,1106.43,320.24,2012494.12,29.27,29.2,1.47,29.28,29.28,0.61,0.32,29.29,0.48,25.2,53.7,22.632,42,e00fce68a145996ae3d821b8,2023-06-15 05:16:02.735000+00:00,2023-06-15T05:16:02.929Z,2023-06-15T05:16:02.929Z
yPqcdA642I,MOOSPMPSParser,1686806461,3.96,3.96,3.1,5.44,5.44,3.28,3.28,6.21,6.21,3.28,1090.22,285.03,11558.73,40.2,24.69,2.34,24.76,24.76,1.0,0.56,24.77,0.44,24.6,58.0,24.423,42,e00fce68f8f5a1da595c7249,2023-06-15 05:21:02.166000+00:00,2023-06-15T05:21:02.436Z,2023-06-15T05:21:02.436Z
tYgG6fUR0Q,MOOSPMPSParser,1686806761,8.56,8.56,4.76,11.37,11.37,5.08,5.12,12.78,12.78,5.15,1619.26,474.94,2012958.75,65.17,37.83,4.19,37.98,38.0,1.48,1.13,38.0,0.51,24.7,55.0,20.313,42,e00fce68a145996ae3d821b8,2023-06-15 05:26:02.644000+00:00,2023-06-15T05:26:02.851Z,2023-06-15T05:26:02.851Z
3FDo9Vp1Hl,MOOSPMPSParser,1686807061,3.61,3.61,3.13,4.9,4.9,3.31,3.31,5.3,5.3,3.31,1049.11,275.13,11769.48,35.51,24.9,1.45,24.97,24.97,0.58,0.22,24.98,0.46,24.3,58.8,24.871,42,e00fce68f8f5a1da595c7249,2023-06-15 05:31:02.249000+00:00,2023-06-15T05:31:02.525Z,2023-06-15T05:31:02.525Z
Rmp5xkR3p1,MOOSPMPSParser,1686807361,6.2,6.2,3.79,7.81,7.81,4.0,4.0,8.42,8.42,4.0,1220.4,354.24,2013218.25,39.51,30.14,1.91,30.22,30.23,0.54,0.46,30.24,0.45,24.6,55.5,20.146,42,e00fce68a145996ae3d821b8,2023-06-15 05:36:02.804000+00:00,2023-06-15T05:36:03.012Z,2023-06-15T05:36:03.012Z
BqIG7EBLfE,MOOSPMPSParser,1686807661,3.32,3.32,3.09,4.87,4.87,3.27,3.27,5.27,5.27,3.27,990.7,258.48,11970.36,35.41,24.64,2.08,24.7,24.71,0.56,0.23,24.71,0.45,24.0,59.8,25.546,42,e00fce68f8f5a1da595c7249,2023-06-15 05:41:02.101000+00:00,2023-06-15T05:41:02.315Z,2023-06-15T05:41:02.315Z
sFGx1AGi1B,MOOSPMPSParser,1686807961,6.27,6.27,3.97,7.68,7.68,4.2,4.2,8.23,8.23,4.2,1230.42,358.54,2013495.62,35.98,31.59,1.37,31.67,31.68,0.74,0.26,31.69,0.49,24.2,57.6,19.036,42,e00fce68a145996ae3d821b8,2023-06-15 05:46:02.872000+00:00,2023-06-15T05:46:03.064Z,2023-06-15T05:46:03.064Z
IYxaixx7I9,MOOSPMPSParser,1686808261,3.67,3.67,3.04,5.12,5.12,3.21,3.21,5.51,5.51,3.21,1043.46,275.22,12165.23,37.23,24.18,1.5,24.24,24.25,0.5,0.33,24.26,0.43,23.8,60.1,25.281,42,e00fce68f8f5a1da595c7249,2023-06-15 05:51:02.011000+00:00,2023-06-15T05:51:02.205Z,2023-06-15T05:51:02.205Z
17rbdJIxNQ,MOOSPMPSParser,1686808561,6.22,6.22,5.05,7.95,7.95,6.86,8.11,9.02,9.02,8.73,1214.04,353.41,2013833.5,41.87,38.47,2.77,40.08,40.31,1.23,0.98,40.34,0.66,23.4,59.5,7.923,42,e00fce68a145996ae3d821b8,2023-06-15 05:56:02.667000+00:00,2023-06-15T05:56:02.857Z,2023-06-15T05:56:02.857Z
